"dataset","method","normalization","pathway","spearman_cor","rank_correlation","n_samples"
"ipf_lung","zscore","log2CPM","ecm_remodeling",1,1,1141
"ipf_lung","zscore","log2CPM","raas",1,1,1141
"ipf_lung","zscore","scran","interferon_signaling",0.537405007258834,0.537405007258834,1141
"ipf_lung","zscore","scran","jak_stat",0.637230861473519,0.637230861473519,1141
"ipf_lung","zscore","scran","insulin_signaling",0.519786304048346,0.519786304048346,1141
"ipf_lung","zscore","scran","glucose_metabolism",0.589704532193139,0.589704532193139,1141
"ipf_lung","zscore","scran","nfkb_signaling",0.772423263201356,0.772423263201356,1141
"ipf_lung","zscore","scran","toll_like_receptor",0.626154350990883,0.626154350990883,1141
"ipf_lung","zscore","scran","tgfb_signaling",0.616058435495979,0.616058435495979,1141
"ipf_lung","zscore","scran","oxidative_stress",0.893120017604421,0.893120017604421,1141
"ipf_lung","zscore","scran","ecm_remodeling",0.645609328080982,0.645609328080982,1141
"ipf_lung","zscore","scran","raas",0.487664626416212,0.487664626416212,1141
"ipf_lung","zscore","sctransform","interferon_signaling",0.942157239498885,0.942157239498885,1141
"ipf_lung","zscore","sctransform","jak_stat",0.951536852510225,0.951536852510225,1141
"ipf_lung","zscore","sctransform","insulin_signaling",0.947667030544138,0.947667030544138,1141
"ipf_lung","zscore","sctransform","glucose_metabolism",0.923765903213332,0.923765903213332,1141
"ipf_lung","zscore","sctransform","nfkb_signaling",0.984310189374352,0.984310189374352,1141
"ipf_lung","zscore","sctransform","toll_like_receptor",0.955277258718983,0.955277258718983,1141
"ipf_lung","zscore","sctransform","tgfb_signaling",0.9681837338611,0.9681837338611,1141
"ipf_lung","zscore","sctransform","oxidative_stress",0.919194441035814,0.919194441035814,1141
"ipf_lung","zscore","sctransform","ecm_remodeling",0.978509923773149,0.978509923773149,1141
"ipf_lung","zscore","sctransform","raas",0.960223024872788,0.960223024872788,1141
"ipf_lung","AUCell","log2CPM","interferon_signaling",0.999819948909534,0.999819948909534,1141
"ipf_lung","AUCell","log2CPM","jak_stat",0.999871563746298,0.999871563746298,1141
"ipf_lung","AUCell","log2CPM","insulin_signaling",0.999048588100217,0.999048588100217,1141
"ipf_lung","AUCell","log2CPM","glucose_metabolism",0.99882222962768,0.99882222962768,1141
"ipf_lung","AUCell","log2CPM","nfkb_signaling",0.999722180223585,0.999722180223585,1141
"ipf_lung","AUCell","log2CPM","toll_like_receptor",0.999671177330386,0.999671177330386,1141
"ipf_lung","AUCell","log2CPM","tgfb_signaling",0.998854056497657,0.998854056497657,1141
"ipf_lung","AUCell","log2CPM","oxidative_stress",0.999789802378913,0.999789802378913,1141
"ipf_lung","AUCell","log2CPM","ecm_remodeling",0.999895372771028,0.999895372771028,1141
"ipf_lung","AUCell","log2CPM","raas",0.99915390297024,0.99915390297024,1141
"ipf_lung","AUCell","scran","interferon_signaling",0.822233689629888,0.822233689629888,1141
"ipf_lung","AUCell","scran","jak_stat",0.775621316005071,0.775621316005071,1141
"ipf_lung","AUCell","scran","insulin_signaling",0.767217272174142,0.767217272174142,1141
"ipf_lung","AUCell","scran","glucose_metabolism",0.799635964751427,0.799635964751427,1141
"ipf_lung","AUCell","scran","nfkb_signaling",0.805095789749815,0.805095789749815,1141
"ipf_lung","AUCell","scran","toll_like_receptor",0.546493593300559,0.546493593300559,1141
"ipf_lung","AUCell","scran","tgfb_signaling",0.387349926740848,0.387349926740848,1141
"ipf_lung","AUCell","scran","oxidative_stress",0.822930014506262,0.822930014506262,1141
"ipf_lung","AUCell","scran","ecm_remodeling",0.910210833641138,0.910210833641138,1141
"ipf_lung","AUCell","scran","raas",0.486831005327884,0.486831005327884,1141
"ipf_lung","AUCell","sctransform","interferon_signaling",0.989145600286169,0.989145600286169,1141
"ipf_lung","AUCell","sctransform","jak_stat",0.993547598463793,0.993547598463793,1141
"ipf_lung","AUCell","sctransform","insulin_signaling",0.988834217973011,0.988834217973011,1141
"ipf_lung","AUCell","sctransform","glucose_metabolism",0.98819126851726,0.98819126851726,1141
"ipf_lung","AUCell","sctransform","nfkb_signaling",0.97295372266293,0.97295372266293,1141
"ipf_lung","AUCell","sctransform","toll_like_receptor",0.99385164664601,0.99385164664601,1141
"ipf_lung","AUCell","sctransform","tgfb_signaling",0.991933132294717,0.991933132294717,1141
"ipf_lung","AUCell","sctransform","oxidative_stress",0.981773984914821,0.981773984914821,1141
"ipf_lung","AUCell","sctransform","ecm_remodeling",0.995798269397869,0.995798269397869,1141
"ipf_lung","AUCell","sctransform","raas",0.984123748140047,0.984123748140047,1141
"ipf_lung","UCell","log2CPM","interferon_signaling",0.999984305713504,0.999984305713504,1141
"ipf_lung","UCell","log2CPM","jak_stat",0.99998797532098,0.99998797532098,1141
"ipf_lung","UCell","log2CPM","insulin_signaling",0.99993725919979,0.99993725919979,1141
"ipf_lung","UCell","log2CPM","glucose_metabolism",0.999959860496696,0.999959860496696,1141
"ipf_lung","UCell","log2CPM","nfkb_signaling",0.999964008764081,0.999964008764081,1141
"ipf_lung","UCell","log2CPM","toll_like_receptor",0.999980224107914,0.999980224107914,1141
"ipf_lung","UCell","log2CPM","tgfb_signaling",0.999940070480016,0.999940070480016,1141
"ipf_lung","UCell","log2CPM","oxidative_stress",0.999983196953622,0.999983196953622,1141
"ipf_lung","UCell","log2CPM","ecm_remodeling",0.999991059245047,0.999991059245047,1141
"ipf_lung","UCell","log2CPM","raas",0.999692977289928,0.999692977289928,1141
"ipf_lung","UCell","scran","interferon_signaling",0.995490268651652,0.995490268651652,1141
"ipf_lung","UCell","scran","jak_stat",0.996579130288613,0.996579130288613,1141
"ipf_lung","UCell","scran","insulin_signaling",0.981663777565784,0.981663777565784,1141
"ipf_lung","UCell","scran","glucose_metabolism",0.995899490244339,0.995899490244339,1141
"ipf_lung","UCell","scran","nfkb_signaling",0.993986141437546,0.993986141437546,1141
"ipf_lung","UCell","scran","toll_like_receptor",0.993964277221087,0.993964277221087,1141
"ipf_lung","UCell","scran","tgfb_signaling",0.990880919881502,0.990880919881502,1141
"ipf_lung","UCell","scran","oxidative_stress",0.994685101574061,0.994685101574061,1141
"ipf_lung","UCell","scran","ecm_remodeling",0.994791774967544,0.994791774967544,1141
"ipf_lung","UCell","scran","raas",0.97869924611633,0.97869924611633,1141
"ipf_lung","UCell","sctransform","interferon_signaling",0.989466555628417,0.989466555628417,1141
"ipf_lung","UCell","sctransform","jak_stat",0.991928824788,0.991928824788,1141
"ipf_lung","UCell","sctransform","insulin_signaling",0.985473549407556,0.985473549407556,1141
"ipf_lung","UCell","sctransform","glucose_metabolism",0.976071211108242,0.976071211108242,1141
"ipf_lung","UCell","sctransform","nfkb_signaling",0.944075877300869,0.944075877300869,1141
"ipf_lung","UCell","sctransform","toll_like_receptor",0.991161054101659,0.991161054101659,1141
"ipf_lung","UCell","sctransform","tgfb_signaling",0.98684630305823,0.98684630305823,1141
"ipf_lung","UCell","sctransform","oxidative_stress",0.988884749269395,0.988884749269395,1141
"ipf_lung","UCell","sctransform","ecm_remodeling",0.995152818117065,0.995152818117065,1141
"ipf_lung","UCell","sctransform","raas",0.976905072911863,0.976905072911863,1141
