"dataset","method","normalization","pathway","cor_with_cell_count","variance_ratio","n_outlier_samples","median_cell_count"
"ipf_lung","GSVA","voom","glucose_metabolism",0.193140179326904,0.893671333433993,88,155
"ipf_lung","GSVA","voom","nfkb_signaling",0.179054361722045,1.04793441278687,88,155
"ipf_lung","GSVA","voom","toll_like_receptor",0.111098373383292,0.702629631278613,88,155
"ipf_lung","GSVA","voom","tgfb_signaling",0.175339079477537,1.03908403190296,88,155
"ipf_lung","GSVA","voom","oxidative_stress",0.0910972182006908,0.847437312216037,88,155
"ipf_lung","GSVA","voom","ecm_remodeling",-0.151134019572626,0.78096116419781,88,155
"ipf_lung","GSVA","voom","raas",0.0393944657639268,0.65772762088974,88,155
"ipf_lung","GSVA","scran","interferon_signaling",0.0370246332151502,0.562539751397266,88,155
"ipf_lung","GSVA","scran","jak_stat",-0.015694068147507,0.746596533002153,88,155
"ipf_lung","GSVA","scran","insulin_signaling",0.0675223519961624,0.677010803749848,88,155
"ipf_lung","GSVA","scran","glucose_metabolism",0.0669238622681063,0.890258715739919,88,155
"ipf_lung","GSVA","scran","nfkb_signaling",0.0186602859817888,0.955438411895019,88,155
"ipf_lung","GSVA","scran","toll_like_receptor",0.0125207101541219,0.764155739421469,88,155
"ipf_lung","GSVA","scran","tgfb_signaling",-0.0444380996133453,0.93072254777282,88,155
"ipf_lung","GSVA","scran","oxidative_stress",0.0102391712900269,0.73980620334079,88,155
"ipf_lung","GSVA","scran","ecm_remodeling",0.012896508660079,0.895878204014562,88,155
"ipf_lung","GSVA","scran","raas",0.0819361556569315,0.692574220194513,88,155
"ipf_lung","GSVA","sctransform","interferon_signaling",0.114331241457487,0.507501212856843,88,155
"ipf_lung","GSVA","sctransform","jak_stat",0.0598763426764795,0.556705769090141,88,155
"ipf_lung","GSVA","sctransform","insulin_signaling",0.0428054036075154,0.973823242968677,88,155
"ipf_lung","GSVA","sctransform","glucose_metabolism",-0.0705324803774122,0.828073003382756,88,155
"ipf_lung","GSVA","sctransform","nfkb_signaling",-0.00703689639794398,0.843951749347125,88,155
"ipf_lung","GSVA","sctransform","toll_like_receptor",0.0392150509285645,0.652964349283847,88,155
"ipf_lung","GSVA","sctransform","tgfb_signaling",0.070494463077434,0.72423916146881,88,155
"ipf_lung","GSVA","sctransform","oxidative_stress",-0.0938052278006862,0.738382516053971,88,155
"ipf_lung","GSVA","sctransform","ecm_remodeling",0.215200174073027,0.838226036928818,88,155
"ipf_lung","GSVA","sctransform","raas",0.209498201118823,0.940806351507188,88,155
"ipf_lung","zscore","log2CPM","interferon_signaling",0.370217512194495,1.58616171926664,88,155
"ipf_lung","zscore","log2CPM","jak_stat",0.345496193351261,1.42451291473232,88,155
"ipf_lung","zscore","log2CPM","insulin_signaling",0.326385835370953,1.69649322678187,88,155
"ipf_lung","zscore","log2CPM","glucose_metabolism",0.382886393684688,2.10210388910278,88,155
"ipf_lung","zscore","log2CPM","nfkb_signaling",0.150665439789523,2.03867196521904,88,155
"ipf_lung","zscore","log2CPM","toll_like_receptor",0.333185648744862,1.51061938704625,88,155
"ipf_lung","zscore","log2CPM","tgfb_signaling",0.256106356651151,1.67567935513992,88,155
"ipf_lung","zscore","log2CPM","oxidative_stress",0.234846361095611,1.36904859825794,88,155
"ipf_lung","zscore","log2CPM","ecm_remodeling",0.231716756118946,1.15014300313369,88,155
"ipf_lung","zscore","log2CPM","raas",0.311912432766157,1.22713647104442,88,155
"ipf_lung","zscore","voom","interferon_signaling",0.338507452738521,0.984624117386837,88,155
"ipf_lung","zscore","voom","jak_stat",0.169115006848101,1.09649377505413,88,155
"ipf_lung","zscore","voom","insulin_signaling",0.328145084715671,1.35679952779381,88,155
"ipf_lung","zscore","voom","glucose_metabolism",0.325339256909813,1.66305266054276,88,155
"ipf_lung","zscore","voom","nfkb_signaling",0.233417727350183,1.31242155118563,88,155
"ipf_lung","zscore","voom","toll_like_receptor",0.236480672796298,1.23900619252796,88,155
"ipf_lung","zscore","voom","tgfb_signaling",0.264346735677005,1.61207938707759,88,155
"ipf_lung","zscore","voom","oxidative_stress",0.137084563180518,0.763721918510698,88,155
"ipf_lung","zscore","voom","ecm_remodeling",-0.0801266905160671,0.699697578543053,88,155
"ipf_lung","zscore","voom","raas",0.0940015953143325,0.679858330920705,88,155
"ipf_lung","zscore","scran","interferon_signaling",0.618168055288592,3.11113209164719,88,155
"ipf_lung","zscore","scran","jak_stat",0.514925844654993,2.7422263448341,88,155
"ipf_lung","zscore","scran","insulin_signaling",0.558209659548815,3.00696316352417,88,155
"ipf_lung","zscore","scran","glucose_metabolism",0.607707436861506,3.82473297190911,88,155
"ipf_lung","zscore","scran","nfkb_signaling",0.328954891174035,2.3467415564901,88,155
"ipf_lung","zscore","scran","toll_like_receptor",0.551448021005132,3.02338564035213,88,155
"ipf_lung","zscore","scran","tgfb_signaling",0.541038523163312,3.46805566360224,88,155
"ipf_lung","zscore","scran","oxidative_stress",0.306645841104988,1.53473705202902,88,155
"ipf_lung","zscore","scran","ecm_remodeling",0.358132090430954,1.50783319118346,88,155
"ipf_lung","zscore","scran","raas",0.410708869157399,2.05013656737539,88,155
"ipf_lung","zscore","sctransform","interferon_signaling",0.170806287949435,1.47667063945913,88,155
"ipf_lung","zscore","sctransform","jak_stat",0.119944876295401,1.31462713963651,88,155
"ipf_lung","zscore","sctransform","insulin_signaling",0.0482715820543324,1.67500181939189,88,155
"ipf_lung","zscore","sctransform","glucose_metabolism",0.0528268882902619,1.94473370654527,88,155
"ipf_lung","zscore","sctransform","nfkb_signaling",-0.00496675504889958,1.95139004024734,88,155
"ipf_lung","zscore","sctransform","toll_like_receptor",0.107333856877264,1.41466802069715,88,155
"ipf_lung","zscore","sctransform","tgfb_signaling",0.0853052793176287,1.57612439055571,88,155
"ipf_lung","zscore","sctransform","oxidative_stress",-0.0803854319296563,1.24184865287497,88,155
"ipf_lung","zscore","sctransform","ecm_remodeling",0.0683786702702136,1.12447021447585,88,155
"ipf_lung","zscore","sctransform","raas",0.0830829193168974,1.22561056006157,88,155
"ipf_lung","AUCell","log2CPM","interferon_signaling",0.0603115349780038,0.82997001699864,88,155
"ipf_lung","AUCell","log2CPM","jak_stat",0.0570831416412124,0.910504868478866,88,155
"ipf_lung","AUCell","log2CPM","insulin_signaling",0.129592577938158,0.878942413209166,88,155
"ipf_lung","AUCell","log2CPM","glucose_metabolism",0.0497599065213582,0.854362302470635,88,155
"ipf_lung","AUCell","log2CPM","nfkb_signaling",0.0629445271546327,1.22408969796082,88,155
"ipf_lung","AUCell","log2CPM","toll_like_receptor",0.0252479448406177,0.978391319745895,88,155
"ipf_lung","AUCell","log2CPM","tgfb_signaling",-0.000830832742542177,1.16264100214326,88,155
"ipf_lung","AUCell","log2CPM","oxidative_stress",0.0989127231659183,0.946560526679467,88,155
"ipf_lung","AUCell","log2CPM","ecm_remodeling",0.0886239090117705,1.34666065878358,88,155
"ipf_lung","AUCell","log2CPM","raas",0.154154589591184,0.740523251035247,88,155
"ipf_lung","AUCell","voom","interferon_signaling",-5.36612795167996e-05,0.935987947221884,88,155
"ipf_lung","AUCell","voom","jak_stat",0.0236051256381287,0.887730842461591,88,155
"ipf_lung","AUCell","voom","insulin_signaling",0.102067999316964,0.994453559928933,88,155
"ipf_lung","AUCell","voom","glucose_metabolism",0.0639697891027176,1.19520653302163,88,155
"ipf_lung","AUCell","voom","nfkb_signaling",0.0316256116731281,1.11242252684944,88,155
"ipf_lung","AUCell","voom","toll_like_receptor",0.0600654424156036,1.07689675251694,88,155
"ipf_lung","AUCell","voom","tgfb_signaling",-0.0161288909181101,1.16720469590868,88,155
"ipf_lung","AUCell","voom","oxidative_stress",0.123701038297516,1.04059810619212,88,155
"ipf_lung","AUCell","voom","ecm_remodeling",0.0308891492908731,1.35717959735278,88,155
"ipf_lung","AUCell","voom","raas",0.0197988836396797,0.876495773553902,88,155
"ipf_lung","AUCell","scran","interferon_signaling",0.00012487708523413,0.940996659563571,88,155
"ipf_lung","AUCell","scran","jak_stat",0.0233159023136685,0.890343227835014,88,155
"ipf_lung","AUCell","scran","insulin_signaling",0.102732741280608,0.989143970572627,88,155
"ipf_lung","AUCell","scran","glucose_metabolism",0.0653246018637984,1.19720383782118,88,155
"ipf_lung","AUCell","scran","nfkb_signaling",0.0306853250644578,1.11095437561791,88,155
"ipf_lung","AUCell","scran","toll_like_receptor",0.0594808400587329,1.06957453374606,88,155
"ipf_lung","AUCell","scran","tgfb_signaling",-0.0162560877654541,1.17936439103554,88,155
"ipf_lung","AUCell","scran","oxidative_stress",0.123397237501024,1.04007758228121,88,155
"ipf_lung","AUCell","scran","ecm_remodeling",0.0311976205478402,1.35762426371682,88,155
"ipf_lung","AUCell","scran","raas",0.0255628560351869,0.876985224429881,88,155
"ipf_lung","AUCell","sctransform","interferon_signaling",0.14716473257538,0.49739622172634,88,155
"ipf_lung","AUCell","sctransform","jak_stat",0.169578082178418,0.535840022972992,88,155
"ipf_lung","AUCell","sctransform","insulin_signaling",0.147020122238805,0.735407822886456,88,155
"ipf_lung","AUCell","sctransform","glucose_metabolism",0.0428771614067465,0.79634455702257,88,155
"ipf_lung","AUCell","sctransform","nfkb_signaling",0.131046866787066,0.727592800293282,88,155
"ipf_lung","AUCell","sctransform","toll_like_receptor",0.0905894554246631,0.581014923818144,88,155
"ipf_lung","AUCell","sctransform","tgfb_signaling",0.131872608748911,0.889047965768078,88,155
"ipf_lung","AUCell","sctransform","oxidative_stress",0.0781357970514594,0.843414423868106,88,155
"ipf_lung","AUCell","sctransform","ecm_remodeling",0.0819517593955196,0.919627710175111,88,155
"ipf_lung","AUCell","sctransform","raas",0.088527389436985,0.446548664961016,88,155
"ipf_lung","UCell","log2CPM","interferon_signaling",0.0409883272692764,0.851260149190896,88,155
"ipf_lung","UCell","log2CPM","jak_stat",0.0402818884276475,0.922185624316609,88,155
"ipf_lung","UCell","log2CPM","insulin_signaling",0.121142008441436,0.847567339365585,88,155
"ipf_lung","UCell","log2CPM","glucose_metabolism",0.0796610753753846,1.01862219375116,88,155
"ipf_lung","UCell","log2CPM","nfkb_signaling",0.0145963979653387,1.33421888978864,88,155
"ipf_lung","UCell","log2CPM","toll_like_receptor",0.0223823788321517,1.09306566173248,88,155
"ipf_lung","UCell","log2CPM","tgfb_signaling",-0.063345812648376,1.4276199490742,88,155
"ipf_lung","UCell","log2CPM","oxidative_stress",0.103795092726461,1.00643888865299,88,155
"ipf_lung","UCell","log2CPM","ecm_remodeling",0.0737436264767851,1.48034884974699,88,155
"ipf_lung","UCell","log2CPM","raas",0.110210890496195,0.657316927679739,88,155
"ipf_lung","UCell","voom","interferon_signaling",0.038713273671801,0.874622748482352,88,155
"ipf_lung","UCell","voom","jak_stat",0.0387676793949594,0.944656453028507,88,155
"ipf_lung","UCell","voom","insulin_signaling",0.125242675379061,0.849449635368176,88,155
"ipf_lung","UCell","voom","glucose_metabolism",0.0767278717630976,1.04373772823923,88,155
"ipf_lung","UCell","voom","nfkb_signaling",0.0123838631695237,1.38409592329865,88,155
"ipf_lung","UCell","voom","toll_like_receptor",0.0226184364428816,1.12918902102803,88,155
"ipf_lung","UCell","voom","tgfb_signaling",-0.0631475571627528,1.4920720988562,88,155
"ipf_lung","UCell","voom","oxidative_stress",0.0936790781301543,1.02376523730808,88,155
"ipf_lung","UCell","voom","ecm_remodeling",0.0787940845296215,1.44872814997189,88,155
"ipf_lung","UCell","voom","raas",0.115849505241779,0.722410220933066,88,155
"ipf_lung","UCell","scran","interferon_signaling",0.038713273671801,0.874622748482352,88,155
"ipf_lung","UCell","scran","jak_stat",0.0387676793949594,0.944656453028507,88,155
"ipf_lung","UCell","scran","insulin_signaling",0.125242675379061,0.849449635368176,88,155
"ipf_lung","UCell","scran","glucose_metabolism",0.0767278717630976,1.04373772823923,88,155
"ipf_lung","UCell","scran","nfkb_signaling",0.0123838631695237,1.38409592329865,88,155
"ipf_lung","UCell","scran","toll_like_receptor",0.0226184364428816,1.12918902102803,88,155
"ipf_lung","UCell","scran","tgfb_signaling",-0.0631475571627528,1.4920720988562,88,155
"ipf_lung","UCell","scran","oxidative_stress",0.0936790781301543,1.02376523730808,88,155
"ipf_lung","UCell","scran","ecm_remodeling",0.0787940845296215,1.44872814997189,88,155
"ipf_lung","UCell","scran","raas",0.115849505241779,0.722410220933066,88,155
"ipf_lung","UCell","sctransform","interferon_signaling",0.126640914461915,0.444884100361036,88,155
"ipf_lung","UCell","sctransform","jak_stat",0.141712138270164,0.484966347907855,88,155
"ipf_lung","UCell","sctransform","insulin_signaling",0.115010188844366,1.03368263173285,88,155
"ipf_lung","UCell","sctransform","glucose_metabolism",0.0474233527260796,0.80355197087834,88,155
"ipf_lung","UCell","sctransform","nfkb_signaling",0.115146428885183,0.520744518519028,88,155
"ipf_lung","UCell","sctransform","toll_like_receptor",0.0635001986160094,0.484163584891275,88,155
"ipf_lung","UCell","sctransform","tgfb_signaling",0.102469719806939,1.00556234880137,88,155
"ipf_lung","UCell","sctransform","oxidative_stress",0.0749172857186763,0.792433502524434,88,155
"ipf_lung","UCell","sctransform","ecm_remodeling",0.0863935041326415,0.919436505688779,88,155
"ipf_lung","UCell","sctransform","raas",0.0707221789224647,0.456978199716789,88,155
