"dataset","method","normalization","pathway","cell_type","p_value","cohens_d","mean_disease","mean_control","expected_direction","observed_direction","direction_correct","n_disease","n_control"
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","lung pericyte",0.446153846153846,0.765749529733876,1.91630996127005,1.86548939947334,"UP","UP",TRUE,4,12
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","tracheobronchial smooth muscle cell",0.718059855521156,0.282408570359866,1.91818089323383,1.90263192016743,"UP","UP",TRUE,6,14
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","endothelial cell of lymphatic vessel",0.342036910457963,0.124541625876936,1.8957715568438,1.88766338175974,"UP","UP",TRUE,4,18
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","plasma cell",0.703361344537815,0.131010487979988,1.940036855386,1.93336910384312,"UP","UP",TRUE,4,13
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","epithelial cell of lower respiratory tract",0.634019618825111,-0.0334437828554061,1.89743344369646,1.89923506632838,"UP","DOWN",FALSE,9,17
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","pulmonary artery endothelial cell",0.559339525283798,0.258272100050414,1.93101447313737,1.92048782328906,"UP","UP",TRUE,3,16
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","CD1c-positive myeloid dendritic cell",0.909915640538513,0.0653711590749136,1.9410267274453,1.93798246943172,"UP","UP",TRUE,16,34
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","smooth muscle cell",0.8,0.251700480965997,1.94173732566114,1.93555324009606,"UP","UP",TRUE,2,3
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling","bronchus fibroblast of lung",1,-0.233350664478673,1.89170877581441,1.90063806868459,"UP","DOWN",FALSE,5,3
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","alveolar macrophage",0.479454115136565,-0.211266516486501,1.71223617697228,1.71826336801624,"UP","DOWN",FALSE,18,48
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","unknown",0.0136043878425331,0.626480003287292,1.76826477802258,1.74631017522295,"UP","UP",TRUE,20,53
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","pulmonary alveolar type 2 cell",0.00262015355390694,1.12134967896908,1.78113424488268,1.75011324969324,"UP","UP",TRUE,10,38
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","capillary endothelial cell",0.93319860216412,-0.092185730724406,1.77609850064994,1.77819686566365,"UP","DOWN",FALSE,5,24
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","alveolar type 1 fibroblast cell",0.368695652173913,0.498988729706358,1.80638560457276,1.79222376958478,"UP","UP",TRUE,4,21
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","multiciliated columnar cell of tracheobronchial tree",0.455943436641123,-0.176150709922702,1.69708810849922,1.70163969235677,"UP","DOWN",FALSE,19,50
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","pulmonary alveolar type 1 cell",0.77960927960928,0.204294618783213,1.78926526354477,1.78454309236207,"UP","UP",TRUE,3,25
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","CD8-positive, alpha-beta T cell",0.37442278234922,-0.234486225505436,1.73436596310769,1.73954392598281,"UP","DOWN",FALSE,16,43
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","alveolar adventitial fibroblast",0.704063445944522,-0.0801161482254439,1.79718107251636,1.7986635796633,"UP","DOWN",FALSE,10,22
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","respiratory basal cell",0.136784421614143,0.654998086656473,1.79125013851155,1.77391304849715,"UP","UP",TRUE,6,33
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","B cell",0.360189709043268,-0.323417664103075,1.7351376291804,1.7443732650725,"UP","DOWN",FALSE,13,27
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","natural killer cell",0.404969369421127,-0.408652005006493,1.73175482456249,1.74103210047924,"UP","DOWN",FALSE,12,35
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","elicited macrophage",0.0522809462406443,-0.610801412163841,1.7242363028178,1.73851101644664,"UP","DOWN",FALSE,18,36
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","mast cell",0.493874673508541,0.249313912599822,1.75133543601816,1.74585156813372,"UP","UP",TRUE,7,17
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","vein endothelial cell",0.568563918259374,-0.159255079739653,1.77234162729275,1.7762876601697,"UP","DOWN",FALSE,14,20
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","lung macrophage",1,-0.173540766218316,1.75999484281009,1.76246409812532,"UP","DOWN",FALSE,2,16
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","classical monocyte",0.271908048764533,-0.292794856866586,1.7352467337659,1.74168963961374,"UP","DOWN",FALSE,18,42
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","CD4-positive, alpha-beta T cell",0.146380881487933,-0.382827183358666,1.73494055466054,1.74298585785756,"UP","DOWN",FALSE,15,36
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","non-classical monocyte",0.75585669937237,-0.151159630722869,1.72789135908477,1.73083441170332,"UP","DOWN",FALSE,11,26
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","lung pericyte",0.952747252747253,-0.0629420087351595,1.77899938535966,1.78053077065204,"UP","DOWN",FALSE,4,12
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","tracheobronchial smooth muscle cell",0.546646026831785,-0.233961717148399,1.78242334347569,1.78923919694829,"UP","DOWN",FALSE,6,14
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","endothelial cell of lymphatic vessel",0.837457279562543,-0.153867572900963,1.76885454685838,1.77249114976125,"UP","DOWN",FALSE,4,18
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","plasma cell",0.703361344537815,-0.163132173461773,1.73026952849591,1.73374064136254,"UP","DOWN",FALSE,4,13
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","epithelial cell of lower respiratory tract",0.672261925717303,0.0741756820389657,1.77618627567587,1.7744859910762,"UP","UP",TRUE,9,17
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","pulmonary artery endothelial cell",0.875128998968008,-0.0250778160456319,1.79712873971325,1.79764315330654,"UP","DOWN",FALSE,3,16
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","CD1c-positive myeloid dendritic cell",0.0717706337667024,-0.605092481467042,1.72364946884764,1.73592268297874,"UP","DOWN",FALSE,16,34
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","smooth muscle cell",0.8,-0.662488903541925,1.79273579794895,1.81018701273367,"UP","DOWN",FALSE,2,3
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling","bronchus fibroblast of lung",0.25,-0.829837397892907,1.812479385185,1.8308720601444,"UP","DOWN",FALSE,5,3
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","alveolar macrophage",0.802836482755239,-0.062614864606749,1.71743228364816,1.72320922618477,"UP","DOWN",FALSE,18,48
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","unknown",0.242469648243336,0.364776654446942,1.70816600028085,1.6733079674479,"UP","UP",TRUE,20,53
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","pulmonary alveolar type 2 cell",0.113576633783208,0.53871843667166,1.72088913749448,1.67231155502717,"UP","UP",TRUE,10,38
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","capillary endothelial cell",0.633825944170772,0.303114544641552,1.69510546198646,1.67047088348902,"UP","UP",TRUE,5,24
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","alveolar type 1 fibroblast cell",0.543083003952569,0.439293503168619,1.73077603501674,1.68649430981255,"UP","UP",TRUE,4,21
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","multiciliated columnar cell of tracheobronchial tree",0.0647375233552117,-0.48872767182811,1.62066053227241,1.66639846174001,"UP","DOWN",FALSE,19,50
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","pulmonary alveolar type 1 cell",0.572039072039072,0.13766914944841,1.6745954969719,1.66175034262646,"UP","UP",TRUE,3,25
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","CD8-positive, alpha-beta T cell",0.252599302897967,-0.391195665147211,1.63380943508556,1.66556104980477,"UP","DOWN",FALSE,16,43
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","alveolar adventitial fibroblast",0.100249224023224,-0.258060605561076,1.70186842054408,1.72426993220004,"UP","DOWN",FALSE,10,22
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","respiratory basal cell",0.211737611118416,0.318259696487383,1.73590627110323,1.71303680968938,"UP","UP",TRUE,6,33
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","B cell",0.710967058228377,-0.166608428289789,1.66439168366485,1.67929038323142,"UP","DOWN",FALSE,13,27
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","natural killer cell",0.221144455379302,-0.44829664260425,1.60543299481344,1.64111469866484,"UP","DOWN",FALSE,12,35
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","elicited macrophage",0.246527224685677,-0.207336280699968,1.70770958601492,1.72703134968335,"UP","DOWN",FALSE,18,36
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","mast cell",0.619409194924069,0.032833586518975,1.73456831014812,1.7321250914924,"UP","UP",TRUE,7,17
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","vein endothelial cell",0.0557249809342928,-0.683497669412718,1.65962751873412,1.70848090580827,"UP","DOWN",FALSE,14,20
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","lung macrophage",0.941176470588235,0.381174388530641,1.79336377112222,1.77043936799878,"UP","UP",TRUE,2,16
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","classical monocyte",0.251302161755646,-0.244274081539231,1.7167197314896,1.73758471055179,"UP","DOWN",FALSE,18,42
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","CD4-positive, alpha-beta T cell",0.54600708207611,-0.21399935273135,1.65677450213002,1.67586802270686,"UP","DOWN",FALSE,15,36
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","non-classical monocyte",0.192382357680401,-0.331537231764234,1.72317876797471,1.74763416554526,"UP","DOWN",FALSE,11,26
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","lung pericyte",0.17032967032967,0.999386414553836,1.74534375206209,1.64963880762294,"UP","UP",TRUE,4,12
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","tracheobronchial smooth muscle cell",0.493962848297214,0.160711114701215,1.7382303282225,1.72793950561972,"UP","UP",TRUE,6,14
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","endothelial cell of lymphatic vessel",0.195215311004785,-0.467445222296302,1.61446418849905,1.65643809260198,"UP","DOWN",FALSE,4,18
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","plasma cell",0.956302521008403,0.463116315814355,1.77980650361453,1.7513525158029,"UP","UP",TRUE,4,13
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","epithelial cell of lower respiratory tract",0.28717351298587,-0.136925483493396,1.71354105127164,1.7237602849048,"UP","DOWN",FALSE,9,17
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","pulmonary artery endothelial cell",0.421052631578947,0.604225436993941,1.7362374841883,1.70591901002281,"UP","UP",TRUE,3,16
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","CD1c-positive myeloid dendritic cell",0.210707424971639,-0.358656461611344,1.72021399798906,1.74929334430099,"UP","DOWN",FALSE,16,34
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","smooth muscle cell",0.8,1.44785065916994,1.74879422631697,1.72485640011673,"UP","UP",TRUE,2,3
"ipf_lung","ssGSEA","log2CPM","oxidative_stress","bronchus fibroblast of lung",1,-0.255520702481087,1.73347529215603,1.74012024647576,"UP","DOWN",FALSE,5,3
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","alveolar macrophage",0.461823609144698,-0.158475083438473,1.33854960840235,1.35358257106729,"UP","DOWN",FALSE,18,48
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","unknown",0.00305361546150152,0.827896787436424,1.47876985558438,1.39293235237803,"UP","UP",TRUE,20,53
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","pulmonary alveolar type 2 cell",0.00215291356846911,1.22547155239755,1.47947392267592,1.4152798664207,"UP","UP",TRUE,10,38
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","capillary endothelial cell",0.888855206096586,-0.126037472989061,1.48879266509266,1.49425039228736,"UP","DOWN",FALSE,5,24
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","alveolar type 1 fibroblast cell",0.914782608695652,0.217268069459532,1.59409842819105,1.58784677693634,"UP","UP",TRUE,4,21
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","multiciliated columnar cell of tracheobronchial tree",0.13418446657768,-0.380317336241131,1.32344330271145,1.34202132679861,"UP","DOWN",FALSE,19,50
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","pulmonary alveolar type 1 cell",0.313797313797314,0.750427439292007,1.50088613618078,1.47901868220725,"UP","UP",TRUE,3,25
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","CD8-positive, alpha-beta T cell",0.194183373262554,-0.290163162403647,1.34575229213042,1.36626498626489,"UP","DOWN",FALSE,16,43
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","alveolar adventitial fibroblast",0.305406353895013,-0.416822473039009,1.57051882820129,1.5846299894842,"UP","DOWN",FALSE,10,22
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","respiratory basal cell",0.013739252129345,1.17982686582719,1.4938819700793,1.42738518420799,"UP","UP",TRUE,6,33
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","B cell",0.330718698862827,-0.255803459825142,1.33431272060986,1.35460715395981,"UP","DOWN",FALSE,13,27
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","natural killer cell",0.0294801723382029,-0.742852874906761,1.33063745132602,1.37238915738299,"UP","DOWN",FALSE,12,35
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","elicited macrophage",0.386954269987025,-0.22220292206719,1.3761900713402,1.39082538273646,"UP","DOWN",FALSE,18,36
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","mast cell",0.0130769941982757,-1.17944301717985,1.41284035031712,1.45893856997959,"UP","DOWN",FALSE,7,17
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","vein endothelial cell",0.416031539172625,-0.322132143824766,1.48361602275183,1.4942783098002,"UP","DOWN",FALSE,14,20
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","lung macrophage",1,-0.00898061282220299,1.445738584342,1.44603999878178,"UP","DOWN",FALSE,2,16
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","classical monocyte",0.0316693285276946,-0.495331830905247,1.3907148533575,1.42154516355357,"UP","DOWN",FALSE,18,42
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","CD4-positive, alpha-beta T cell",0.442406978237725,-0.125608055296714,1.34911328989517,1.35750153794434,"UP","DOWN",FALSE,15,36
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","non-classical monocyte",0.0645591212397468,-0.633562567434044,1.37550233437148,1.4093022189975,"UP","DOWN",FALSE,11,26
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","lung pericyte",0.446153846153846,0.486818237210239,1.56667147232953,1.55126276744811,"UP","UP",TRUE,4,12
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","tracheobronchial smooth muscle cell",0.17858617131063,-0.690645381869742,1.56970352567591,1.58951786892394,"UP","DOWN",FALSE,6,14
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","endothelial cell of lymphatic vessel",0.0330827067669173,-1.52591107859615,1.46853346331413,1.51383921890453,"UP","DOWN",FALSE,4,18
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","plasma cell",0.548739495798319,0.394426053187276,1.43024696130334,1.41000345015752,"UP","UP",TRUE,4,13
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","epithelial cell of lower respiratory tract",0.219796130642813,-0.529559277175171,1.41993318724937,1.43943599552044,"UP","DOWN",FALSE,9,17
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","pulmonary artery endothelial cell",0.712074303405573,0.288986467293781,1.50289033315515,1.49667716959057,"UP","UP",TRUE,3,16
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","CD1c-positive myeloid dendritic cell",0.0111260180029689,-0.822617023314571,1.36381889298537,1.40978914699775,"UP","DOWN",FALSE,16,34
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","smooth muscle cell",0.8,0.289218791787261,1.56831468047516,1.5620524426252,"UP","UP",TRUE,2,3
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling","bronchus fibroblast of lung",0.571428571428571,0.786497536271111,1.62438800384124,1.60548562891273,"UP","UP",TRUE,5,3
"ipf_lung","ssGSEA","voom","nfkb_signaling","alveolar macrophage",0.602303570048169,-0.0270652055341438,0.40170554516842,0.403882813036688,"UP","DOWN",FALSE,18,48
"ipf_lung","ssGSEA","voom","nfkb_signaling","unknown",0.92609043605645,0.251194531356307,0.40078410152461,0.379446209473608,"UP","UP",TRUE,20,53
"ipf_lung","ssGSEA","voom","nfkb_signaling","pulmonary alveolar type 2 cell",0.556454220588578,0.0433327686709905,0.368618027091588,0.363600804391755,"UP","UP",TRUE,10,38
"ipf_lung","ssGSEA","voom","nfkb_signaling","capillary endothelial cell",0.93319860216412,0.280152982694787,0.423860776485598,0.389849191699834,"UP","UP",TRUE,5,24
"ipf_lung","ssGSEA","voom","nfkb_signaling","alveolar type 1 fibroblast cell",0.132332015810277,1.11758299104279,0.441062632870461,0.309731765954937,"UP","UP",TRUE,4,21
"ipf_lung","ssGSEA","voom","nfkb_signaling","multiciliated columnar cell of tracheobronchial tree",0.00531343175328444,-0.595715067634376,0.273157704099743,0.339303461290017,"UP","DOWN",FALSE,19,50
"ipf_lung","ssGSEA","voom","nfkb_signaling","pulmonary alveolar type 1 cell",0.725885225885226,0.162130803775097,0.336553406809869,0.317894630011065,"UP","UP",TRUE,3,25
"ipf_lung","ssGSEA","voom","nfkb_signaling","CD8-positive, alpha-beta T cell",0.166274685007997,-0.198715159237853,0.405051796137285,0.42154502780117,"UP","DOWN",FALSE,16,43
"ipf_lung","ssGSEA","voom","nfkb_signaling","alveolar adventitial fibroblast",0.434351651717565,0.154481808600289,0.400305177165797,0.381022156481066,"UP","UP",TRUE,10,22
"ipf_lung","ssGSEA","voom","nfkb_signaling","respiratory basal cell",0.211737611118416,-0.219736849167026,0.408691213687623,0.425192054374421,"UP","DOWN",FALSE,6,33
"ipf_lung","ssGSEA","voom","nfkb_signaling","B cell",0.44059149912463,-0.240408249138596,0.378104179156594,0.404728087684344,"UP","DOWN",FALSE,13,27
"ipf_lung","ssGSEA","voom","nfkb_signaling","natural killer cell",0.148320649241535,-0.287215219884418,0.406437068767421,0.430688866166054,"UP","DOWN",FALSE,12,35
"ipf_lung","ssGSEA","voom","nfkb_signaling","elicited macrophage",0.261854610214589,-0.232919657270268,0.417413873209347,0.435568952185681,"UP","DOWN",FALSE,18,36
"ipf_lung","ssGSEA","voom","nfkb_signaling","mast cell",0.950592885375494,0.262113797760307,0.431633618758617,0.40434777942106,"UP","UP",TRUE,7,17
"ipf_lung","ssGSEA","voom","nfkb_signaling","vein endothelial cell",0.0711755674115102,-0.483143372125415,0.411537706359539,0.447674736685069,"UP","DOWN",FALSE,14,20
"ipf_lung","ssGSEA","voom","nfkb_signaling","lung macrophage",0.836601307189543,0.51416531786575,0.469568707012588,0.425887228307543,"UP","UP",TRUE,2,16
"ipf_lung","ssGSEA","voom","nfkb_signaling","classical monocyte",0.49646531525431,-0.0944765628713199,0.394713238028731,0.403271183182779,"UP","DOWN",FALSE,18,42
"ipf_lung","ssGSEA","voom","nfkb_signaling","CD4-positive, alpha-beta T cell",0.221347742835411,-0.378505426552324,0.403746234170955,0.438083077151336,"UP","DOWN",FALSE,15,36
"ipf_lung","ssGSEA","voom","nfkb_signaling","non-classical monocyte",0.242189004326674,-0.372134954119873,0.402814547904412,0.437371327140305,"UP","DOWN",FALSE,11,26
"ipf_lung","ssGSEA","voom","nfkb_signaling","lung pericyte",0.379120879120879,0.868243792218831,0.441989302911129,0.346560277862708,"UP","UP",TRUE,4,12
"ipf_lung","ssGSEA","voom","nfkb_signaling","tracheobronchial smooth muscle cell",0.841124871001032,0.321036597486838,0.442730908625853,0.41510912482954,"UP","UP",TRUE,6,14
"ipf_lung","ssGSEA","voom","nfkb_signaling","endothelial cell of lymphatic vessel",0.386329460013671,0.0833786591628958,0.385428860112594,0.376056586408924,"UP","UP",TRUE,4,18
"ipf_lung","ssGSEA","voom","nfkb_signaling","plasma cell",0.623529411764706,0.200947682872983,0.46754308478407,0.450077225085232,"UP","UP",TRUE,4,13
"ipf_lung","ssGSEA","voom","nfkb_signaling","epithelial cell of lower respiratory tract",0.596695204109392,-0.188458313646441,0.37749728624019,0.395272857502132,"UP","DOWN",FALSE,9,17
"ipf_lung","ssGSEA","voom","nfkb_signaling","pulmonary artery endothelial cell",0.875128998968008,0.240206684749259,0.451988454902488,0.436363883303392,"UP","UP",TRUE,3,16
"ipf_lung","ssGSEA","voom","nfkb_signaling","CD1c-positive myeloid dendritic cell",0.877377394010511,0.0263995963495072,0.445371172720003,0.443323282963139,"UP","UP",TRUE,16,34
"ipf_lung","ssGSEA","voom","nfkb_signaling","smooth muscle cell",0.8,0.397349551373828,0.479588791109634,0.458986199951773,"UP","UP",TRUE,2,3
"ipf_lung","ssGSEA","voom","nfkb_signaling","bronchus fibroblast of lung",1,-0.117171034943626,0.398280089909998,0.405108248653718,"UP","DOWN",FALSE,5,3
"ipf_lung","ssGSEA","voom","tgfb_signaling","alveolar macrophage",0.299451341804185,-0.363918834079484,0.210183734362905,0.218979954606429,"UP","DOWN",FALSE,18,48
"ipf_lung","ssGSEA","voom","tgfb_signaling","unknown",0.0184617178225339,0.459907510489686,0.278454374851691,0.262181967881831,"UP","UP",TRUE,20,53
"ipf_lung","ssGSEA","voom","tgfb_signaling","pulmonary alveolar type 2 cell",0.0159021409359193,0.884365095566095,0.276679641766783,0.247769334517015,"UP","UP",TRUE,10,38
"ipf_lung","ssGSEA","voom","tgfb_signaling","capillary endothelial cell",0.93319860216412,-0.193990520095826,0.271523630446629,0.281280849034089,"UP","DOWN",FALSE,5,24
"ipf_lung","ssGSEA","voom","tgfb_signaling","alveolar type 1 fibroblast cell",0.747826086956522,0.195612501931977,0.309565984044366,0.300448355015001,"UP","UP",TRUE,4,21
"ipf_lung","ssGSEA","voom","tgfb_signaling","multiciliated columnar cell of tracheobronchial tree",0.0506383297578892,0.564651724244464,0.218092474268968,0.203920367549725,"UP","UP",TRUE,19,50
"ipf_lung","ssGSEA","voom","tgfb_signaling","pulmonary alveolar type 1 cell",0.833943833943834,0.229320897115582,0.309422640265153,0.301515531067709,"UP","UP",TRUE,3,25
"ipf_lung","ssGSEA","voom","tgfb_signaling","CD8-positive, alpha-beta T cell",0.57149492222995,0.247492911634785,0.244619252579298,0.236944825963265,"UP","UP",TRUE,16,43
"ipf_lung","ssGSEA","voom","tgfb_signaling","alveolar adventitial fibroblast",0.434351651717565,0.363816555480648,0.320449654400276,0.309415360120943,"UP","UP",TRUE,10,22
"ipf_lung","ssGSEA","voom","tgfb_signaling","respiratory basal cell",0.6349296256417,0.26968048598108,0.289250493497966,0.277385209538455,"UP","UP",TRUE,6,33
"ipf_lung","ssGSEA","voom","tgfb_signaling","B cell",0.530123824316632,0.216403731855343,0.244789013361527,0.236542148367117,"UP","UP",TRUE,13,27
"ipf_lung","ssGSEA","voom","tgfb_signaling","natural killer cell",0.292794544583147,0.337182146183713,0.252136503234983,0.240642609847082,"UP","UP",TRUE,12,35
"ipf_lung","ssGSEA","voom","tgfb_signaling","elicited macrophage",0.0399455978517552,-0.47826343990414,0.219232331355129,0.231254119372599,"UP","DOWN",FALSE,18,36
"ipf_lung","ssGSEA","voom","tgfb_signaling","mast cell",0.186920694357765,0.643252636175743,0.234584309919606,0.210138542117359,"UP","UP",TRUE,7,17
