"dataset","method","normalization","pathway","cor_with_cell_count","variance_ratio","n_outlier_samples","median_cell_count"
"dcm_heart","zscore","voom","tgfb_signaling",0.213726749056699,1.68501461768553,119,661
"dcm_heart","zscore","voom","oxidative_stress",-0.023048310138294,1.48359255718988,119,661
"dcm_heart","zscore","voom","ecm_remodeling",0.0332052118932666,1.11300560680402,119,661
"dcm_heart","zscore","voom","raas",0.0579833112956165,0.525167579901064,119,661
"dcm_heart","zscore","scran","interferon_signaling",0.231795669775737,3.4864951346619,119,661
"dcm_heart","zscore","scran","jak_stat",0.210948989554265,5.0667147913954,119,661
"dcm_heart","zscore","scran","insulin_signaling",0.383384616869037,11.0518314927076,119,661
"dcm_heart","zscore","scran","glucose_metabolism",0.497087759236304,16.5127446025157,119,661
"dcm_heart","zscore","scran","nfkb_signaling",0.526362561616688,6.07152825445785,119,661
"dcm_heart","zscore","scran","toll_like_receptor",0.197215941472723,5.85827897047449,119,661
"dcm_heart","zscore","scran","tgfb_signaling",0.410720726420318,10.2975915029735,119,661
"dcm_heart","zscore","scran","oxidative_stress",0.367415219319639,6.68441948939264,119,661
"dcm_heart","zscore","scran","ecm_remodeling",0.310588564136514,3.21059238655599,119,661
"dcm_heart","zscore","scran","raas",0.471859478188167,2.22460551840175,119,661
"dcm_heart","zscore","sctransform","interferon_signaling",0.15655172584555,1.24119715736625,119,661
"dcm_heart","zscore","sctransform","jak_stat",0.0679877531834257,1.63887415268163,119,661
"dcm_heart","zscore","sctransform","insulin_signaling",-0.0701880151629645,2.51663154001906,119,661
"dcm_heart","zscore","sctransform","glucose_metabolism",-0.0264210572188825,2.60278235038742,119,661
"dcm_heart","zscore","sctransform","nfkb_signaling",0.0894548906724611,2.35112242229057,119,661
"dcm_heart","zscore","sctransform","toll_like_receptor",0.0378692591988979,1.60939365962552,119,661
"dcm_heart","zscore","sctransform","tgfb_signaling",0.170080397583052,1.32174088048094,119,661
"dcm_heart","zscore","sctransform","oxidative_stress",0.0144573383028573,2.36793290258073,119,661
"dcm_heart","zscore","sctransform","ecm_remodeling",-0.00889504475144551,1.30338947608032,119,661
"dcm_heart","zscore","sctransform","raas",0.0832184971700389,1.3855243329845,119,661
"dcm_heart","AUCell","log2CPM","interferon_signaling",-0.266560408334035,0.862229643794954,119,661
"dcm_heart","AUCell","log2CPM","jak_stat",-0.314157354773733,0.688729971928643,119,661
"dcm_heart","AUCell","log2CPM","insulin_signaling",-0.21779094247601,1.49470861265257,119,661
"dcm_heart","AUCell","log2CPM","glucose_metabolism",-0.19255829921902,2.26889104836429,119,661
"dcm_heart","AUCell","log2CPM","nfkb_signaling",-0.235145130278859,1.51368837685597,119,661
"dcm_heart","AUCell","log2CPM","toll_like_receptor",-0.242392082079729,0.798631688735842,119,661
"dcm_heart","AUCell","log2CPM","tgfb_signaling",-0.0144926450567747,0.502271691328925,119,661
"dcm_heart","AUCell","log2CPM","oxidative_stress",-0.200025564152265,1.18201847486373,119,661
"dcm_heart","AUCell","log2CPM","ecm_remodeling",0.0790125785744096,1.06734148231608,119,661
"dcm_heart","AUCell","log2CPM","raas",0.0569233315683572,0.584179973541526,119,661
"dcm_heart","AUCell","voom","interferon_signaling",-0.417991430520402,0.796145071208015,119,661
"dcm_heart","AUCell","voom","jak_stat",-0.306349614068791,0.549664355224263,119,661
"dcm_heart","AUCell","voom","insulin_signaling",-0.204735058940742,2.06350262872339,119,661
"dcm_heart","AUCell","voom","glucose_metabolism",-0.297455327594772,5.96673002786782,119,661
"dcm_heart","AUCell","voom","nfkb_signaling",-0.304118213326827,2.32603975805915,119,661
"dcm_heart","AUCell","voom","toll_like_receptor",-0.0603170623953259,0.649825855529376,119,661
"dcm_heart","AUCell","voom","tgfb_signaling",-0.24650697699188,0.267687296182123,119,661
"dcm_heart","AUCell","voom","oxidative_stress",-0.185715499330097,0.984651570718826,119,661
"dcm_heart","AUCell","voom","ecm_remodeling",0.0582465883108107,0.509139967715711,119,661
"dcm_heart","AUCell","voom","raas",-0.0706178776235904,0.693403875180443,119,661
"dcm_heart","AUCell","scran","interferon_signaling",-0.417751702057703,0.797096348241532,119,661
"dcm_heart","AUCell","scran","jak_stat",-0.306254945848889,0.550860038799998,119,661
"dcm_heart","AUCell","scran","insulin_signaling",-0.203384474126194,2.06504676478279,119,661
"dcm_heart","AUCell","scran","glucose_metabolism",-0.298863448727576,5.94041180387948,119,661
"dcm_heart","AUCell","scran","nfkb_signaling",-0.301384643430261,2.35184178009187,119,661
"dcm_heart","AUCell","scran","toll_like_receptor",-0.0606852766905819,0.652827267353467,119,661
"dcm_heart","AUCell","scran","tgfb_signaling",-0.247381615059865,0.264957041353408,119,661
"dcm_heart","AUCell","scran","oxidative_stress",-0.186731089080669,1.01076855137353,119,661
"dcm_heart","AUCell","scran","ecm_remodeling",0.0587433431499317,0.509478187055201,119,661
"dcm_heart","AUCell","scran","raas",-0.0823589963307347,0.693508349643538,119,661
"dcm_heart","AUCell","sctransform","interferon_signaling",0.253513921465975,0.194769854597536,119,661
"dcm_heart","AUCell","sctransform","jak_stat",0.075720899295905,0.617415946929153,119,661
"dcm_heart","AUCell","sctransform","insulin_signaling",0.121907948361887,1.50147522880713,119,661
"dcm_heart","AUCell","sctransform","glucose_metabolism",-0.0807942935254463,0.786965822000496,119,661
"dcm_heart","AUCell","sctransform","nfkb_signaling",0.0714594419969091,0.554063017534905,119,661
"dcm_heart","AUCell","sctransform","toll_like_receptor",0.123437308677449,0.445900250455206,119,661
"dcm_heart","AUCell","sctransform","tgfb_signaling",0.372202682070347,0.262084093534667,119,661
"dcm_heart","AUCell","sctransform","oxidative_stress",-0.109907956042469,0.430646579568874,119,661
"dcm_heart","AUCell","sctransform","ecm_remodeling",0.140264222306411,0.4388529721164,119,661
"dcm_heart","AUCell","sctransform","raas",0.19879939518782,0.399189813203732,119,661
"dcm_heart","UCell","log2CPM","interferon_signaling",-0.365365215916424,0.808183732690781,119,661
"dcm_heart","UCell","log2CPM","jak_stat",-0.317317816234968,0.694208785528872,119,661
"dcm_heart","UCell","log2CPM","insulin_signaling",-0.263837132311106,1.61629806739998,119,661
"dcm_heart","UCell","log2CPM","glucose_metabolism",-0.303023261820999,3.5416792632026,119,661
"dcm_heart","UCell","log2CPM","nfkb_signaling",-0.242435454875633,1.89284323097265,119,661
"dcm_heart","UCell","log2CPM","toll_like_receptor",-0.219546317693893,0.748302616725625,119,661
"dcm_heart","UCell","log2CPM","tgfb_signaling",-0.224546954169771,0.354864534953682,119,661
"dcm_heart","UCell","log2CPM","oxidative_stress",-0.185330493978866,1.39325113985111,119,661
"dcm_heart","UCell","log2CPM","ecm_remodeling",0.0571180928245634,0.745538685594928,119,661
"dcm_heart","UCell","log2CPM","raas",0.0363235280908249,0.865759407216713,119,661
"dcm_heart","UCell","voom","interferon_signaling",-0.373126398065707,0.821970957928758,119,661
"dcm_heart","UCell","voom","jak_stat",-0.298343944104009,0.691982714105603,119,661
"dcm_heart","UCell","voom","insulin_signaling",-0.272267017932026,1.51072955454556,119,661
"dcm_heart","UCell","voom","glucose_metabolism",-0.308212521301284,2.5303426210492,119,661
"dcm_heart","UCell","voom","nfkb_signaling",-0.249957264163857,1.92139745696563,119,661
"dcm_heart","UCell","voom","toll_like_receptor",-0.218679798041617,0.760478272855661,119,661
"dcm_heart","UCell","voom","tgfb_signaling",-0.237437892178382,0.350832808244256,119,661
"dcm_heart","UCell","voom","oxidative_stress",-0.190625818075587,1.43125178808139,119,661
"dcm_heart","UCell","voom","ecm_remodeling",0.0578534596742518,0.749014004032916,119,661
"dcm_heart","UCell","voom","raas",0.049372623232431,0.848818534044829,119,661
"dcm_heart","UCell","scran","interferon_signaling",-0.373126398065707,0.821970957928758,119,661
"dcm_heart","UCell","scran","jak_stat",-0.298343944104009,0.691982714105603,119,661
"dcm_heart","UCell","scran","insulin_signaling",-0.272267017932026,1.51072955454556,119,661
"dcm_heart","UCell","scran","glucose_metabolism",-0.308212521301284,2.5303426210492,119,661
"dcm_heart","UCell","scran","nfkb_signaling",-0.249957264163857,1.92139745696563,119,661
"dcm_heart","UCell","scran","toll_like_receptor",-0.218679798041617,0.760478272855661,119,661
"dcm_heart","UCell","scran","tgfb_signaling",-0.237437892178382,0.350832808244256,119,661
"dcm_heart","UCell","scran","oxidative_stress",-0.190625818075587,1.43125178808139,119,661
"dcm_heart","UCell","scran","ecm_remodeling",0.0578534596742518,0.749014004032916,119,661
"dcm_heart","UCell","scran","raas",0.049372623232431,0.848818534044829,119,661
"dcm_heart","UCell","sctransform","interferon_signaling",0.190411468579599,0.1840133313351,119,661
"dcm_heart","UCell","sctransform","jak_stat",-0.0416592454709661,0.542187516593502,119,661
"dcm_heart","UCell","sctransform","insulin_signaling",0.0347132707996237,3.24210731497117,119,661
"dcm_heart","UCell","sctransform","glucose_metabolism",-0.173575271083313,1.48382936634367,119,661
"dcm_heart","UCell","sctransform","nfkb_signaling",-0.0266258558142778,0.744913059529541,119,661
"dcm_heart","UCell","sctransform","toll_like_receptor",0.0617980882978403,0.423179059376092,119,661
"dcm_heart","UCell","sctransform","tgfb_signaling",0.328032990848719,0.190785493824977,119,661
"dcm_heart","UCell","sctransform","oxidative_stress",-0.132957130517308,0.403230650086577,119,661
"dcm_heart","UCell","sctransform","ecm_remodeling",0.142541412226032,0.284441305305801,119,661
"dcm_heart","UCell","sctransform","raas",0.193140654633795,0.268122757771286,119,661
