"dataset","method","pathway","norm1","norm2","spearman_cor","n_samples"
"dcm_heart","ssGSEA","toll_like_receptor","log2CPM","sctransform",0.712109340903436,569
"dcm_heart","ssGSEA","tgfb_signaling","log2CPM","sctransform",0.569947536481492,569
"dcm_heart","ssGSEA","oxidative_stress","log2CPM","sctransform",0.604127837974103,569
"dcm_heart","ssGSEA","ecm_remodeling","log2CPM","sctransform",0.878137291048111,569
"dcm_heart","ssGSEA","raas","log2CPM","sctransform",0.695122794858132,569
"dcm_heart","ssGSEA","interferon_signaling","voom","scran",1,569
"dcm_heart","ssGSEA","jak_stat","voom","scran",1,569
"dcm_heart","ssGSEA","insulin_signaling","voom","scran",1,569
"dcm_heart","ssGSEA","glucose_metabolism","voom","scran",1,569
"dcm_heart","ssGSEA","nfkb_signaling","voom","scran",1,569
"dcm_heart","ssGSEA","toll_like_receptor","voom","scran",1,569
"dcm_heart","ssGSEA","tgfb_signaling","voom","scran",1,569
"dcm_heart","ssGSEA","oxidative_stress","voom","scran",1,569
"dcm_heart","ssGSEA","ecm_remodeling","voom","scran",1,569
"dcm_heart","ssGSEA","raas","voom","scran",1,569
"dcm_heart","ssGSEA","interferon_signaling","voom","sctransform",0.859258436568909,569
"dcm_heart","ssGSEA","jak_stat","voom","sctransform",0.854144383459205,569
"dcm_heart","ssGSEA","insulin_signaling","voom","sctransform",0.412940914379069,569
"dcm_heart","ssGSEA","glucose_metabolism","voom","sctransform",0.366224281215924,569
"dcm_heart","ssGSEA","nfkb_signaling","voom","sctransform",0.757719967013253,569
"dcm_heart","ssGSEA","toll_like_receptor","voom","sctransform",0.895157253762144,569
"dcm_heart","ssGSEA","tgfb_signaling","voom","sctransform",0.708556751665297,569
"dcm_heart","ssGSEA","oxidative_stress","voom","sctransform",0.628560373432902,569
"dcm_heart","ssGSEA","ecm_remodeling","voom","sctransform",0.921637195292744,569
"dcm_heart","ssGSEA","raas","voom","sctransform",0.711468366205,569
"dcm_heart","ssGSEA","interferon_signaling","scran","sctransform",0.859258436568909,569
"dcm_heart","ssGSEA","jak_stat","scran","sctransform",0.854144383459205,569
"dcm_heart","ssGSEA","insulin_signaling","scran","sctransform",0.412940914379069,569
"dcm_heart","ssGSEA","glucose_metabolism","scran","sctransform",0.366224281215924,569
"dcm_heart","ssGSEA","nfkb_signaling","scran","sctransform",0.757719967013253,569
"dcm_heart","ssGSEA","toll_like_receptor","scran","sctransform",0.895157253762144,569
"dcm_heart","ssGSEA","tgfb_signaling","scran","sctransform",0.708556751665297,569
"dcm_heart","ssGSEA","oxidative_stress","scran","sctransform",0.628560373432902,569
"dcm_heart","ssGSEA","ecm_remodeling","scran","sctransform",0.921637195292744,569
"dcm_heart","ssGSEA","raas","scran","sctransform",0.711468366205,569
"dcm_heart","GSVA","interferon_signaling","log2CPM","voom",0.929494085966172,569
"dcm_heart","GSVA","jak_stat","log2CPM","voom",0.938910942297946,569
"dcm_heart","GSVA","insulin_signaling","log2CPM","voom",0.662323780812709,569
"dcm_heart","GSVA","glucose_metabolism","log2CPM","voom",0.704685694408799,569
"dcm_heart","GSVA","nfkb_signaling","log2CPM","voom",0.706884159456787,569
"dcm_heart","GSVA","toll_like_receptor","log2CPM","voom",0.919164687505293,569
"dcm_heart","GSVA","tgfb_signaling","log2CPM","voom",0.663575375106992,569
"dcm_heart","GSVA","oxidative_stress","log2CPM","voom",0.861947924714135,569
"dcm_heart","GSVA","ecm_remodeling","log2CPM","voom",0.965321184344063,569
"dcm_heart","GSVA","raas","log2CPM","voom",0.86444323139838,569
"dcm_heart","GSVA","interferon_signaling","log2CPM","scran",0.954101326114117,569
"dcm_heart","GSVA","jak_stat","log2CPM","scran",0.959159815055349,569
"dcm_heart","GSVA","insulin_signaling","log2CPM","scran",0.7260440266239,569
"dcm_heart","GSVA","glucose_metabolism","log2CPM","scran",0.769541195000919,569
"dcm_heart","GSVA","nfkb_signaling","log2CPM","scran",0.754622899733058,569
"dcm_heart","GSVA","toll_like_receptor","log2CPM","scran",0.947495378337921,569
"dcm_heart","GSVA","tgfb_signaling","log2CPM","scran",0.820264180588107,569
"dcm_heart","GSVA","oxidative_stress","log2CPM","scran",0.858387518711381,569
"dcm_heart","GSVA","ecm_remodeling","log2CPM","scran",0.971296644914348,569
"dcm_heart","GSVA","raas","log2CPM","scran",0.87915092999957,569
"dcm_heart","GSVA","interferon_signaling","log2CPM","sctransform",0.833832520606946,569
"dcm_heart","GSVA","jak_stat","log2CPM","sctransform",0.75114352752348,569
"dcm_heart","GSVA","insulin_signaling","log2CPM","sctransform",0.911433711881873,569
"dcm_heart","GSVA","glucose_metabolism","log2CPM","sctransform",0.843885075321041,569
"dcm_heart","GSVA","nfkb_signaling","log2CPM","sctransform",0.949501225277854,569
"dcm_heart","GSVA","toll_like_receptor","log2CPM","sctransform",0.849485005491277,569
"dcm_heart","GSVA","tgfb_signaling","log2CPM","sctransform",0.77302519212956,569
"dcm_heart","GSVA","oxidative_stress","log2CPM","sctransform",0.928412701721382,569
"dcm_heart","GSVA","ecm_remodeling","log2CPM","sctransform",0.981717825219749,569
"dcm_heart","GSVA","raas","log2CPM","sctransform",0.968642657908416,569
"dcm_heart","GSVA","interferon_signaling","voom","scran",0.992842644619916,569
"dcm_heart","GSVA","jak_stat","voom","scran",0.991248806314904,569
"dcm_heart","GSVA","insulin_signaling","voom","scran",0.972796095786634,569
"dcm_heart","GSVA","glucose_metabolism","voom","scran",0.98397465544353,569
"dcm_heart","GSVA","nfkb_signaling","voom","scran",0.988996210171956,569
"dcm_heart","GSVA","toll_like_receptor","voom","scran",0.990097071188578,569
"dcm_heart","GSVA","tgfb_signaling","voom","scran",0.950530367479133,569
"dcm_heart","GSVA","oxidative_stress","voom","scran",0.987442432785595,569
"dcm_heart","GSVA","ecm_remodeling","voom","scran",0.997203291900138,569
"dcm_heart","GSVA","raas","voom","scran",0.980385783389636,569
"dcm_heart","GSVA","interferon_signaling","voom","sctransform",0.932702346723017,569
"dcm_heart","GSVA","jak_stat","voom","sctransform",0.873912850891307,569
"dcm_heart","GSVA","insulin_signaling","voom","sctransform",0.756597088776299,569
"dcm_heart","GSVA","glucose_metabolism","voom","sctransform",0.791832002094893,569
"dcm_heart","GSVA","nfkb_signaling","voom","sctransform",0.792332731008193,569
"dcm_heart","GSVA","toll_like_receptor","voom","sctransform",0.93965711762016,569
"dcm_heart","GSVA","tgfb_signaling","voom","sctransform",0.912580626670019,569
"dcm_heart","GSVA","oxidative_stress","voom","sctransform",0.869064046660874,569
"dcm_heart","GSVA","ecm_remodeling","voom","sctransform",0.972343635394831,569
"dcm_heart","GSVA","raas","voom","sctransform",0.845949678274996,569
"dcm_heart","GSVA","interferon_signaling","scran","sctransform",0.906498858100969,569
"dcm_heart","GSVA","jak_stat","scran","sctransform",0.848815043624061,569
"dcm_heart","GSVA","insulin_signaling","scran","sctransform",0.762274470055929,569
"dcm_heart","GSVA","glucose_metabolism","scran","sctransform",0.798427853216794,569
"dcm_heart","GSVA","nfkb_signaling","scran","sctransform",0.810616143442842,569
"dcm_heart","GSVA","toll_like_receptor","scran","sctransform",0.914027314381153,569
"dcm_heart","GSVA","tgfb_signaling","scran","sctransform",0.907561872948914,569
"dcm_heart","GSVA","oxidative_stress","scran","sctransform",0.864020604991526,569
"dcm_heart","GSVA","ecm_remodeling","scran","sctransform",0.972042755096856,569
"dcm_heart","GSVA","raas","scran","sctransform",0.872988974453511,569
"dcm_heart","zscore","interferon_signaling","log2CPM","voom",0.928892195090811,569
"dcm_heart","zscore","jak_stat","log2CPM","voom",0.891381300475129,569
"dcm_heart","zscore","insulin_signaling","log2CPM","voom",0.504555936116188,569
"dcm_heart","zscore","glucose_metabolism","log2CPM","voom",0.501691613002406,569
"dcm_heart","zscore","nfkb_signaling","log2CPM","voom",0.613988556256604,569
"dcm_heart","zscore","toll_like_receptor","log2CPM","voom",0.935368319434692,569
"dcm_heart","zscore","tgfb_signaling","log2CPM","voom",0.809393080339404,569
"dcm_heart","zscore","oxidative_stress","log2CPM","voom",0.660243609469229,569
"dcm_heart","zscore","ecm_remodeling","log2CPM","voom",0.91478521485029,569
"dcm_heart","zscore","raas","log2CPM","voom",0.738867103276397,569
"dcm_heart","zscore","interferon_signaling","log2CPM","scran",0.88561409154213,569
"dcm_heart","zscore","jak_stat","log2CPM","scran",0.83696997450432,569
"dcm_heart","zscore","insulin_signaling","log2CPM","scran",0.519675252514067,569
"dcm_heart","zscore","glucose_metabolism","log2CPM","scran",0.411229108068074,569
"dcm_heart","zscore","nfkb_signaling","log2CPM","scran",0.554526492969472,569
"dcm_heart","zscore","toll_like_receptor","log2CPM","scran",0.868034709040479,569
"dcm_heart","zscore","tgfb_signaling","log2CPM","scran",0.764090825593651,569
"dcm_heart","zscore","oxidative_stress","log2CPM","scran",0.730559445843501,569
"dcm_heart","zscore","ecm_remodeling","log2CPM","scran",0.953917567005958,569
"dcm_heart","zscore","raas","log2CPM","scran",0.803558126113075,569
"dcm_heart","zscore","interferon_signaling","log2CPM","sctransform",0.978409053897895,569
"dcm_heart","zscore","jak_stat","log2CPM","sctransform",0.98357788949961,569
"dcm_heart","zscore","insulin_signaling","log2CPM","sctransform",0.986247575174477,569
"dcm_heart","zscore","glucose_metabolism","log2CPM","sctransform",0.999391464874717,569
"dcm_heart","zscore","nfkb_signaling","log2CPM","sctransform",0.997661158887466,569
"dcm_heart","zscore","toll_like_receptor","log2CPM","sctransform",0.986984696077678,569
"dcm_heart","zscore","tgfb_signaling","log2CPM","sctransform",0.989942103830085,569
"dcm_heart","zscore","oxidative_stress","log2CPM","sctransform",0.995220439276116,569
"dcm_heart","zscore","ecm_remodeling","log2CPM","sctransform",0.972829642734773,569
"dcm_heart","zscore","raas","log2CPM","sctransform",0.978778786864188,569
"dcm_heart","zscore","interferon_signaling","voom","scran",0.922808993448249,569
"dcm_heart","zscore","jak_stat","voom","scran",0.890784099658538,569
"dcm_heart","zscore","insulin_signaling","voom","scran",0.906606403754132,569
"dcm_heart","zscore","glucose_metabolism","voom","scran",0.846677223641544,569
"dcm_heart","zscore","nfkb_signaling","voom","scran",0.943336599003884,569
"dcm_heart","zscore","toll_like_receptor","voom","scran",0.898111534808704,569
"dcm_heart","zscore","tgfb_signaling","voom","scran",0.951049074951048,569
"dcm_heart","zscore","oxidative_stress","voom","scran",0.818275074552393,569
"dcm_heart","zscore","ecm_remodeling","voom","scran",0.914535860059069,569
"dcm_heart","zscore","raas","voom","scran",0.821607165888682,569
"dcm_heart","zscore","interferon_signaling","voom","sctransform",0.902178988276156,569
"dcm_heart","zscore","jak_stat","voom","sctransform",0.869815107460972,569
"dcm_heart","zscore","insulin_signaling","voom","sctransform",0.489676529252287,569
"dcm_heart","zscore","glucose_metabolism","voom","sctransform",0.501382915939816,569
"dcm_heart","zscore","nfkb_signaling","voom","sctransform",0.630202545399117,569
"dcm_heart","zscore","toll_like_receptor","voom","sctransform",0.918489123623435,569
"dcm_heart","zscore","tgfb_signaling","voom","sctransform",0.828792466202264,569
"dcm_heart","zscore","oxidative_stress","voom","sctransform",0.662198061181817,569
"dcm_heart","zscore","ecm_remodeling","voom","sctransform",0.915479799526044,569
"dcm_heart","zscore","raas","voom","sctransform",0.760377862401493,569
"dcm_heart","zscore","interferon_signaling","scran","sctransform",0.922040084368946,569
"dcm_heart","zscore","jak_stat","scran","sctransform",0.880892049177872,569
"dcm_heart","zscore","insulin_signaling","scran","sctransform",0.457661276138935,569
"dcm_heart","zscore","glucose_metabolism","scran","sctransform",0.42296799946846,569
"dcm_heart","zscore","nfkb_signaling","scran","sctransform",0.584218929337751,569
"dcm_heart","zscore","toll_like_receptor","scran","sctransform",0.906390595911051,569
"dcm_heart","zscore","tgfb_signaling","scran","sctransform",0.811604703607828,569
"dcm_heart","zscore","oxidative_stress","scran","sctransform",0.697781471922833,569
"dcm_heart","zscore","ecm_remodeling","scran","sctransform",0.893594812795002,569
"dcm_heart","zscore","raas","scran","sctransform",0.738055592829942,569
"dcm_heart","AUCell","interferon_signaling","log2CPM","voom",0.834732879740429,569
"dcm_heart","AUCell","jak_stat","log2CPM","voom",0.897696812129947,569
"dcm_heart","AUCell","insulin_signaling","log2CPM","voom",0.636752003063357,569
"dcm_heart","AUCell","glucose_metabolism","log2CPM","voom",0.555020002418583,569
"dcm_heart","AUCell","nfkb_signaling","log2CPM","voom",0.649602169582333,569
"dcm_heart","AUCell","toll_like_receptor","log2CPM","voom",0.792951262136879,569
"dcm_heart","AUCell","tgfb_signaling","log2CPM","voom",0.738880404976847,569
"dcm_heart","AUCell","oxidative_stress","log2CPM","voom",0.509500582592609,569
"dcm_heart","AUCell","ecm_remodeling","log2CPM","voom",0.936690102581246,569
"dcm_heart","AUCell","raas","log2CPM","voom",0.645260510163506,569
"dcm_heart","AUCell","interferon_signaling","log2CPM","scran",0.834828754538806,569
"dcm_heart","AUCell","jak_stat","log2CPM","scran",0.897758212988004,569
"dcm_heart","AUCell","insulin_signaling","log2CPM","scran",0.638142159079598,569
"dcm_heart","AUCell","glucose_metabolism","log2CPM","scran",0.554524298197805,569
"dcm_heart","AUCell","nfkb_signaling","log2CPM","scran",0.649974959840004,569
"dcm_heart","AUCell","toll_like_receptor","log2CPM","scran",0.792672899077767,569
"dcm_heart","AUCell","tgfb_signaling","log2CPM","scran",0.738675015761229,569
"dcm_heart","AUCell","oxidative_stress","log2CPM","scran",0.51354323585255,569
"dcm_heart","AUCell","ecm_remodeling","log2CPM","scran",0.936703359337771,569
"dcm_heart","AUCell","raas","log2CPM","scran",0.651122418084749,569
"dcm_heart","AUCell","interferon_signaling","log2CPM","sctransform",0.700162004083056,569
"dcm_heart","AUCell","jak_stat","log2CPM","sctransform",0.8382714279754,569
"dcm_heart","AUCell","insulin_signaling","log2CPM","sctransform",0.497170965492199,569
"dcm_heart","AUCell","glucose_metabolism","log2CPM","sctransform",0.537597224500531,569
"dcm_heart","AUCell","nfkb_signaling","log2CPM","sctransform",0.719805261720073,569
"dcm_heart","AUCell","toll_like_receptor","log2CPM","sctransform",0.776591438876624,569
"dcm_heart","AUCell","tgfb_signaling","log2CPM","sctransform",0.735321058666259,569
"dcm_heart","AUCell","oxidative_stress","log2CPM","sctransform",0.669495543037578,569
"dcm_heart","AUCell","ecm_remodeling","log2CPM","sctransform",0.948386748381824,569
"dcm_heart","AUCell","raas","log2CPM","sctransform",0.288929960920672,569
"dcm_heart","AUCell","interferon_signaling","voom","scran",0.999928590521505,569
"dcm_heart","AUCell","jak_stat","voom","scran",0.999902713777519,569
"dcm_heart","AUCell","insulin_signaling","voom","scran",0.999559198093678,569
"dcm_heart","AUCell","glucose_metabolism","voom","scran",0.99469478492426,569
"dcm_heart","AUCell","nfkb_signaling","voom","scran",0.999290345785572,569
"dcm_heart","AUCell","toll_like_receptor","voom","scran",0.999821435454747,569
"dcm_heart","AUCell","tgfb_signaling","voom","scran",0.999738284468125,569
"dcm_heart","AUCell","oxidative_stress","voom","scran",0.996045069098485,569
"dcm_heart","AUCell","ecm_remodeling","voom","scran",0.999983926766011,569
"dcm_heart","AUCell","raas","voom","scran",0.992429156740673,569
"dcm_heart","AUCell","interferon_signaling","voom","sctransform",0.529888181446049,569
"dcm_heart","AUCell","jak_stat","voom","sctransform",0.730726610593789,569
"dcm_heart","AUCell","insulin_signaling","voom","sctransform",0.423555116520965,569
"dcm_heart","AUCell","glucose_metabolism","voom","sctransform",0.450083597075654,569
"dcm_heart","AUCell","nfkb_signaling","voom","sctransform",0.613793759167839,569
"dcm_heart","AUCell","toll_like_receptor","voom","sctransform",0.750918560217364,569
"dcm_heart","AUCell","tgfb_signaling","voom","sctransform",0.477741789140206,569
"dcm_heart","AUCell","oxidative_stress","voom","sctransform",0.430726626184469,569
"dcm_heart","AUCell","ecm_remodeling","voom","sctransform",0.883976756648583,569
"dcm_heart","AUCell","raas","voom","sctransform",0.272738370319863,569
"dcm_heart","AUCell","interferon_signaling","scran","sctransform",0.530550016506482,569
"dcm_heart","AUCell","jak_stat","scran","sctransform",0.73053306543104,569
"dcm_heart","AUCell","insulin_signaling","scran","sctransform",0.424523549907168,569
"dcm_heart","AUCell","glucose_metabolism","scran","sctransform",0.450296220255909,569
"dcm_heart","AUCell","nfkb_signaling","scran","sctransform",0.615154211722388,569
"dcm_heart","AUCell","toll_like_receptor","scran","sctransform",0.750338706469369,569
"dcm_heart","AUCell","tgfb_signaling","scran","sctransform",0.47751284837151,569
"dcm_heart","AUCell","oxidative_stress","scran","sctransform",0.433712136730452,569
"dcm_heart","AUCell","ecm_remodeling","scran","sctransform",0.88417981772868,569
"dcm_heart","AUCell","raas","scran","sctransform",0.274963514186716,569
"dcm_heart","UCell","interferon_signaling","log2CPM","voom",0.999762744874233,569
"dcm_heart","UCell","jak_stat","log2CPM","voom",0.998370253299835,569
"dcm_heart","UCell","insulin_signaling","log2CPM","voom",0.999706578035806,569
"dcm_heart","UCell","glucose_metabolism","log2CPM","voom",0.999554975754929,569
"dcm_heart","UCell","nfkb_signaling","log2CPM","voom",0.999855634043884,569
"dcm_heart","UCell","toll_like_receptor","log2CPM","voom",0.99788251944213,569
"dcm_heart","UCell","tgfb_signaling","log2CPM","voom",0.999515555870977,569
"dcm_heart","UCell","oxidative_stress","log2CPM","voom",0.999749579468553,569
"dcm_heart","UCell","ecm_remodeling","log2CPM","voom",0.999466163770717,569
"dcm_heart","UCell","raas","log2CPM","voom",0.993664927537623,569
"dcm_heart","UCell","interferon_signaling","log2CPM","scran",0.999762744874233,569
"dcm_heart","UCell","jak_stat","log2CPM","scran",0.998370253299835,569
"dcm_heart","UCell","insulin_signaling","log2CPM","scran",0.999706578035806,569
"dcm_heart","UCell","glucose_metabolism","log2CPM","scran",0.999554975754929,569
"dcm_heart","UCell","nfkb_signaling","log2CPM","scran",0.999855634043884,569
"dcm_heart","UCell","toll_like_receptor","log2CPM","scran",0.99788251944213,569
"dcm_heart","UCell","tgfb_signaling","log2CPM","scran",0.999515555870977,569
"dcm_heart","UCell","oxidative_stress","log2CPM","scran",0.999749579468553,569
"dcm_heart","UCell","ecm_remodeling","log2CPM","scran",0.999466163770717,569
"dcm_heart","UCell","raas","log2CPM","scran",0.993664927537623,569
"dcm_heart","UCell","interferon_signaling","log2CPM","sctransform",0.619859849291446,569
"dcm_heart","UCell","jak_stat","log2CPM","sctransform",0.806677146017582,569
"dcm_heart","UCell","insulin_signaling","log2CPM","sctransform",0.346341917168703,569
"dcm_heart","UCell","glucose_metabolism","log2CPM","sctransform",0.546310545517702,569
"dcm_heart","UCell","nfkb_signaling","log2CPM","sctransform",0.568479058805035,569
"dcm_heart","UCell","toll_like_receptor","log2CPM","sctransform",0.677595569860745,569
"dcm_heart","UCell","tgfb_signaling","log2CPM","sctransform",0.571219420329143,569
"dcm_heart","UCell","oxidative_stress","log2CPM","sctransform",0.443753666200548,569
"dcm_heart","UCell","ecm_remodeling","log2CPM","sctransform",0.901438524147868,569
"dcm_heart","UCell","raas","log2CPM","sctransform",0.163861189243692,569
"dcm_heart","UCell","interferon_signaling","voom","scran",1,569
"dcm_heart","UCell","jak_stat","voom","scran",1,569
"dcm_heart","UCell","insulin_signaling","voom","scran",1,569
"dcm_heart","UCell","glucose_metabolism","voom","scran",1,569
"dcm_heart","UCell","nfkb_signaling","voom","scran",1,569
"dcm_heart","UCell","toll_like_receptor","voom","scran",1,569
"dcm_heart","UCell","tgfb_signaling","voom","scran",1,569
"dcm_heart","UCell","oxidative_stress","voom","scran",1,569
"dcm_heart","UCell","ecm_remodeling","voom","scran",1,569
"dcm_heart","UCell","raas","voom","scran",1,569
"dcm_heart","UCell","interferon_signaling","voom","sctransform",0.61418447623165,569
"dcm_heart","UCell","jak_stat","voom","sctransform",0.817694205988769,569
"dcm_heart","UCell","insulin_signaling","voom","sctransform",0.342766163537964,569
"dcm_heart","UCell","glucose_metabolism","voom","sctransform",0.543515222934852,569
"dcm_heart","UCell","nfkb_signaling","voom","sctransform",0.566734316846329,569
"dcm_heart","UCell","toll_like_receptor","voom","sctransform",0.66861662418417,569
"dcm_heart","UCell","tgfb_signaling","voom","sctransform",0.564251094933329,569
"dcm_heart","UCell","oxidative_stress","voom","sctransform",0.441984148934282,569
"dcm_heart","UCell","ecm_remodeling","voom","sctransform",0.89939002197065,569
"dcm_heart","UCell","raas","voom","sctransform",0.152256008206501,569
"dcm_heart","UCell","interferon_signaling","scran","sctransform",0.61418447623165,569
"dcm_heart","UCell","jak_stat","scran","sctransform",0.817694205988769,569
"dcm_heart","UCell","insulin_signaling","scran","sctransform",0.342766163537964,569
"dcm_heart","UCell","glucose_metabolism","scran","sctransform",0.543515222934852,569
"dcm_heart","UCell","nfkb_signaling","scran","sctransform",0.566734316846329,569
"dcm_heart","UCell","toll_like_receptor","scran","sctransform",0.66861662418417,569
"dcm_heart","UCell","tgfb_signaling","scran","sctransform",0.564251094933329,569
"dcm_heart","UCell","oxidative_stress","scran","sctransform",0.441984148934282,569
"dcm_heart","UCell","ecm_remodeling","scran","sctransform",0.89939002197065,569
"dcm_heart","UCell","raas","scran","sctransform",0.152256008206501,569
