"dataset","method","normalization","pathway","spearman_cor","rank_correlation","n_samples"
"dcm_heart","ssGSEA","sctransform","glucose_metabolism",0.89839704213627,0.89839704213627,569
"dcm_heart","ssGSEA","sctransform","nfkb_signaling",0.835746520562651,0.835746520562651,569
"dcm_heart","ssGSEA","sctransform","toll_like_receptor",0.929512455363017,0.929512455363017,569
"dcm_heart","ssGSEA","sctransform","tgfb_signaling",0.878926002597772,0.878926002597772,569
"dcm_heart","ssGSEA","sctransform","oxidative_stress",0.919714466616553,0.919714466616553,569
"dcm_heart","ssGSEA","sctransform","ecm_remodeling",0.983144189342884,0.983144189342884,569
"dcm_heart","ssGSEA","sctransform","raas",0.946507274150872,0.946507274150872,569
"dcm_heart","GSVA","log2CPM","interferon_signaling",0.999999934860295,0.999999934860295,569
"dcm_heart","GSVA","log2CPM","jak_stat",1,1,569
"dcm_heart","GSVA","log2CPM","insulin_signaling",0.99999986972059,0.99999986972059,569
"dcm_heart","GSVA","log2CPM","glucose_metabolism",1,1,569
"dcm_heart","GSVA","log2CPM","nfkb_signaling",0.999999934860295,0.999999934860295,569
"dcm_heart","GSVA","log2CPM","toll_like_receptor",1,1,569
"dcm_heart","GSVA","log2CPM","tgfb_signaling",0.99999986972059,0.99999986972059,569
"dcm_heart","GSVA","log2CPM","oxidative_stress",1,1,569
"dcm_heart","GSVA","log2CPM","ecm_remodeling",0.999999934860295,0.999999934860295,569
"dcm_heart","GSVA","log2CPM","raas",1,1,569
"dcm_heart","GSVA","scran","interferon_signaling",0.164937641760283,0.164937641760283,569
"dcm_heart","GSVA","scran","jak_stat",0.141532098892495,0.141532098892495,569
"dcm_heart","GSVA","scran","insulin_signaling",0.404468844330436,0.404468844330436,569
"dcm_heart","GSVA","scran","glucose_metabolism",0.0198748405705717,0.0198748405705717,569
"dcm_heart","GSVA","scran","nfkb_signaling",0.0781170325998168,0.0781170325998168,569
"dcm_heart","GSVA","scran","toll_like_receptor",0.247417145552066,0.247417145552066,569
"dcm_heart","GSVA","scran","tgfb_signaling",0.129750866683777,0.129750866683777,569
"dcm_heart","GSVA","scran","oxidative_stress",0.379806300572839,0.379806300572839,569
"dcm_heart","GSVA","scran","ecm_remodeling",0.633937656091018,0.633937656091018,569
"dcm_heart","GSVA","scran","raas",0.474466733803989,0.474466733803989,569
"dcm_heart","GSVA","sctransform","interferon_signaling",0.652845302319885,0.652845302319885,569
"dcm_heart","GSVA","sctransform","jak_stat",0.627544389452058,0.627544389452058,569
"dcm_heart","GSVA","sctransform","insulin_signaling",0.915870116639156,0.915870116639156,569
"dcm_heart","GSVA","sctransform","glucose_metabolism",0.793221822843452,0.793221822843452,569
"dcm_heart","GSVA","sctransform","nfkb_signaling",0.791741392765063,0.791741392765063,569
"dcm_heart","GSVA","sctransform","toll_like_receptor",0.779940292946282,0.779940292946282,569
"dcm_heart","GSVA","sctransform","tgfb_signaling",0.736439541885482,0.736439541885482,569
"dcm_heart","GSVA","sctransform","oxidative_stress",0.895449926457273,0.895449926457273,569
"dcm_heart","GSVA","sctransform","ecm_remodeling",0.980924423611319,0.980924423611319,569
"dcm_heart","GSVA","sctransform","raas",0.963230395228647,0.963230395228647,569
"dcm_heart","zscore","log2CPM","interferon_signaling",1,1,569
"dcm_heart","zscore","log2CPM","jak_stat",1,1,569
"dcm_heart","zscore","log2CPM","insulin_signaling",1,1,569
"dcm_heart","zscore","log2CPM","glucose_metabolism",1,1,569
"dcm_heart","zscore","log2CPM","nfkb_signaling",1,1,569
"dcm_heart","zscore","log2CPM","toll_like_receptor",1,1,569
"dcm_heart","zscore","log2CPM","tgfb_signaling",1,1,569
"dcm_heart","zscore","log2CPM","oxidative_stress",0.999999934860295,0.999999934860295,569
"dcm_heart","zscore","log2CPM","ecm_remodeling",1,1,569
"dcm_heart","zscore","log2CPM","raas",1,1,569
"dcm_heart","zscore","scran","interferon_signaling",0.634046178839758,0.634046178839758,569
"dcm_heart","zscore","scran","jak_stat",0.462097811175628,0.462097811175628,569
"dcm_heart","zscore","scran","insulin_signaling",0.0350787083057032,0.0350787083057032,569
"dcm_heart","zscore","scran","glucose_metabolism",0.450087091785753,0.450087091785753,569
"dcm_heart","zscore","scran","nfkb_signaling",0.638649797220098,0.638649797220098,569
"dcm_heart","zscore","scran","toll_like_receptor",0.662571832809827,0.662571832809827,569
"dcm_heart","zscore","scran","tgfb_signaling",0.543307481555693,0.543307481555693,569
"dcm_heart","zscore","scran","oxidative_stress",0.362224833600623,0.362224833600623,569
"dcm_heart","zscore","scran","ecm_remodeling",0.558334104153177,0.558334104153177,569
"dcm_heart","zscore","scran","raas",0.407249658342247,0.407249658342247,569
"dcm_heart","zscore","sctransform","interferon_signaling",0.870761326817626,0.870761326817626,569
"dcm_heart","zscore","sctransform","jak_stat",0.922425516004174,0.922425516004174,569
"dcm_heart","zscore","sctransform","insulin_signaling",0.987533432953656,0.987533432953656,569
"dcm_heart","zscore","sctransform","glucose_metabolism",0.962455818994999,0.962455818994999,569
"dcm_heart","zscore","sctransform","nfkb_signaling",0.881374408694327,0.881374408694327,569
"dcm_heart","zscore","sctransform","toll_like_receptor",0.940994761464914,0.940994761464914,569
"dcm_heart","zscore","sctransform","tgfb_signaling",0.931105251432748,0.931105251432748,569
"dcm_heart","zscore","sctransform","oxidative_stress",0.974008931956367,0.974008931956367,569
"dcm_heart","zscore","sctransform","ecm_remodeling",0.978289066561054,0.978289066561054,569
"dcm_heart","zscore","sctransform","raas",0.975318565727917,0.975318565727917,569
"dcm_heart","AUCell","log2CPM","interferon_signaling",0.999828145158959,0.999828145158959,569
"dcm_heart","AUCell","log2CPM","jak_stat",0.999844348664464,0.999844348664464,569
"dcm_heart","AUCell","log2CPM","insulin_signaling",0.999397929843384,0.999397929843384,569
"dcm_heart","AUCell","log2CPM","glucose_metabolism",0.998899936640226,0.998899936640226,569
"dcm_heart","AUCell","log2CPM","nfkb_signaling",0.999688306373925,0.999688306373925,569
"dcm_heart","AUCell","log2CPM","toll_like_receptor",0.99981159967251,0.99981159967251,569
"dcm_heart","AUCell","log2CPM","tgfb_signaling",0.999626765719854,0.999626765719854,569
"dcm_heart","AUCell","log2CPM","oxidative_stress",0.999455952739805,0.999455952739805,569
"dcm_heart","AUCell","log2CPM","ecm_remodeling",0.999952073461174,0.999952073461174,569
"dcm_heart","AUCell","log2CPM","raas",0.999067772066199,0.999067772066199,569
"dcm_heart","AUCell","scran","interferon_signaling",0.834655683628895,0.834655683628895,569
"dcm_heart","AUCell","scran","jak_stat",0.897484513803397,0.897484513803397,569
"dcm_heart","AUCell","scran","insulin_signaling",0.63760496589545,0.63760496589545,569
"dcm_heart","AUCell","scran","glucose_metabolism",0.552113145480746,0.552113145480746,569
"dcm_heart","AUCell","scran","nfkb_signaling",0.649084497014705,0.649084497014705,569
"dcm_heart","AUCell","scran","toll_like_receptor",0.793159896945321,0.793159896945321,569
"dcm_heart","AUCell","scran","tgfb_signaling",0.740233076943951,0.740233076943951,569
"dcm_heart","AUCell","scran","oxidative_stress",0.513331481730072,0.513331481730072,569
"dcm_heart","AUCell","scran","ecm_remodeling",0.936757848727729,0.936757848727729,569
"dcm_heart","AUCell","scran","raas",0.651022066081779,0.651022066081779,569
"dcm_heart","AUCell","sctransform","interferon_signaling",0.786937267432925,0.786937267432925,569
"dcm_heart","AUCell","sctransform","jak_stat",0.893196024041633,0.893196024041633,569
"dcm_heart","AUCell","sctransform","insulin_signaling",0.918834129886296,0.918834129886296,569
"dcm_heart","AUCell","sctransform","glucose_metabolism",0.966181473965748,0.966181473965748,569
"dcm_heart","AUCell","sctransform","nfkb_signaling",0.831058679662232,0.831058679662232,569
"dcm_heart","AUCell","sctransform","toll_like_receptor",0.872408571369574,0.872408571369574,569
"dcm_heart","AUCell","sctransform","tgfb_signaling",0.957727029163962,0.957727029163962,569
"dcm_heart","AUCell","sctransform","oxidative_stress",0.964593828043792,0.964593828043792,569
"dcm_heart","AUCell","sctransform","ecm_remodeling",0.988233667923988,0.988233667923988,569
"dcm_heart","AUCell","sctransform","raas",0.972527444274889,0.972527444274889,569
"dcm_heart","UCell","log2CPM","interferon_signaling",0.999968244389615,0.999968244389615,569
"dcm_heart","UCell","log2CPM","jak_stat",0.999977119677457,0.999977119677457,569
"dcm_heart","UCell","log2CPM","insulin_signaling",0.999941927932077,0.999941927932077,569
"dcm_heart","UCell","log2CPM","glucose_metabolism",0.999897861798706,0.999897861798706,569
"dcm_heart","UCell","log2CPM","nfkb_signaling",0.99996086729857,0.99996086729857,569
"dcm_heart","UCell","log2CPM","toll_like_receptor",0.999956893793817,0.999956893793817,569
"dcm_heart","UCell","log2CPM","tgfb_signaling",0.999952415433008,0.999952415433008,569
"dcm_heart","UCell","log2CPM","oxidative_stress",0.99979700874551,0.99979700874551,569
"dcm_heart","UCell","log2CPM","ecm_remodeling",0.999993388319715,0.999993388319715,569
"dcm_heart","UCell","log2CPM","raas",0.999093392374097,0.999093392374097,569
"dcm_heart","UCell","scran","interferon_signaling",0.999754700127461,0.999754700127461,569
"dcm_heart","UCell","scran","jak_stat",0.998334410201296,0.998334410201296,569
"dcm_heart","UCell","scran","insulin_signaling",0.999634077527706,0.999634077527706,569
"dcm_heart","UCell","scran","glucose_metabolism",0.999432411369914,0.999432411369914,569
"dcm_heart","UCell","scran","nfkb_signaling",0.99984057049122,0.99984057049122,569
"dcm_heart","UCell","scran","toll_like_receptor",0.99787765035183,0.99787765035183,569
"dcm_heart","UCell","scran","tgfb_signaling",0.999486682704935,0.999486682704935,569
"dcm_heart","UCell","scran","oxidative_stress",0.999557160895471,0.999557160895471,569
"dcm_heart","UCell","scran","ecm_remodeling",0.999455122607188,0.999455122607188,569
"dcm_heart","UCell","scran","raas",0.99294070640352,0.99294070640352,569
"dcm_heart","UCell","sctransform","interferon_signaling",0.826507249351055,0.826507249351055,569
"dcm_heart","UCell","sctransform","jak_stat",0.914720315252739,0.914720315252739,569
"dcm_heart","UCell","sctransform","insulin_signaling",0.870771197389023,0.870771197389023,569
"dcm_heart","UCell","sctransform","glucose_metabolism",0.956465056962226,0.956465056962226,569
"dcm_heart","UCell","sctransform","nfkb_signaling",0.824238197564972,0.824238197564972,569
"dcm_heart","UCell","sctransform","toll_like_receptor",0.872898317791132,0.872898317791132,569
"dcm_heart","UCell","sctransform","tgfb_signaling",0.963541640212423,0.963541640212423,569
"dcm_heart","UCell","sctransform","oxidative_stress",0.967112420530179,0.967112420530179,569
"dcm_heart","UCell","sctransform","ecm_remodeling",0.98757059394096,0.98757059394096,569
"dcm_heart","UCell","sctransform","raas",0.956087573224485,0.956087573224485,569
