"dataset","method","normalization","pathway","sample_fraction","n_subsampled","n_total","mean_rank_cor","sd_rank_cor","full_effect","mean_sub_effect","sd_sub_effect"
"dcm_heart","ssGSEA","voom","insulin_signaling",0.3,171,569,0.900848484848485,0.0764140756745044,0.0934351847002624,0.0678898106517244,0.1433219158932
"dcm_heart","ssGSEA","voom","glucose_metabolism",0.3,171,569,0.900848484848485,0.0764140756745044,-0.493867414574998,-0.489006062974937,0.147042776282475
"dcm_heart","ssGSEA","voom","nfkb_signaling",0.3,171,569,0.900848484848485,0.0764140756745044,-0.63191732656615,-0.581544019358767,0.138054106474617
"dcm_heart","ssGSEA","voom","toll_like_receptor",0.3,171,569,0.900848484848485,0.0764140756745044,0.163660992224489,0.165758027884685,0.156977623113836
"dcm_heart","ssGSEA","voom","tgfb_signaling",0.3,171,569,0.900848484848485,0.0764140756745044,0.257897614225303,0.247055151447575,0.140586025377555
"dcm_heart","ssGSEA","voom","oxidative_stress",0.3,171,569,0.900848484848485,0.0764140756745044,-0.594122728638527,-0.589720529212334,0.112664760492945
"dcm_heart","ssGSEA","voom","ecm_remodeling",0.3,171,569,0.900848484848485,0.0764140756745044,-0.0448160831260778,-0.0688479970366961,0.149635069488847
"dcm_heart","ssGSEA","voom","raas",0.3,171,569,0.900848484848485,0.0764140756745044,-0.347187883950824,-0.32951495269245,0.148600238270215
"dcm_heart","ssGSEA","voom","interferon_signaling",0.5,284,569,0.961454545454545,0.0264532982950346,0.0131204873631226,0.00692092295351875,0.0862525276093386
"dcm_heart","ssGSEA","voom","jak_stat",0.5,284,569,0.961454545454545,0.0264532982950346,-0.0945723578704324,-0.105010128977888,0.0816033859410154
"dcm_heart","ssGSEA","voom","insulin_signaling",0.5,284,569,0.961454545454545,0.0264532982950346,0.0934351847002624,0.0877495405039096,0.100766218178102
"dcm_heart","ssGSEA","voom","glucose_metabolism",0.5,284,569,0.961454545454545,0.0264532982950346,-0.493867414574998,-0.489445408018606,0.090825763754797
"dcm_heart","ssGSEA","voom","nfkb_signaling",0.5,284,569,0.961454545454545,0.0264532982950346,-0.63191732656615,-0.632247395580346,0.0754140755803072
"dcm_heart","ssGSEA","voom","toll_like_receptor",0.5,284,569,0.961454545454545,0.0264532982950346,0.163660992224489,0.169269949884841,0.101960667000589
"dcm_heart","ssGSEA","voom","tgfb_signaling",0.5,284,569,0.961454545454545,0.0264532982950346,0.257897614225303,0.258553704855219,0.0912439227822812
"dcm_heart","ssGSEA","voom","oxidative_stress",0.5,284,569,0.961454545454545,0.0264532982950346,-0.594122728638527,-0.594508944514763,0.0767565591537685
"dcm_heart","ssGSEA","voom","ecm_remodeling",0.5,284,569,0.961454545454545,0.0264532982950346,-0.0448160831260778,-0.0499548819641781,0.0785930865494786
"dcm_heart","ssGSEA","voom","raas",0.5,284,569,0.961454545454545,0.0264532982950346,-0.347187883950824,-0.352904849411196,0.0845898986042532
"dcm_heart","ssGSEA","voom","interferon_signaling",0.7,398,569,0.979878787878788,0.0179302321621704,0.0131204873631226,0.00299148086911551,0.061669470165598
"dcm_heart","ssGSEA","voom","jak_stat",0.7,398,569,0.979878787878788,0.0179302321621704,-0.0945723578704324,-0.091999628852001,0.0716978046594155
"dcm_heart","ssGSEA","voom","insulin_signaling",0.7,398,569,0.979878787878788,0.0179302321621704,0.0934351847002624,0.0926899978827402,0.05144741578793
"dcm_heart","ssGSEA","voom","glucose_metabolism",0.7,398,569,0.979878787878788,0.0179302321621704,-0.493867414574998,-0.490295207896392,0.0648005422185373
"dcm_heart","ssGSEA","voom","nfkb_signaling",0.7,398,569,0.979878787878788,0.0179302321621704,-0.63191732656615,-0.618557122339682,0.0601483573308868
"dcm_heart","ssGSEA","voom","toll_like_receptor",0.7,398,569,0.979878787878788,0.0179302321621704,0.163660992224489,0.155318803583975,0.0731989199028016
"dcm_heart","ssGSEA","voom","tgfb_signaling",0.7,398,569,0.979878787878788,0.0179302321621704,0.257897614225303,0.263466657235573,0.0543940214293723
"dcm_heart","ssGSEA","voom","oxidative_stress",0.7,398,569,0.979878787878788,0.0179302321621704,-0.594122728638527,-0.605624784577443,0.0507900259749264
"dcm_heart","ssGSEA","voom","ecm_remodeling",0.7,398,569,0.979878787878788,0.0179302321621704,-0.0448160831260778,-0.0467328612136528,0.0624483412914639
"dcm_heart","ssGSEA","voom","raas",0.7,398,569,0.979878787878788,0.0179302321621704,-0.347187883950824,-0.340485897369591,0.0649746386921779
"dcm_heart","ssGSEA","voom","interferon_signaling",0.9,512,569,0.992969696969697,0.00919217969869226,0.0131204873631226,0.00880103028844461,0.0265204125326313
"dcm_heart","ssGSEA","voom","jak_stat",0.9,512,569,0.992969696969697,0.00919217969869226,-0.0945723578704324,-0.0969713097523054,0.0337676827658192
"dcm_heart","ssGSEA","voom","insulin_signaling",0.9,512,569,0.992969696969697,0.00919217969869226,0.0934351847002624,0.0939631486265602,0.035735072154912
"dcm_heart","ssGSEA","voom","glucose_metabolism",0.9,512,569,0.992969696969697,0.00919217969869226,-0.493867414574998,-0.499049454513852,0.0316686552871732
"dcm_heart","ssGSEA","voom","nfkb_signaling",0.9,512,569,0.992969696969697,0.00919217969869226,-0.63191732656615,-0.630115170040613,0.0323213610336595
"dcm_heart","ssGSEA","voom","toll_like_receptor",0.9,512,569,0.992969696969697,0.00919217969869226,0.163660992224489,0.164354521527908,0.032351688848482
"dcm_heart","ssGSEA","voom","tgfb_signaling",0.9,512,569,0.992969696969697,0.00919217969869226,0.257897614225303,0.261472696701039,0.0312823007323502
"dcm_heart","ssGSEA","voom","oxidative_stress",0.9,512,569,0.992969696969697,0.00919217969869226,-0.594122728638527,-0.590925879441149,0.0317921290570662
"dcm_heart","ssGSEA","voom","ecm_remodeling",0.9,512,569,0.992969696969697,0.00919217969869226,-0.0448160831260778,-0.0460674546860626,0.0333875705480604
"dcm_heart","ssGSEA","voom","raas",0.9,512,569,0.992969696969697,0.00919217969869226,-0.347187883950824,-0.347280194208097,0.0319757344168986
"dcm_heart","ssGSEA","scran","interferon_signaling",0.3,171,569,0.89430303030303,0.0697403537905697,0.0131204873631226,0.0011539088093121,0.135590662853949
"dcm_heart","ssGSEA","scran","jak_stat",0.3,171,569,0.89430303030303,0.0697403537905697,-0.0945723578704324,-0.0749335782866845,0.159030925016591
"dcm_heart","ssGSEA","scran","insulin_signaling",0.3,171,569,0.89430303030303,0.0697403537905697,0.0934351847002624,0.100989342371533,0.140837602823128
"dcm_heart","ssGSEA","scran","glucose_metabolism",0.3,171,569,0.89430303030303,0.0697403537905697,-0.493867414574998,-0.516870260435979,0.150902276695602
"dcm_heart","ssGSEA","scran","nfkb_signaling",0.3,171,569,0.89430303030303,0.0697403537905697,-0.63191732656615,-0.59324356040656,0.153258123083022
"dcm_heart","ssGSEA","scran","toll_like_receptor",0.3,171,569,0.89430303030303,0.0697403537905697,0.163660992224489,0.176105527798812,0.132852964646687
"dcm_heart","ssGSEA","scran","tgfb_signaling",0.3,171,569,0.89430303030303,0.0697403537905697,0.257897614225303,0.251611249092332,0.11943797330987
"dcm_heart","ssGSEA","scran","oxidative_stress",0.3,171,569,0.89430303030303,0.0697403537905697,-0.594122728638527,-0.601666667592816,0.150188659787018
"dcm_heart","ssGSEA","scran","ecm_remodeling",0.3,171,569,0.89430303030303,0.0697403537905697,-0.0448160831260778,-0.0642206074808887,0.14533695109218
"dcm_heart","ssGSEA","scran","raas",0.3,171,569,0.89430303030303,0.0697403537905697,-0.347187883950824,-0.338976989220498,0.124744337789261
"dcm_heart","ssGSEA","scran","interferon_signaling",0.5,284,569,0.956121212121212,0.0284415254963009,0.0131204873631226,-0.0129154411758149,0.098744792959276
"dcm_heart","ssGSEA","scran","jak_stat",0.5,284,569,0.956121212121212,0.0284415254963009,-0.0945723578704324,-0.0953198023506642,0.0885854777967487
"dcm_heart","ssGSEA","scran","insulin_signaling",0.5,284,569,0.956121212121212,0.0284415254963009,0.0934351847002624,0.0924996393849526,0.111419975480881
"dcm_heart","ssGSEA","scran","glucose_metabolism",0.5,284,569,0.956121212121212,0.0284415254963009,-0.493867414574998,-0.502451240929757,0.101099474191949
"dcm_heart","ssGSEA","scran","nfkb_signaling",0.5,284,569,0.956121212121212,0.0284415254963009,-0.63191732656615,-0.609997040453225,0.0882903939673491
"dcm_heart","ssGSEA","scran","toll_like_receptor",0.5,284,569,0.956121212121212,0.0284415254963009,0.163660992224489,0.176338171156477,0.100536215298133
"dcm_heart","ssGSEA","scran","tgfb_signaling",0.5,284,569,0.956121212121212,0.0284415254963009,0.257897614225303,0.256195297156038,0.102390881955666
"dcm_heart","ssGSEA","scran","oxidative_stress",0.5,284,569,0.956121212121212,0.0284415254963009,-0.594122728638527,-0.60745717862181,0.0936480335750788
"dcm_heart","ssGSEA","scran","ecm_remodeling",0.5,284,569,0.956121212121212,0.0284415254963009,-0.0448160831260778,-0.0617439717029541,0.0839084971848148
"dcm_heart","ssGSEA","scran","raas",0.5,284,569,0.956121212121212,0.0284415254963009,-0.347187883950824,-0.357146553142975,0.0852532184371174
"dcm_heart","ssGSEA","scran","interferon_signaling",0.7,398,569,0.977454545454545,0.0216290850422613,0.0131204873631226,0.00926803459969176,0.0597363266988409
"dcm_heart","ssGSEA","scran","jak_stat",0.7,398,569,0.977454545454545,0.0216290850422613,-0.0945723578704324,-0.101198675673037,0.0607641675267017
"dcm_heart","ssGSEA","scran","insulin_signaling",0.7,398,569,0.977454545454545,0.0216290850422613,0.0934351847002624,0.0981127519531875,0.0502882515328518
"dcm_heart","ssGSEA","scran","glucose_metabolism",0.7,398,569,0.977454545454545,0.0216290850422613,-0.493867414574998,-0.507960886012426,0.0609396766342023
"dcm_heart","ssGSEA","scran","nfkb_signaling",0.7,398,569,0.977454545454545,0.0216290850422613,-0.63191732656615,-0.636714034982067,0.0617582254965261
"dcm_heart","ssGSEA","scran","toll_like_receptor",0.7,398,569,0.977454545454545,0.0216290850422613,0.163660992224489,0.169844909834023,0.0592260016398123
"dcm_heart","ssGSEA","scran","tgfb_signaling",0.7,398,569,0.977454545454545,0.0216290850422613,0.257897614225303,0.265220688525503,0.0638202043902477
"dcm_heart","ssGSEA","scran","oxidative_stress",0.7,398,569,0.977454545454545,0.0216290850422613,-0.594122728638527,-0.568501894007527,0.0628181020508363
"dcm_heart","ssGSEA","scran","ecm_remodeling",0.7,398,569,0.977454545454545,0.0216290850422613,-0.0448160831260778,-0.0433116782509676,0.0590244090667287
"dcm_heart","ssGSEA","scran","raas",0.7,398,569,0.977454545454545,0.0216290850422613,-0.347187883950824,-0.341547623832765,0.0600750637296549
"dcm_heart","ssGSEA","scran","interferon_signaling",0.9,512,569,0.995636363636363,0.00803284052276582,0.0131204873631226,0.0167210996921142,0.0314597092446979
"dcm_heart","ssGSEA","scran","jak_stat",0.9,512,569,0.995636363636363,0.00803284052276582,-0.0945723578704324,-0.103731668668317,0.029278116237198
"dcm_heart","ssGSEA","scran","insulin_signaling",0.9,512,569,0.995636363636363,0.00803284052276582,0.0934351847002624,0.094626558805803,0.0275594993859932
"dcm_heart","ssGSEA","scran","glucose_metabolism",0.9,512,569,0.995636363636363,0.00803284052276582,-0.493867414574998,-0.493441391410782,0.0240748421363048
"dcm_heart","ssGSEA","scran","nfkb_signaling",0.9,512,569,0.995636363636363,0.00803284052276582,-0.63191732656615,-0.634501433220812,0.0292567032384257
"dcm_heart","ssGSEA","scran","toll_like_receptor",0.9,512,569,0.995636363636363,0.00803284052276582,0.163660992224489,0.157533842709406,0.0368037282836771
"dcm_heart","ssGSEA","scran","tgfb_signaling",0.9,512,569,0.995636363636363,0.00803284052276582,0.257897614225303,0.25988402159381,0.0283392011963506
"dcm_heart","ssGSEA","scran","oxidative_stress",0.9,512,569,0.995636363636363,0.00803284052276582,-0.594122728638527,-0.598014684653425,0.027645201175519
"dcm_heart","ssGSEA","scran","ecm_remodeling",0.9,512,569,0.995636363636363,0.00803284052276582,-0.0448160831260778,-0.040158254261786,0.0373036013864436
"dcm_heart","ssGSEA","scran","raas",0.9,512,569,0.995636363636363,0.00803284052276582,-0.347187883950824,-0.350255292781894,0.0307018489298294
"dcm_heart","ssGSEA","sctransform","interferon_signaling",0.3,171,569,0.938909090909091,0.059025017573374,0.202665348291399,0.198271123317344,0.143842224115964
"dcm_heart","ssGSEA","sctransform","jak_stat",0.3,171,569,0.938909090909091,0.059025017573374,0.0185352681624437,0.0296042983914588,0.139106767650272
"dcm_heart","ssGSEA","sctransform","insulin_signaling",0.3,171,569,0.938909090909091,0.059025017573374,0.4039356051324,0.375622225332886,0.14347603696845
"dcm_heart","ssGSEA","sctransform","glucose_metabolism",0.3,171,569,0.938909090909091,0.059025017573374,-0.0658391092561032,-0.0734083297001615,0.140102761027602
"dcm_heart","ssGSEA","sctransform","nfkb_signaling",0.3,171,569,0.938909090909091,0.059025017573374,-0.317743032461776,-0.294849149757199,0.147158501922243
"dcm_heart","ssGSEA","sctransform","toll_like_receptor",0.3,171,569,0.938909090909091,0.059025017573374,0.220896422113704,0.220912284340878,0.135141442607325
"dcm_heart","ssGSEA","sctransform","tgfb_signaling",0.3,171,569,0.938909090909091,0.059025017573374,0.405577984381279,0.410282205719371,0.147585409307189
"dcm_heart","ssGSEA","sctransform","oxidative_stress",0.3,171,569,0.938909090909091,0.059025017573374,-0.28248192502423,-0.30356704800077,0.165705263005054
"dcm_heart","ssGSEA","sctransform","ecm_remodeling",0.3,171,569,0.938909090909091,0.059025017573374,0.0171905407837896,0.0427175076458466,0.154913913243431
"dcm_heart","ssGSEA","sctransform","raas",0.3,171,569,0.938909090909091,0.059025017573374,-0.196924194628409,-0.226953607797379,0.116326590565739
"dcm_heart","ssGSEA","sctransform","interferon_signaling",0.5,284,569,0.968242424242424,0.0221604433513142,0.202665348291399,0.182819033228807,0.0904537783400927
"dcm_heart","ssGSEA","sctransform","jak_stat",0.5,284,569,0.968242424242424,0.0221604433513142,0.0185352681624437,0.00873588775807494,0.0872486754184039
"dcm_heart","ssGSEA","sctransform","insulin_signaling",0.5,284,569,0.968242424242424,0.0221604433513142,0.4039356051324,0.38956956217173,0.0830180114852112
"dcm_heart","ssGSEA","sctransform","glucose_metabolism",0.5,284,569,0.968242424242424,0.0221604433513142,-0.0658391092561032,-0.0762250995887327,0.100763414976187
"dcm_heart","ssGSEA","sctransform","nfkb_signaling",0.5,284,569,0.968242424242424,0.0221604433513142,-0.317743032461776,-0.313405906349341,0.0990598163490783
"dcm_heart","ssGSEA","sctransform","toll_like_receptor",0.5,284,569,0.968242424242424,0.0221604433513142,0.220896422113704,0.209070776624825,0.0903292378439874
"dcm_heart","ssGSEA","sctransform","tgfb_signaling",0.5,284,569,0.968242424242424,0.0221604433513142,0.405577984381279,0.40595840945598,0.0867512871387494
"dcm_heart","ssGSEA","sctransform","oxidative_stress",0.5,284,569,0.968242424242424,0.0221604433513142,-0.28248192502423,-0.297639629815451,0.105639181798423
"dcm_heart","ssGSEA","sctransform","ecm_remodeling",0.5,284,569,0.968242424242424,0.0221604433513142,0.0171905407837896,0.0128330712436434,0.111227481545738
"dcm_heart","ssGSEA","sctransform","raas",0.5,284,569,0.968242424242424,0.0221604433513142,-0.196924194628409,-0.182934796334909,0.0874753356104365
"dcm_heart","ssGSEA","sctransform","interferon_signaling",0.7,398,569,0.974787878787879,0.0152616897222723,0.202665348291399,0.210780665628038,0.0564761401891746
"dcm_heart","ssGSEA","sctransform","jak_stat",0.7,398,569,0.974787878787879,0.0152616897222723,0.0185352681624437,0.0274790065236115,0.0535224595761368
"dcm_heart","ssGSEA","sctransform","insulin_signaling",0.7,398,569,0.974787878787879,0.0152616897222723,0.4039356051324,0.404314927587766,0.0567251219617607
"dcm_heart","ssGSEA","sctransform","glucose_metabolism",0.7,398,569,0.974787878787879,0.0152616897222723,-0.0658391092561032,-0.0593036273313652,0.0687186941511514
"dcm_heart","ssGSEA","sctransform","nfkb_signaling",0.7,398,569,0.974787878787879,0.0152616897222723,-0.317743032461776,-0.326215462253165,0.0586504653788998
"dcm_heart","ssGSEA","sctransform","toll_like_receptor",0.7,398,569,0.974787878787879,0.0152616897222723,0.220896422113704,0.232348571649148,0.0702101147752563
"dcm_heart","ssGSEA","sctransform","tgfb_signaling",0.7,398,569,0.974787878787879,0.0152616897222723,0.405577984381279,0.399802941060582,0.0632764279600566
"dcm_heart","ssGSEA","sctransform","oxidative_stress",0.7,398,569,0.974787878787879,0.0152616897222723,-0.28248192502423,-0.29683880666778,0.0520723262522902
"dcm_heart","ssGSEA","sctransform","ecm_remodeling",0.7,398,569,0.974787878787879,0.0152616897222723,0.0171905407837896,0.00731990903582338,0.0696726875777382
"dcm_heart","ssGSEA","sctransform","raas",0.7,398,569,0.974787878787879,0.0152616897222723,-0.196924194628409,-0.198229087945076,0.0525998343115402
"dcm_heart","ssGSEA","sctransform","interferon_signaling",0.9,512,569,0.984727272727273,0.00841565567461322,0.202665348291399,0.207584435557311,0.0273881405362007
"dcm_heart","ssGSEA","sctransform","jak_stat",0.9,512,569,0.984727272727273,0.00841565567461322,0.0185352681624437,0.0202671581674364,0.0295336507993075
"dcm_heart","ssGSEA","sctransform","insulin_signaling",0.9,512,569,0.984727272727273,0.00841565567461322,0.4039356051324,0.399486421536905,0.0310563961265846
"dcm_heart","ssGSEA","sctransform","glucose_metabolism",0.9,512,569,0.984727272727273,0.00841565567461322,-0.0658391092561032,-0.05991241343806,0.0293533312759798
"dcm_heart","ssGSEA","sctransform","nfkb_signaling",0.9,512,569,0.984727272727273,0.00841565567461322,-0.317743032461776,-0.321678085269812,0.0326584337422125
"dcm_heart","ssGSEA","sctransform","toll_like_receptor",0.9,512,569,0.984727272727273,0.00841565567461322,0.220896422113704,0.227863860541671,0.0307046671044852
"dcm_heart","ssGSEA","sctransform","tgfb_signaling",0.9,512,569,0.984727272727273,0.00841565567461322,0.405577984381279,0.405193836763628,0.0347826367098426
"dcm_heart","ssGSEA","sctransform","oxidative_stress",0.9,512,569,0.984727272727273,0.00841565567461322,-0.28248192502423,-0.283939573074398,0.0341703843614629
"dcm_heart","ssGSEA","sctransform","ecm_remodeling",0.9,512,569,0.984727272727273,0.00841565567461322,0.0171905407837896,0.00763312649737769,0.037263534399376
"dcm_heart","ssGSEA","sctransform","raas",0.9,512,569,0.984727272727273,0.00841565567461322,-0.196924194628409,-0.198797002126002,0.0312428000785319
"dcm_heart","GSVA","log2CPM","interferon_signaling",0.3,171,569,0.935515151515151,0.0438365503617378,0.121931285295631,0.138420655865523,0.128780778699853
"dcm_heart","GSVA","log2CPM","jak_stat",0.3,171,569,0.935515151515151,0.0438365503617378,-0.0370699936063109,-0.043609725656453,0.121485464757774
"dcm_heart","GSVA","log2CPM","insulin_signaling",0.3,171,569,0.935515151515151,0.0438365503617378,0.35793655511391,0.342544373450245,0.142253811892003
"dcm_heart","GSVA","log2CPM","glucose_metabolism",0.3,171,569,0.935515151515151,0.0438365503617378,-0.211372132961769,-0.206898934347596,0.111397787312938
"dcm_heart","GSVA","log2CPM","nfkb_signaling",0.3,171,569,0.935515151515151,0.0438365503617378,-0.357072300872461,-0.308759263367746,0.128328132137834
"dcm_heart","GSVA","log2CPM","toll_like_receptor",0.3,171,569,0.935515151515151,0.0438365503617378,0.22173926781717,0.229208462149661,0.146076304933202
"dcm_heart","GSVA","log2CPM","tgfb_signaling",0.3,171,569,0.935515151515151,0.0438365503617378,0.426234664510778,0.461338743995893,0.138089688707765
"dcm_heart","GSVA","log2CPM","oxidative_stress",0.3,171,569,0.935515151515151,0.0438365503617378,-0.471676876119543,-0.451029891786866,0.180675850634858
"dcm_heart","GSVA","log2CPM","ecm_remodeling",0.3,171,569,0.935515151515151,0.0438365503617378,-0.0915483230691119,-0.135014668361492,0.111117163664934
"dcm_heart","GSVA","log2CPM","raas",0.3,171,569,0.935515151515151,0.0438365503617378,-0.222291339419153,-0.208826584067468,0.13803487513048
"dcm_heart","GSVA","log2CPM","interferon_signaling",0.5,284,569,0.970909090909091,0.0321164276900284,0.121931285295631,0.135639681432331,0.0872531387967528
"dcm_heart","GSVA","log2CPM","jak_stat",0.5,284,569,0.970909090909091,0.0321164276900284,-0.0370699936063109,-0.0446113716813307,0.107167445624883
"dcm_heart","GSVA","log2CPM","insulin_signaling",0.5,284,569,0.970909090909091,0.0321164276900284,0.35793655511391,0.369825226700413,0.09947767238526
"dcm_heart","GSVA","log2CPM","glucose_metabolism",0.5,284,569,0.970909090909091,0.0321164276900284,-0.211372132961769,-0.192356424911788,0.093237657424764
"dcm_heart","GSVA","log2CPM","nfkb_signaling",0.5,284,569,0.970909090909091,0.0321164276900284,-0.357072300872461,-0.363662904674911,0.0736890374894119
"dcm_heart","GSVA","log2CPM","toll_like_receptor",0.5,284,569,0.970909090909091,0.0321164276900284,0.22173926781717,0.216789925166884,0.106816320253294
