"dataset","method","normalization","pathway","spearman_cor","rank_correlation","n_samples"
"sle_blood","zscore","scran","jak_stat",0.667790790006445,0.667790790006445,1902
"sle_blood","zscore","scran","insulin_signaling",-0.0949621676875362,-0.0949621676875362,1902
"sle_blood","zscore","scran","glucose_metabolism",0.70590213851722,0.70590213851722,1902
"sle_blood","zscore","scran","nfkb_signaling",0.512748744811507,0.512748744811507,1902
"sle_blood","zscore","scran","toll_like_receptor",0.682244128761521,0.682244128761521,1902
"sle_blood","zscore","scran","tgfb_signaling",0.294682274283626,0.294682274283626,1902
"sle_blood","zscore","scran","oxidative_stress",0.896601426265879,0.896601426265879,1902
"sle_blood","zscore","scran","ecm_remodeling",-0.425462725854243,-0.425462725854243,1902
"sle_blood","zscore","sctransform","interferon_signaling",0.920377655716854,0.920377655716854,1902
"sle_blood","zscore","sctransform","jak_stat",0.909350002344085,0.909350002344085,1902
"sle_blood","zscore","sctransform","insulin_signaling",0.893858070447193,0.893858070447193,1902
"sle_blood","zscore","sctransform","glucose_metabolism",0.82431947237287,0.82431947237287,1902
"sle_blood","zscore","sctransform","nfkb_signaling",0.856979411566394,0.856979411566394,1902
"sle_blood","zscore","sctransform","toll_like_receptor",0.901872288335413,0.901872288335413,1902
"sle_blood","zscore","sctransform","tgfb_signaling",0.971108448318443,0.971108448318443,1902
"sle_blood","zscore","sctransform","oxidative_stress",0.866857397325148,0.866857397325148,1902
"sle_blood","zscore","sctransform","ecm_remodeling",0.882971036878367,0.882971036878367,1902
"sle_blood","zscore","sctransform","raas",0.935156031489422,0.935156031489422,1902
"sle_blood","AUCell","log2CPM","interferon_signaling",0.999705270003643,0.999705270003643,1902
"sle_blood","AUCell","log2CPM","jak_stat",0.999824356915328,0.999824356915328,1902
"sle_blood","AUCell","log2CPM","insulin_signaling",0.998929345218002,0.998929345218002,1902
"sle_blood","AUCell","log2CPM","glucose_metabolism",0.998376622336161,0.998376622336161,1902
"sle_blood","AUCell","log2CPM","nfkb_signaling",0.999081773335122,0.999081773335122,1902
"sle_blood","AUCell","log2CPM","toll_like_receptor",0.999658455446754,0.999658455446754,1902
"sle_blood","AUCell","log2CPM","tgfb_signaling",0.998030702026087,0.998030702026087,1902
"sle_blood","AUCell","log2CPM","oxidative_stress",0.999730306608187,0.999730306608187,1902
"sle_blood","AUCell","log2CPM","ecm_remodeling",0.999729452926738,0.999729452926738,1902
"sle_blood","AUCell","log2CPM","raas",0.99818714042477,0.99818714042477,1902
"sle_blood","AUCell","scran","interferon_signaling",0.658416274440828,0.658416274440828,1902
"sle_blood","AUCell","scran","jak_stat",0.0461422470212169,0.0461422470212169,1902
"sle_blood","AUCell","scran","insulin_signaling",0.0386409524021465,0.0386409524021465,1902
"sle_blood","AUCell","scran","glucose_metabolism",0.720788249661265,0.720788249661265,1902
"sle_blood","AUCell","scran","nfkb_signaling",0.0749291983015381,0.0749291983015381,1902
"sle_blood","AUCell","scran","toll_like_receptor",0.652728170442727,0.652728170442727,1902
"sle_blood","AUCell","scran","tgfb_signaling",-0.0810003133012529,-0.0810003133012529,1902
"sle_blood","AUCell","scran","oxidative_stress",0.739682917328111,0.739682917328111,1902
"sle_blood","AUCell","scran","ecm_remodeling",0.834894665252411,0.834894665252411,1902
"sle_blood","AUCell","sctransform","interferon_signaling",0.90351888324567,0.90351888324567,1902
"sle_blood","AUCell","sctransform","jak_stat",0.911878888547262,0.911878888547262,1902
"sle_blood","AUCell","sctransform","insulin_signaling",0.890719751595058,0.890719751595058,1902
"sle_blood","AUCell","sctransform","glucose_metabolism",0.855789276100327,0.855789276100327,1902
"sle_blood","AUCell","sctransform","nfkb_signaling",0.683594236695777,0.683594236695777,1902
"sle_blood","AUCell","sctransform","toll_like_receptor",0.942016908220243,0.942016908220243,1902
"sle_blood","AUCell","sctransform","tgfb_signaling",0.894580361863555,0.894580361863555,1902
"sle_blood","AUCell","sctransform","oxidative_stress",0.854101627858256,0.854101627858256,1902
"sle_blood","AUCell","sctransform","ecm_remodeling",0.963278860872863,0.963278860872863,1902
"sle_blood","AUCell","sctransform","raas",0.934463942817774,0.934463942817774,1902
"sle_blood","UCell","log2CPM","interferon_signaling",0.999977900732968,0.999977900732968,1902
"sle_blood","UCell","log2CPM","jak_stat",0.999976361641128,0.999976361641128,1902
"sle_blood","UCell","log2CPM","insulin_signaling",0.99990291249331,0.99990291249331,1902
"sle_blood","UCell","log2CPM","glucose_metabolism",0.999936677037115,0.999936677037115,1902
"sle_blood","UCell","log2CPM","nfkb_signaling",0.999943046619075,0.999943046619075,1902
"sle_blood","UCell","log2CPM","toll_like_receptor",0.999976059489778,0.999976059489778,1902
"sle_blood","UCell","log2CPM","tgfb_signaling",0.999824045568264,0.999824045568264,1902
"sle_blood","UCell","log2CPM","oxidative_stress",0.999969168454603,0.999969168454603,1902
"sle_blood","UCell","log2CPM","ecm_remodeling",0.999972016866113,0.999972016866113,1902
"sle_blood","UCell","log2CPM","raas",0.999830649358381,0.999830649358381,1902
"sle_blood","UCell","scran","interferon_signaling",0.999308169460298,0.999308169460298,1902
"sle_blood","UCell","scran","jak_stat",0.999269822971818,0.999269822971818,1902
"sle_blood","UCell","scran","insulin_signaling",0.998972893991087,0.998972893991087,1902
"sle_blood","UCell","scran","glucose_metabolism",0.999576954563483,0.999576954563483,1902
"sle_blood","UCell","scran","nfkb_signaling",0.99831017811316,0.99831017811316,1902
"sle_blood","UCell","scran","toll_like_receptor",0.998390784291169,0.998390784291169,1902
"sle_blood","UCell","scran","tgfb_signaling",0.997722914742744,0.997722914742744,1902
"sle_blood","UCell","scran","oxidative_stress",0.999218957444632,0.999218957444632,1902
"sle_blood","UCell","scran","ecm_remodeling",0.993246842407069,0.993246842407069,1902
"sle_blood","UCell","sctransform","interferon_signaling",0.892939123607652,0.892939123607652,1902
"sle_blood","UCell","sctransform","jak_stat",0.863300658576167,0.863300658576167,1902
"sle_blood","UCell","sctransform","insulin_signaling",0.909933022661481,0.909933022661481,1902
"sle_blood","UCell","sctransform","glucose_metabolism",0.88363335746537,0.88363335746537,1902
"sle_blood","UCell","sctransform","nfkb_signaling",0.7718147915776,0.7718147915776,1902
"sle_blood","UCell","sctransform","toll_like_receptor",0.92363394218929,0.92363394218929,1902
"sle_blood","UCell","sctransform","tgfb_signaling",0.88304725650464,0.88304725650464,1902
"sle_blood","UCell","sctransform","oxidative_stress",0.862198321212745,0.862198321212745,1902
"sle_blood","UCell","sctransform","ecm_remodeling",0.947321983431695,0.947321983431695,1902
"sle_blood","UCell","sctransform","raas",0.908755034773518,0.908755034773518,1902
