"dataset","method","pathway","norm1","norm2","spearman_cor","n_samples"
"sle_blood","ssGSEA","oxidative_stress","voom","sctransform",0.717064588433045,1902
"sle_blood","ssGSEA","ecm_remodeling","voom","sctransform",0.759084869267152,1902
"sle_blood","ssGSEA","interferon_signaling","scran","sctransform",0.74551303861903,1902
"sle_blood","ssGSEA","jak_stat","scran","sctransform",0.853696276610913,1902
"sle_blood","ssGSEA","insulin_signaling","scran","sctransform",0.71813600041984,1902
"sle_blood","ssGSEA","glucose_metabolism","scran","sctransform",0.734054962728423,1902
"sle_blood","ssGSEA","nfkb_signaling","scran","sctransform",0.702056620266704,1902
"sle_blood","ssGSEA","toll_like_receptor","scran","sctransform",0.798831572207775,1902
"sle_blood","ssGSEA","tgfb_signaling","scran","sctransform",0.45724691916123,1902
"sle_blood","ssGSEA","oxidative_stress","scran","sctransform",0.717064588433045,1902
"sle_blood","ssGSEA","ecm_remodeling","scran","sctransform",0.759084869267152,1902
"sle_blood","GSVA","interferon_signaling","log2CPM","voom",0.862190814985601,1902
"sle_blood","GSVA","jak_stat","log2CPM","voom",0.924949260828286,1902
"sle_blood","GSVA","insulin_signaling","log2CPM","voom",0.857676975087442,1902
"sle_blood","GSVA","glucose_metabolism","log2CPM","voom",0.868142791041384,1902
"sle_blood","GSVA","nfkb_signaling","log2CPM","voom",0.792764280239099,1902
"sle_blood","GSVA","toll_like_receptor","log2CPM","voom",0.87276399240712,1902
"sle_blood","GSVA","tgfb_signaling","log2CPM","voom",0.446767100523351,1902
"sle_blood","GSVA","oxidative_stress","log2CPM","voom",0.866172137818943,1902
"sle_blood","GSVA","ecm_remodeling","log2CPM","voom",0.69606890239941,1902
"sle_blood","GSVA","interferon_signaling","log2CPM","scran",0.879287350867307,1902
"sle_blood","GSVA","jak_stat","log2CPM","scran",0.940876184558238,1902
"sle_blood","GSVA","insulin_signaling","log2CPM","scran",0.864002968778276,1902
"sle_blood","GSVA","glucose_metabolism","log2CPM","scran",0.863810007642869,1902
"sle_blood","GSVA","nfkb_signaling","log2CPM","scran",0.817583183823348,1902
"sle_blood","GSVA","toll_like_receptor","log2CPM","scran",0.885106016279488,1902
"sle_blood","GSVA","tgfb_signaling","log2CPM","scran",0.505231691091591,1902
"sle_blood","GSVA","oxidative_stress","log2CPM","scran",0.886178683955963,1902
"sle_blood","GSVA","ecm_remodeling","log2CPM","scran",0.696141310349555,1902
"sle_blood","GSVA","interferon_signaling","log2CPM","sctransform",0.912665274235288,1902
"sle_blood","GSVA","jak_stat","log2CPM","sctransform",0.928586554337737,1902
"sle_blood","GSVA","insulin_signaling","log2CPM","sctransform",0.982364952879273,1902
"sle_blood","GSVA","glucose_metabolism","log2CPM","sctransform",0.967708961506084,1902
"sle_blood","GSVA","nfkb_signaling","log2CPM","sctransform",0.808182511871886,1902
"sle_blood","GSVA","toll_like_receptor","log2CPM","sctransform",0.961810448182408,1902
"sle_blood","GSVA","tgfb_signaling","log2CPM","sctransform",0.900534563751793,1902
"sle_blood","GSVA","oxidative_stress","log2CPM","sctransform",0.92923730156191,1902
"sle_blood","GSVA","ecm_remodeling","log2CPM","sctransform",0.971753874557601,1902
"sle_blood","GSVA","raas","log2CPM","sctransform",0.936569006765099,1902
"sle_blood","GSVA","interferon_signaling","voom","scran",0.994197843419074,1902
"sle_blood","GSVA","jak_stat","voom","scran",0.995989379484822,1902
"sle_blood","GSVA","insulin_signaling","voom","scran",0.995562989126065,1902
"sle_blood","GSVA","glucose_metabolism","voom","scran",0.996189137040619,1902
"sle_blood","GSVA","nfkb_signaling","voom","scran",0.99312586462791,1902
"sle_blood","GSVA","toll_like_receptor","voom","scran",0.996586177397136,1902
"sle_blood","GSVA","tgfb_signaling","voom","scran",0.982900886466425,1902
"sle_blood","GSVA","oxidative_stress","voom","scran",0.994449457470598,1902
"sle_blood","GSVA","ecm_remodeling","voom","scran",0.997835836277916,1902
"sle_blood","GSVA","interferon_signaling","voom","sctransform",0.916252886033777,1902
"sle_blood","GSVA","jak_stat","voom","sctransform",0.968342341844387,1902
"sle_blood","GSVA","insulin_signaling","voom","sctransform",0.850607335808344,1902
"sle_blood","GSVA","glucose_metabolism","voom","sctransform",0.882738687199339,1902
"sle_blood","GSVA","nfkb_signaling","voom","sctransform",0.753984217677657,1902
"sle_blood","GSVA","toll_like_receptor","voom","sctransform",0.919220977168797,1902
"sle_blood","GSVA","tgfb_signaling","voom","sctransform",0.526733934549936,1902
"sle_blood","GSVA","oxidative_stress","voom","sctransform",0.908770074273809,1902
"sle_blood","GSVA","ecm_remodeling","voom","sctransform",0.715713806420774,1902
"sle_blood","GSVA","interferon_signaling","scran","sctransform",0.90203810215756,1902
"sle_blood","GSVA","jak_stat","scran","sctransform",0.961296027001081,1902
"sle_blood","GSVA","insulin_signaling","scran","sctransform",0.857404071863815,1902
"sle_blood","GSVA","glucose_metabolism","scran","sctransform",0.885675077401998,1902
"sle_blood","GSVA","nfkb_signaling","scran","sctransform",0.731452113352806,1902
"sle_blood","GSVA","toll_like_receptor","scran","sctransform",0.921034229689942,1902
"sle_blood","GSVA","tgfb_signaling","scran","sctransform",0.543976388548427,1902
"sle_blood","GSVA","oxidative_stress","scran","sctransform",0.904744708124967,1902
"sle_blood","GSVA","ecm_remodeling","scran","sctransform",0.717037491696174,1902
"sle_blood","zscore","interferon_signaling","log2CPM","voom",0.783940801744833,1902
"sle_blood","zscore","jak_stat","log2CPM","voom",0.847530639724161,1902
"sle_blood","zscore","insulin_signaling","log2CPM","voom",0.736784504216624,1902
"sle_blood","zscore","glucose_metabolism","log2CPM","voom",0.785210176697591,1902
"sle_blood","zscore","nfkb_signaling","log2CPM","voom",0.697096431519942,1902
"sle_blood","zscore","toll_like_receptor","log2CPM","voom",0.811239450027768,1902
"sle_blood","zscore","tgfb_signaling","log2CPM","voom",0.475393712146662,1902
"sle_blood","zscore","oxidative_stress","log2CPM","voom",0.820463204023489,1902
"sle_blood","zscore","ecm_remodeling","log2CPM","voom",0.675484946547527,1902
"sle_blood","zscore","interferon_signaling","log2CPM","scran",0.749915802300977,1902
"sle_blood","zscore","jak_stat","log2CPM","scran",0.840029976242587,1902
"sle_blood","zscore","insulin_signaling","log2CPM","scran",0.780497221040583,1902
"sle_blood","zscore","glucose_metabolism","log2CPM","scran",0.815984612381035,1902
"sle_blood","zscore","nfkb_signaling","log2CPM","scran",0.663119879025531,1902
"sle_blood","zscore","toll_like_receptor","log2CPM","scran",0.804683016352626,1902
"sle_blood","zscore","tgfb_signaling","log2CPM","scran",0.446907463957318,1902
"sle_blood","zscore","oxidative_stress","log2CPM","scran",0.806864906227349,1902
"sle_blood","zscore","ecm_remodeling","log2CPM","scran",0.752339449063241,1902
"sle_blood","zscore","interferon_signaling","log2CPM","sctransform",0.997041324793561,1902
"sle_blood","zscore","jak_stat","log2CPM","sctransform",0.995823373821196,1902
"sle_blood","zscore","insulin_signaling","log2CPM","sctransform",0.962264584051037,1902
"sle_blood","zscore","glucose_metabolism","log2CPM","sctransform",0.982217526190859,1902
"sle_blood","zscore","nfkb_signaling","log2CPM","sctransform",0.935913674529583,1902
"sle_blood","zscore","toll_like_receptor","log2CPM","sctransform",0.986031664407488,1902
"sle_blood","zscore","tgfb_signaling","log2CPM","sctransform",0.981764279769087,1902
"sle_blood","zscore","oxidative_stress","log2CPM","sctransform",0.9924253223319,1902
"sle_blood","zscore","ecm_remodeling","log2CPM","sctransform",0.916833468109094,1902
"sle_blood","zscore","raas","log2CPM","sctransform",0.974963112175457,1902
"sle_blood","zscore","interferon_signaling","voom","scran",0.937470921573354,1902
"sle_blood","zscore","jak_stat","voom","scran",0.93315415345029,1902
"sle_blood","zscore","insulin_signaling","voom","scran",0.892308322661228,1902
"sle_blood","zscore","glucose_metabolism","voom","scran",0.904553562507554,1902
"sle_blood","zscore","nfkb_signaling","voom","scran",0.975059393925628,1902
"sle_blood","zscore","toll_like_receptor","voom","scran",0.919892870555971,1902
"sle_blood","zscore","tgfb_signaling","voom","scran",0.893651711800513,1902
"sle_blood","zscore","oxidative_stress","voom","scran",0.975047876460848,1902
"sle_blood","zscore","ecm_remodeling","voom","scran",0.95428468137133,1902
"sle_blood","zscore","interferon_signaling","voom","sctransform",0.780213956633088,1902
"sle_blood","zscore","jak_stat","voom","sctransform",0.845979393830649,1902
"sle_blood","zscore","insulin_signaling","voom","sctransform",0.755856161483214,1902
"sle_blood","zscore","glucose_metabolism","voom","sctransform",0.793989045071988,1902
"sle_blood","zscore","nfkb_signaling","voom","sctransform",0.665257467470764,1902
"sle_blood","zscore","toll_like_receptor","voom","sctransform",0.80232920163265,1902
"sle_blood","zscore","tgfb_signaling","voom","sctransform",0.431465590478292,1902
"sle_blood","zscore","oxidative_stress","voom","sctransform",0.813847793045731,1902
"sle_blood","zscore","ecm_remodeling","voom","sctransform",0.740743737375692,1902
"sle_blood","zscore","interferon_signaling","scran","sctransform",0.726889803833028,1902
"sle_blood","zscore","jak_stat","scran","sctransform",0.815386452394222,1902
"sle_blood","zscore","insulin_signaling","scran","sctransform",0.713043271883418,1902
"sle_blood","zscore","glucose_metabolism","scran","sctransform",0.766709146677583,1902
"sle_blood","zscore","nfkb_signaling","scran","sctransform",0.690046365303719,1902
"sle_blood","zscore","toll_like_receptor","scran","sctransform",0.748849161934963,1902
"sle_blood","zscore","tgfb_signaling","scran","sctransform",0.349315328357126,1902
"sle_blood","zscore","oxidative_stress","scran","sctransform",0.81749201900862,1902
"sle_blood","zscore","ecm_remodeling","scran","sctransform",0.728716092854663,1902
"sle_blood","AUCell","interferon_signaling","log2CPM","voom",0.659039892372621,1902
"sle_blood","AUCell","jak_stat","log2CPM","voom",0.0460700181597276,1902
"sle_blood","AUCell","insulin_signaling","log2CPM","voom",0.03950923766105,1902
"sle_blood","AUCell","glucose_metabolism","log2CPM","voom",0.720602879158921,1902
"sle_blood","AUCell","nfkb_signaling","log2CPM","voom",0.0746188056038519,1902
"sle_blood","AUCell","toll_like_receptor","log2CPM","voom",0.651887046701796,1902
"sle_blood","AUCell","tgfb_signaling","log2CPM","voom",-0.0797118826330244,1902
"sle_blood","AUCell","oxidative_stress","log2CPM","voom",0.738831423503583,1902
"sle_blood","AUCell","ecm_remodeling","log2CPM","voom",0.834819685552757,1902
"sle_blood","AUCell","interferon_signaling","log2CPM","scran",0.659066913257004,1902
"sle_blood","AUCell","jak_stat","log2CPM","scran",0.0462565676353151,1902
"sle_blood","AUCell","insulin_signaling","log2CPM","scran",0.039861172621963,1902
"sle_blood","AUCell","glucose_metabolism","log2CPM","scran",0.720489510160124,1902
"sle_blood","AUCell","nfkb_signaling","log2CPM","scran",0.0747332272095846,1902
"sle_blood","AUCell","toll_like_receptor","log2CPM","scran",0.652188994308718,1902
"sle_blood","AUCell","tgfb_signaling","log2CPM","scran",-0.0795631826019356,1902
"sle_blood","AUCell","oxidative_stress","log2CPM","scran",0.739120650830972,1902
"sle_blood","AUCell","ecm_remodeling","log2CPM","scran",0.83476230764019,1902
"sle_blood","AUCell","interferon_signaling","log2CPM","sctransform",0.8817425715167,1902
"sle_blood","AUCell","jak_stat","log2CPM","sctransform",0.91236806459062,1902
"sle_blood","AUCell","insulin_signaling","log2CPM","sctransform",0.698721748993458,1902
"sle_blood","AUCell","glucose_metabolism","log2CPM","sctransform",0.783300523204961,1902
"sle_blood","AUCell","nfkb_signaling","log2CPM","sctransform",0.133270073122187,1902
"sle_blood","AUCell","toll_like_receptor","log2CPM","sctransform",0.939289295334024,1902
"sle_blood","AUCell","tgfb_signaling","log2CPM","sctransform",0.214478993380973,1902
"sle_blood","AUCell","oxidative_stress","log2CPM","sctransform",0.890523216090079,1902
"sle_blood","AUCell","ecm_remodeling","log2CPM","sctransform",0.792707335962443,1902
"sle_blood","AUCell","raas","log2CPM","sctransform",0.308291604542343,1902
"sle_blood","AUCell","interferon_signaling","voom","scran",0.999986691856478,1902
"sle_blood","AUCell","jak_stat","voom","scran",0.999928014005884,1902
"sle_blood","AUCell","insulin_signaling","voom","scran",0.999778046717626,1902
"sle_blood","AUCell","glucose_metabolism","voom","scran",0.999945833258982,1902
"sle_blood","AUCell","nfkb_signaling","voom","scran",0.999824971433246,1902
"sle_blood","AUCell","toll_like_receptor","voom","scran",0.999949161426336,1902
"sle_blood","AUCell","tgfb_signaling","voom","scran",0.999775666624538,1902
"sle_blood","AUCell","oxidative_stress","voom","scran",0.999913913873786,1902
"sle_blood","AUCell","ecm_remodeling","voom","scran",0.999933438687971,1902
"sle_blood","AUCell","interferon_signaling","voom","sctransform",0.673551937209487,1902
"sle_blood","AUCell","jak_stat","voom","sctransform",0.0142655877903409,1902
"sle_blood","AUCell","insulin_signaling","voom","sctransform",0.227915169383219,1902
"sle_blood","AUCell","glucose_metabolism","voom","sctransform",0.65085579578856,1902
"sle_blood","AUCell","nfkb_signaling","voom","sctransform",0.185689810798847,1902
"sle_blood","AUCell","toll_like_receptor","voom","sctransform",0.632396402958504,1902
"sle_blood","AUCell","tgfb_signaling","voom","sctransform",-0.00114875568277045,1902
"sle_blood","AUCell","oxidative_stress","voom","sctransform",0.756779412379923,1902
"sle_blood","AUCell","ecm_remodeling","voom","sctransform",0.793498878355657,1902
"sle_blood","AUCell","interferon_signaling","scran","sctransform",0.673488844557542,1902
"sle_blood","AUCell","jak_stat","scran","sctransform",0.0142192855353189,1902
"sle_blood","AUCell","insulin_signaling","scran","sctransform",0.228491538641947,1902
"sle_blood","AUCell","glucose_metabolism","scran","sctransform",0.65076777872751,1902
"sle_blood","AUCell","nfkb_signaling","scran","sctransform",0.186000003562393,1902
"sle_blood","AUCell","toll_like_receptor","scran","sctransform",0.632597372979792,1902
"sle_blood","AUCell","tgfb_signaling","scran","sctransform",-0.00115335678198709,1902
"sle_blood","AUCell","oxidative_stress","scran","sctransform",0.757004139602147,1902
"sle_blood","AUCell","ecm_remodeling","scran","sctransform",0.793581583645789,1902
"sle_blood","UCell","interferon_signaling","log2CPM","voom",0.999328880057623,1902
"sle_blood","UCell","jak_stat","log2CPM","voom",0.999282334527728,1902
"sle_blood","UCell","insulin_signaling","log2CPM","voom",0.999103034923589,1902
"sle_blood","UCell","glucose_metabolism","log2CPM","voom",0.999648347079917,1902
"sle_blood","UCell","nfkb_signaling","log2CPM","voom",0.998369287090581,1902
"sle_blood","UCell","toll_like_receptor","log2CPM","voom",0.998392622043365,1902
"sle_blood","UCell","tgfb_signaling","log2CPM","voom",0.997919942521557,1902
"sle_blood","UCell","oxidative_stress","log2CPM","voom",0.99925578795349,1902
"sle_blood","UCell","ecm_remodeling","log2CPM","voom",0.993277510847682,1902
"sle_blood","UCell","interferon_signaling","log2CPM","scran",0.999328880057623,1902
"sle_blood","UCell","jak_stat","log2CPM","scran",0.999282334527728,1902
"sle_blood","UCell","insulin_signaling","log2CPM","scran",0.999103034923589,1902
"sle_blood","UCell","glucose_metabolism","log2CPM","scran",0.999648347079917,1902
"sle_blood","UCell","nfkb_signaling","log2CPM","scran",0.998369287090581,1902
"sle_blood","UCell","toll_like_receptor","log2CPM","scran",0.998392622043365,1902
"sle_blood","UCell","tgfb_signaling","log2CPM","scran",0.997919942521557,1902
"sle_blood","UCell","oxidative_stress","log2CPM","scran",0.99925578795349,1902
"sle_blood","UCell","ecm_remodeling","log2CPM","scran",0.993277510847682,1902
"sle_blood","UCell","interferon_signaling","log2CPM","sctransform",0.770836362839223,1902
"sle_blood","UCell","jak_stat","log2CPM","sctransform",0.808279076201635,1902
"sle_blood","UCell","insulin_signaling","log2CPM","sctransform",0.328401830958887,1902
"sle_blood","UCell","glucose_metabolism","log2CPM","sctransform",0.656676847960798,1902
"sle_blood","UCell","nfkb_signaling","log2CPM","sctransform",-0.0796187178182208,1902
"sle_blood","UCell","toll_like_receptor","log2CPM","sctransform",0.91959132678602,1902
"sle_blood","UCell","tgfb_signaling","log2CPM","sctransform",0.407763643617269,1902
"sle_blood","UCell","oxidative_stress","log2CPM","sctransform",0.835806599324893,1902
"sle_blood","UCell","ecm_remodeling","log2CPM","sctransform",0.688180781372082,1902
"sle_blood","UCell","raas","log2CPM","sctransform",0.293193065384181,1902
"sle_blood","UCell","interferon_signaling","voom","scran",1,1902
"sle_blood","UCell","jak_stat","voom","scran",1,1902
"sle_blood","UCell","insulin_signaling","voom","scran",1,1902
"sle_blood","UCell","glucose_metabolism","voom","scran",1,1902
"sle_blood","UCell","nfkb_signaling","voom","scran",1,1902
"sle_blood","UCell","toll_like_receptor","voom","scran",1,1902
"sle_blood","UCell","tgfb_signaling","voom","scran",1,1902
"sle_blood","UCell","oxidative_stress","voom","scran",1,1902
"sle_blood","UCell","ecm_remodeling","voom","scran",1,1902
"sle_blood","UCell","interferon_signaling","voom","sctransform",0.769930009419204,1902
"sle_blood","UCell","jak_stat","voom","sctransform",0.807385804867819,1902
"sle_blood","UCell","insulin_signaling","voom","sctransform",0.315969071431024,1902
"sle_blood","UCell","glucose_metabolism","voom","sctransform",0.656948589224723,1902
"sle_blood","UCell","nfkb_signaling","voom","sctransform",-0.0727138399565248,1902
"sle_blood","UCell","toll_like_receptor","voom","sctransform",0.914891904186598,1902
"sle_blood","UCell","tgfb_signaling","voom","sctransform",0.419304431500241,1902
"sle_blood","UCell","oxidative_stress","voom","sctransform",0.838852920397016,1902
"sle_blood","UCell","ecm_remodeling","voom","sctransform",0.687734918575176,1902
"sle_blood","UCell","interferon_signaling","scran","sctransform",0.769930009419204,1902
"sle_blood","UCell","jak_stat","scran","sctransform",0.807385804867819,1902
"sle_blood","UCell","insulin_signaling","scran","sctransform",0.315969071431024,1902
"sle_blood","UCell","glucose_metabolism","scran","sctransform",0.656948589224723,1902
"sle_blood","UCell","nfkb_signaling","scran","sctransform",-0.0727138399565248,1902
"sle_blood","UCell","toll_like_receptor","scran","sctransform",0.914891904186598,1902
"sle_blood","UCell","tgfb_signaling","scran","sctransform",0.419304431500241,1902
"sle_blood","UCell","oxidative_stress","scran","sctransform",0.838852920397016,1902
"sle_blood","UCell","ecm_remodeling","scran","sctransform",0.687734918575176,1902
