"dataset","method","normalization","pathway","cor_with_cell_count","variance_ratio","n_outlier_samples","median_cell_count"
"sle_blood","ssGSEA","sctransform","nfkb_signaling",-0.271963453481134,0.428114562117765,408,417.5
"sle_blood","ssGSEA","sctransform","toll_like_receptor",-0.276542369454611,0.263928766082828,408,417.5
"sle_blood","ssGSEA","sctransform","tgfb_signaling",-0.12376657021,0.465705926318786,408,417.5
"sle_blood","ssGSEA","sctransform","oxidative_stress",-0.304030766183084,0.201302437882324,408,417.5
"sle_blood","ssGSEA","sctransform","ecm_remodeling",0.0228808605517919,0.382680139570214,408,417.5
"sle_blood","ssGSEA","sctransform","raas",-0.524537538543652,0.908410863640785,408,417.5
"sle_blood","GSVA","log2CPM","interferon_signaling",-0.521620282565205,0.411972680375699,408,417.5
"sle_blood","GSVA","log2CPM","jak_stat",-0.507729229186751,0.297153447773814,408,417.5
"sle_blood","GSVA","log2CPM","insulin_signaling",-0.33822041767937,0.448794508812551,408,417.5
"sle_blood","GSVA","log2CPM","glucose_metabolism",-0.55946760405349,0.617924049420611,408,417.5
"sle_blood","GSVA","log2CPM","nfkb_signaling",-0.679327974766757,0.259210910110359,408,417.5
"sle_blood","GSVA","log2CPM","toll_like_receptor",-0.409607764110132,0.33631081767806,408,417.5
"sle_blood","GSVA","log2CPM","tgfb_signaling",-0.434004520525835,0.495597591102007,408,417.5
"sle_blood","GSVA","log2CPM","oxidative_stress",-0.538146969680661,0.286115835456481,408,417.5
"sle_blood","GSVA","log2CPM","ecm_remodeling",0.164471369724504,0.838033966385543,408,417.5
"sle_blood","GSVA","log2CPM","raas",-0.24657488027791,0.678343482310373,408,417.5
"sle_blood","GSVA","voom","interferon_signaling",-0.224637337124168,0.67758559091413,408,417.5
"sle_blood","GSVA","voom","jak_stat",-0.268142251305231,0.547081026197801,408,417.5
"sle_blood","GSVA","voom","insulin_signaling",-0.174919106843962,0.591179569966976,408,417.5
"sle_blood","GSVA","voom","glucose_metabolism",-0.43679955748473,0.844505822603199,408,417.5
"sle_blood","GSVA","voom","nfkb_signaling",-0.410587885514655,1.11401049119323,408,417.5
"sle_blood","GSVA","voom","toll_like_receptor",-0.107732294296721,0.543863336244931,408,417.5
"sle_blood","GSVA","voom","tgfb_signaling",0.167455357925936,1.13371633480471,408,417.5
"sle_blood","GSVA","voom","oxidative_stress",-0.261496708312273,0.509319210605326,408,417.5
"sle_blood","GSVA","voom","ecm_remodeling",-0.153169099662358,0.524580081237909,408,417.5
"sle_blood","GSVA","scran","interferon_signaling",-0.285814963873248,0.656759721526321,408,417.5
"sle_blood","GSVA","scran","jak_stat",-0.315815503930234,0.520115878768517,408,417.5
"sle_blood","GSVA","scran","insulin_signaling",-0.183657223480403,0.599060072934546,408,417.5
"sle_blood","GSVA","scran","glucose_metabolism",-0.407912358243745,0.862578533890611,408,417.5
"sle_blood","GSVA","scran","nfkb_signaling",-0.475411423216087,0.973417337570181,408,417.5
"sle_blood","GSVA","scran","toll_like_receptor",-0.138972944331557,0.573569562148866,408,417.5
"sle_blood","GSVA","scran","tgfb_signaling",0.0680586496339941,1.17728757946992,408,417.5
"sle_blood","GSVA","scran","oxidative_stress",-0.315485905504641,0.460623068212766,408,417.5
"sle_blood","GSVA","scran","ecm_remodeling",-0.166553174058411,0.539005632544708,408,417.5
"sle_blood","GSVA","sctransform","interferon_signaling",-0.197921577753113,0.557462915221807,408,417.5
"sle_blood","GSVA","sctransform","jak_stat",-0.22442185849972,0.411132457731819,408,417.5
"sle_blood","GSVA","sctransform","insulin_signaling",-0.347483330183495,0.569955683799421,408,417.5
"sle_blood","GSVA","sctransform","glucose_metabolism",-0.392126173214737,0.750046760737191,408,417.5
"sle_blood","GSVA","sctransform","nfkb_signaling",-0.202716718790633,0.681888911276342,408,417.5
"sle_blood","GSVA","sctransform","toll_like_receptor",-0.225387862952606,0.400254559651481,408,417.5
"sle_blood","GSVA","sctransform","tgfb_signaling",-0.11667392559588,0.656818466452318,408,417.5
"sle_blood","GSVA","sctransform","oxidative_stress",-0.274931629545682,0.408082322560653,408,417.5
"sle_blood","GSVA","sctransform","ecm_remodeling",0.0933577983273432,0.939707653024434,408,417.5
"sle_blood","GSVA","sctransform","raas",-0.0504369260407798,0.654526732714998,408,417.5
"sle_blood","zscore","log2CPM","interferon_signaling",-0.119430819142673,1.60041527990563,408,417.5
"sle_blood","zscore","log2CPM","jak_stat",-0.111733965684859,1.0987718895887,408,417.5
"sle_blood","zscore","log2CPM","insulin_signaling",0.0597813051018094,1.22803336294926,408,417.5
"sle_blood","zscore","log2CPM","glucose_metabolism",-0.0897889424390089,2.23713552264541,408,417.5
"sle_blood","zscore","log2CPM","nfkb_signaling",-0.461094430127788,1.64599853613619,408,417.5
"sle_blood","zscore","log2CPM","toll_like_receptor",-0.0431715765814253,0.989778771276665,408,417.5
"sle_blood","zscore","log2CPM","tgfb_signaling",0.0565366969926258,1.79520642297998,408,417.5
"sle_blood","zscore","log2CPM","oxidative_stress",-0.301631542771506,0.699710827122992,408,417.5
"sle_blood","zscore","log2CPM","ecm_remodeling",0.225969375149366,0.959205048895079,408,417.5
"sle_blood","zscore","log2CPM","raas",0.0238753814388262,0.679814743142081,408,417.5
"sle_blood","zscore","voom","interferon_signaling",-0.106013818563603,1.19816902359546,408,417.5
"sle_blood","zscore","voom","jak_stat",-0.169516580234426,0.854786558763655,408,417.5
"sle_blood","zscore","voom","insulin_signaling",-0.119731826141354,0.63950360733807,408,417.5
"sle_blood","zscore","voom","glucose_metabolism",-0.278151031366397,1.55150703241633,408,417.5
"sle_blood","zscore","voom","nfkb_signaling",-0.335920669551932,2.51772162698247,408,417.5
"sle_blood","zscore","voom","toll_like_receptor",-0.0389919674228089,0.570254684846772,408,417.5
"sle_blood","zscore","voom","tgfb_signaling",0.327173772658154,2.62698298246085,408,417.5
"sle_blood","zscore","voom","oxidative_stress",-0.2505757311057,0.575050587751985,408,417.5
"sle_blood","zscore","voom","ecm_remodeling",-0.109592149700346,0.547336108460343,408,417.5
"sle_blood","zscore","scran","interferon_signaling",0.132207978851501,3.72422269459271,408,417.5
"sle_blood","zscore","scran","jak_stat",0.0567770008376653,3.17873997203026,408,417.5
"sle_blood","zscore","scran","insulin_signaling",0.166418782667008,2.29605693162157,408,417.5
"sle_blood","zscore","scran","glucose_metabolism",0.0283483561823737,4.42933562603375,408,417.5
"sle_blood","zscore","scran","nfkb_signaling",-0.192889288670663,4.60197043838013,408,417.5
"sle_blood","zscore","scran","toll_like_receptor",0.214867210195247,2.2929974778305,408,417.5
"sle_blood","zscore","scran","tgfb_signaling",0.573330488057327,11.0358362811961,408,417.5
"sle_blood","zscore","scran","oxidative_stress",-0.132003811926147,1.247144335679,408,417.5
"sle_blood","zscore","scran","ecm_remodeling",0.0851042108048809,1.55474950955723,408,417.5
"sle_blood","zscore","sctransform","interferon_signaling",-0.184574289923355,1.54170234353334,408,417.5
"sle_blood","zscore","sctransform","jak_stat",-0.186842582946744,1.03849058922674,408,417.5
"sle_blood","zscore","sctransform","insulin_signaling",-0.173363050611427,1.06749093945757,408,417.5
"sle_blood","zscore","sctransform","glucose_metabolism",-0.246441125452984,2.10873648116247,408,417.5
"sle_blood","zscore","sctransform","nfkb_signaling",-0.173979646341155,2.00509231617931,408,417.5
"sle_blood","zscore","sctransform","toll_like_receptor",-0.180767328524349,0.860253464944191,408,417.5
"sle_blood","zscore","sctransform","tgfb_signaling",-0.10254584450972,1.60480322358645,408,417.5
"sle_blood","zscore","sctransform","oxidative_stress",-0.212999125643892,0.753526084991083,408,417.5
"sle_blood","zscore","sctransform","ecm_remodeling",-0.123829796957318,0.757910925046155,408,417.5
"sle_blood","zscore","sctransform","raas",-0.164241906693767,0.650202076920796,408,417.5
"sle_blood","AUCell","log2CPM","interferon_signaling",-0.177073416467321,0.815251738676857,408,417.5
"sle_blood","AUCell","log2CPM","jak_stat",-0.149913118442056,0.806614208932612,408,417.5
"sle_blood","AUCell","log2CPM","insulin_signaling",0.0665737397859315,0.83926613739011,408,417.5
"sle_blood","AUCell","log2CPM","glucose_metabolism",-0.402582923620535,0.696713257086171,408,417.5
"sle_blood","AUCell","log2CPM","nfkb_signaling",-0.451103941861077,2.41396859273642,408,417.5
"sle_blood","AUCell","log2CPM","toll_like_receptor",-0.164125161077592,0.720663700953103,408,417.5
"sle_blood","AUCell","log2CPM","tgfb_signaling",0.0961459613403885,1.49879323594258,408,417.5
"sle_blood","AUCell","log2CPM","oxidative_stress",-0.146559409611468,0.678002032458697,408,417.5
"sle_blood","AUCell","log2CPM","ecm_remodeling",-0.087543387249582,0.576085690990268,408,417.5
"sle_blood","AUCell","log2CPM","raas",0.279252003107963,0.827785300433198,408,417.5
"sle_blood","AUCell","voom","interferon_signaling",-0.443416118782161,0.988073656808078,408,417.5
"sle_blood","AUCell","voom","jak_stat",0.259196269414945,2.07571039655037,408,417.5
"sle_blood","AUCell","voom","insulin_signaling",0.495177695071804,0.85269289496569,408,417.5
"sle_blood","AUCell","voom","glucose_metabolism",-0.344586338751139,2.20468845548221,408,417.5
"sle_blood","AUCell","voom","nfkb_signaling",0.0322344217755383,2.23660037727583,408,417.5
"sle_blood","AUCell","voom","toll_like_receptor",0.125585634471955,0.59676809212665,408,417.5
"sle_blood","AUCell","voom","tgfb_signaling",-0.0867363650194213,1.8376217548147,408,417.5
"sle_blood","AUCell","voom","oxidative_stress",-0.334510983547236,0.555805885903595,408,417.5
"sle_blood","AUCell","voom","ecm_remodeling",-0.22554928224153,0.39454777426771,408,417.5
"sle_blood","AUCell","scran","interferon_signaling",-0.443376112311843,0.989753549149013,408,417.5
"sle_blood","AUCell","scran","jak_stat",0.258947281956689,2.07652786995757,408,417.5
"sle_blood","AUCell","scran","insulin_signaling",0.495152749664164,0.854673455953537,408,417.5
"sle_blood","AUCell","scran","glucose_metabolism",-0.344855467594809,2.20539509136094,408,417.5
"sle_blood","AUCell","scran","nfkb_signaling",0.0327073783565716,2.23833761278811,408,417.5
"sle_blood","AUCell","scran","toll_like_receptor",0.125179876996366,0.600190719615032,408,417.5
"sle_blood","AUCell","scran","tgfb_signaling",-0.0866738436522825,1.83066853509719,408,417.5
"sle_blood","AUCell","scran","oxidative_stress",-0.334488769744419,0.556771495546958,408,417.5
"sle_blood","AUCell","scran","ecm_remodeling",-0.22585498944874,0.394758290459151,408,417.5
"sle_blood","AUCell","sctransform","interferon_signaling",-0.122154120538115,0.44629713981566,408,417.5
"sle_blood","AUCell","sctransform","jak_stat",-0.0220411165973378,0.349394870428404,408,417.5
"sle_blood","AUCell","sctransform","insulin_signaling",0.239111873761115,0.308982047687272,408,417.5
"sle_blood","AUCell","sctransform","glucose_metabolism",-0.216886137652247,0.554389952112434,408,417.5
"sle_blood","AUCell","sctransform","nfkb_signaling",0.241767096948782,0.752718838926507,408,417.5
"sle_blood","AUCell","sctransform","toll_like_receptor",-0.193254457755872,0.34223551888041,408,417.5
"sle_blood","AUCell","sctransform","tgfb_signaling",0.341781710381216,0.942033694994374,408,417.5
"sle_blood","AUCell","sctransform","oxidative_stress",-0.0392672805263894,0.200982165397427,408,417.5
"sle_blood","AUCell","sctransform","ecm_remodeling",-0.0263296938274761,0.889356605682339,408,417.5
"sle_blood","AUCell","sctransform","raas",-0.0082124594431457,0.668123629692567,408,417.5
"sle_blood","UCell","log2CPM","interferon_signaling",-0.169784471725042,0.938716909740114,408,417.5
"sle_blood","UCell","log2CPM","jak_stat",-0.187352442635964,0.796142546276433,408,417.5
"sle_blood","UCell","log2CPM","insulin_signaling",0.0384596945315966,1.15742253086121,408,417.5
"sle_blood","UCell","log2CPM","glucose_metabolism",-0.218211221191337,1.70315566939007,408,417.5
"sle_blood","UCell","log2CPM","nfkb_signaling",-0.515446907910042,2.15053616604134,408,417.5
"sle_blood","UCell","log2CPM","toll_like_receptor",-0.152489780990239,0.877795910409634,408,417.5
"sle_blood","UCell","log2CPM","tgfb_signaling",0.310139512560978,1.90772524433212,408,417.5
"sle_blood","UCell","log2CPM","oxidative_stress",-0.177164444920316,0.477189611513563,408,417.5
"sle_blood","UCell","log2CPM","ecm_remodeling",-0.0659848749036423,0.517366478215579,408,417.5
"sle_blood","UCell","log2CPM","raas",0.13578218170539,0.814202287329133,408,417.5
"sle_blood","UCell","voom","interferon_signaling",-0.173186060717058,0.932591584484874,408,417.5
"sle_blood","UCell","voom","jak_stat",-0.190665314524456,0.811442263006963,408,417.5
"sle_blood","UCell","voom","insulin_signaling",0.0272258840442844,1.12559055936704,408,417.5
"sle_blood","UCell","voom","glucose_metabolism",-0.226564589780335,1.70870074888871,408,417.5
"sle_blood","UCell","voom","nfkb_signaling",-0.531628720913851,2.08695664126414,408,417.5
"sle_blood","UCell","voom","toll_like_receptor",-0.153349150459161,0.853520065733446,408,417.5
"sle_blood","UCell","voom","tgfb_signaling",0.291221464674452,1.74124598657108,408,417.5
"sle_blood","UCell","voom","oxidative_stress",-0.184510085406756,0.489631418550355,408,417.5
"sle_blood","UCell","voom","ecm_remodeling",-0.0557236969671194,0.563803752628474,408,417.5
"sle_blood","UCell","scran","interferon_signaling",-0.173186060717058,0.932591584484874,408,417.5
"sle_blood","UCell","scran","jak_stat",-0.190665314524456,0.811442263006963,408,417.5
"sle_blood","UCell","scran","insulin_signaling",0.0272258840442844,1.12559055936704,408,417.5
"sle_blood","UCell","scran","glucose_metabolism",-0.226564589780335,1.70870074888871,408,417.5
"sle_blood","UCell","scran","nfkb_signaling",-0.531628720913851,2.08695664126414,408,417.5
"sle_blood","UCell","scran","toll_like_receptor",-0.153349150459161,0.853520065733446,408,417.5
"sle_blood","UCell","scran","tgfb_signaling",0.291221464674452,1.74124598657108,408,417.5
"sle_blood","UCell","scran","oxidative_stress",-0.184510085406756,0.489631418550355,408,417.5
"sle_blood","UCell","scran","ecm_remodeling",-0.0557236969671194,0.563803752628474,408,417.5
"sle_blood","UCell","sctransform","interferon_signaling",-0.0771882857843398,0.562506184499251,408,417.5
"sle_blood","UCell","sctransform","jak_stat",0.110184404547821,0.428661425876937,408,417.5
"sle_blood","UCell","sctransform","insulin_signaling",0.41218205969376,0.408153375671766,408,417.5
"sle_blood","UCell","sctransform","glucose_metabolism",-0.0644462474568842,0.691231212884131,408,417.5
"sle_blood","UCell","sctransform","nfkb_signaling",0.324368572606398,0.50315363716521,408,417.5
"sle_blood","UCell","sctransform","toll_like_receptor",-0.109509715265092,0.28810140457405,408,417.5
"sle_blood","UCell","sctransform","tgfb_signaling",0.364026614995404,0.835990531731187,408,417.5
"sle_blood","UCell","sctransform","oxidative_stress",0.00946392149687331,0.190737624829022,408,417.5
"sle_blood","UCell","sctransform","ecm_remodeling",-0.0569592190181067,1.02053847974999,408,417.5
"sle_blood","UCell","sctransform","raas",-0.0327078820818242,0.909618263288625,408,417.5
