"dataset","method","normalization","pathway","cell_type","p_value","cohens_d","mean_disease","mean_control","expected_direction","observed_direction","direction_correct","n_disease","n_control"
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","classical monocyte",1.23445779836403e-16,1.14947296476193,2.6664056290039,2.65589748169131,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","CD8-positive, alpha-beta T cell",1.21542355753845e-08,0.75762138112217,2.66717420966093,2.65960643407068,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","B cell",0.568519508355101,-0.0858581064056574,2.6601677394417,2.66169006492502,"UP","DOWN",FALSE,157,99
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","natural killer cell",6.80265797631846e-06,0.523930116136869,2.67378329640543,2.66649416066262,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","non-classical monocyte",1.57409984279915e-08,0.757485180844788,2.66951765487916,2.65982032449003,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","conventional dendritic cell",2.59712185351376e-08,0.799317653405912,2.68151414246623,2.67193583129717,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","lymphocyte",0.00121800634837624,0.977138419650555,2.69649585856848,2.68345839208487,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","log2CPM","nfkb_signaling","plasmacytoid dendritic cell",0.594413080355827,-0.225101003647295,2.64767019474127,2.65154605421707,"UP","DOWN",FALSE,11,37
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","CD4-positive, alpha-beta T cell",3.5326274511019e-07,0.682027384391655,2.32905416906178,2.32102144187744,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","classical monocyte",2.84214770733124e-06,0.670718557094607,2.43238099708001,2.42581094419572,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","CD8-positive, alpha-beta T cell",0.0219819371319259,0.342937684787551,2.32361039982759,2.31969099359134,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","B cell",0.768261721737661,0.0948200493545437,2.36578344266923,2.36447882273968,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","natural killer cell",0.000629216197126211,0.458055758110309,2.33779959446622,2.33240674210904,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","non-classical monocyte",0.000344901520470573,0.535888245552827,2.42074987587742,2.41291566121416,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","conventional dendritic cell",0.607495472835116,0.213115306269334,2.40334724866934,2.40011351744691,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","lymphocyte",0.100784953765367,0.444717482326471,2.32463027251583,2.31860234206801,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","log2CPM","toll_like_receptor","plasmacytoid dendritic cell",0.577714837461095,-0.102413852824957,2.36831154514691,2.36964383554622,"UP","DOWN",FALSE,11,37
"sle_blood","ssGSEA","voom","interferon_signaling","CD4-positive, alpha-beta T cell",9.66736986423025e-27,1.76415885589256,0.313390699629644,0.244856288929253,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","interferon_signaling","classical monocyte",1.39826004155337e-23,1.69628627931827,0.443379796588571,0.361253266675021,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","interferon_signaling","CD8-positive, alpha-beta T cell",9.66529837063452e-28,1.8581834975242,0.318520462797616,0.249405060408212,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","interferon_signaling","B cell",2.85922685082569e-16,1.28749014235024,0.349993155653961,0.296417107691511,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","voom","interferon_signaling","natural killer cell",1.28979733645812e-20,1.5138346745056,0.314960248861762,0.250685782775135,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","voom","interferon_signaling","non-classical monocyte",5.3887613418974e-24,1.74806990011125,0.431265663738733,0.349472169852606,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","voom","interferon_signaling","conventional dendritic cell",1.79573183017028e-17,1.46213704859974,0.398863297472785,0.331834419888473,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","voom","interferon_signaling","lymphocyte",4.19327450414175e-08,2.18130761986641,0.383903263331615,0.309713470737697,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","voom","interferon_signaling","plasmacytoid dendritic cell",0.0458432234779818,0.738978823740649,0.29269049104205,0.263368942785253,"UP","UP",TRUE,11,37
"sle_blood","ssGSEA","voom","jak_stat","CD4-positive, alpha-beta T cell",1.02658469996511e-08,0.786659453882156,0.295766631137899,0.280175744995013,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","jak_stat","classical monocyte",0.1697349459115,0.161125764049749,0.460828854646072,0.457309941037788,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","jak_stat","CD8-positive, alpha-beta T cell",7.14553696576689e-07,0.69289797303608,0.293016279919559,0.278717959954508,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","jak_stat","B cell",0.140217859855958,-0.170583386777129,0.249067234023786,0.253271056306548,"UP","DOWN",FALSE,157,99
"sle_blood","ssGSEA","voom","jak_stat","natural killer cell",2.07090275242354e-07,0.69766807519022,0.327846588210782,0.312340523501496,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","voom","jak_stat","non-classical monocyte",0.0153467153554329,0.32820071633899,0.390250252745877,0.382275127630909,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","voom","jak_stat","conventional dendritic cell",0.811726786931061,0.150464690498571,0.403238371664596,0.398816362359193,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","voom","jak_stat","lymphocyte",0.318618841155062,0.367678280840592,0.314863713382352,0.306650520647618,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","voom","jak_stat","plasmacytoid dendritic cell",0.382487757808937,0.26169751175466,0.24195331934384,0.235815641277148,"UP","UP",TRUE,11,37
"sle_blood","ssGSEA","voom","nfkb_signaling","CD4-positive, alpha-beta T cell",3.08943687629819e-07,0.724610456008823,0.536304863160193,0.515544675034215,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","nfkb_signaling","classical monocyte",6.02661176704452e-16,1.22377685055717,0.559712407094698,0.521297727309873,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","nfkb_signaling","CD8-positive, alpha-beta T cell",1.4689580938079e-06,0.669000551113197,0.536688507514218,0.515422324448527,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","nfkb_signaling","B cell",0.721057562353247,0.0320069419893657,0.530047934199094,0.528816570844262,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","voom","nfkb_signaling","natural killer cell",2.67177235478894e-07,0.687955734941834,0.571373116804628,0.548491828603967,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","voom","nfkb_signaling","non-classical monocyte",1.52430249316375e-09,0.875381982542485,0.581178506527121,0.551094732067588,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","voom","nfkb_signaling","conventional dendritic cell",7.27328772368769e-11,1.04631310856777,0.62313423453986,0.589618297148404,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","voom","nfkb_signaling","lymphocyte",0.000225644267880469,1.13023794671654,0.689274691673133,0.659043910313166,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","voom","nfkb_signaling","plasmacytoid dendritic cell",0.205265163506515,0.462447564064075,0.543595323097024,0.528714844766267,"UP","UP",TRUE,11,37
"sle_blood","ssGSEA","voom","toll_like_receptor","CD4-positive, alpha-beta T cell",0.000259445410717946,0.534045615193215,0.130491567075415,0.115614023258024,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","toll_like_receptor","classical monocyte",0.913202870657463,0.100101028925835,0.38427954862036,0.381002805756367,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","toll_like_receptor","CD8-positive, alpha-beta T cell",0.0145068316054234,0.377166830382439,0.122936614000518,0.112340933153381,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","voom","toll_like_receptor","B cell",0.363765464148809,0.0093144857495248,0.217844478043015,0.217521340567061,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","voom","toll_like_receptor","natural killer cell",0.000487600599134558,0.500319858633654,0.15068465119363,0.136029104045549,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","voom","toll_like_receptor","non-classical monocyte",0.259088741474053,0.232561193195367,0.302352136456679,0.29463461463145,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","voom","toll_like_receptor","conventional dendritic cell",0.208128204236295,-0.0146326682645362,0.274716362225839,0.27522024267825,"UP","DOWN",FALSE,125,88
"sle_blood","ssGSEA","voom","toll_like_receptor","lymphocyte",0.127266035165185,0.475823030043819,0.0940310847417277,0.0778972766279078,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","voom","toll_like_receptor","plasmacytoid dendritic cell",0.129650394344314,-0.55823446446512,0.212439654493541,0.227139829763302,"UP","DOWN",FALSE,11,37
"sle_blood","ssGSEA","scran","interferon_signaling","CD4-positive, alpha-beta T cell",9.66736986423025e-27,1.76415885589256,0.313390699629644,0.244856288929253,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","interferon_signaling","classical monocyte",1.39826004155337e-23,1.69628627931827,0.443379796588571,0.361253266675021,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","interferon_signaling","CD8-positive, alpha-beta T cell",9.66529837063452e-28,1.8581834975242,0.318520462797616,0.249405060408212,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","interferon_signaling","B cell",2.85922685082569e-16,1.28749014235024,0.349993155653961,0.296417107691511,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","scran","interferon_signaling","natural killer cell",1.28979733645812e-20,1.5138346745056,0.314960248861762,0.250685782775135,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","scran","interferon_signaling","non-classical monocyte",5.3887613418974e-24,1.74806990011125,0.431265663738733,0.349472169852606,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","scran","interferon_signaling","conventional dendritic cell",1.79573183017028e-17,1.46213704859974,0.398863297472785,0.331834419888473,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","scran","interferon_signaling","lymphocyte",4.19327450414175e-08,2.18130761986641,0.383903263331615,0.309713470737697,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","scran","interferon_signaling","plasmacytoid dendritic cell",0.0458432234779818,0.738978823740649,0.29269049104205,0.263368942785253,"UP","UP",TRUE,11,37
"sle_blood","ssGSEA","scran","jak_stat","CD4-positive, alpha-beta T cell",1.02658469996511e-08,0.786659453882156,0.295766631137899,0.280175744995013,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","jak_stat","classical monocyte",0.1697349459115,0.161125764049749,0.460828854646072,0.457309941037788,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","jak_stat","CD8-positive, alpha-beta T cell",7.14553696576689e-07,0.69289797303608,0.293016279919559,0.278717959954508,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","jak_stat","B cell",0.140217859855958,-0.170583386777129,0.249067234023786,0.253271056306548,"UP","DOWN",FALSE,157,99
"sle_blood","ssGSEA","scran","jak_stat","natural killer cell",2.07090275242354e-07,0.69766807519022,0.327846588210782,0.312340523501496,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","scran","jak_stat","non-classical monocyte",0.0153467153554329,0.32820071633899,0.390250252745877,0.382275127630909,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","scran","jak_stat","conventional dendritic cell",0.811726786931061,0.150464690498571,0.403238371664596,0.398816362359193,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","scran","jak_stat","lymphocyte",0.318618841155062,0.367678280840592,0.314863713382352,0.306650520647618,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","scran","jak_stat","plasmacytoid dendritic cell",0.382487757808937,0.26169751175466,0.24195331934384,0.235815641277148,"UP","UP",TRUE,11,37
"sle_blood","ssGSEA","scran","nfkb_signaling","CD4-positive, alpha-beta T cell",3.08943687629819e-07,0.724610456008823,0.536304863160193,0.515544675034215,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","nfkb_signaling","classical monocyte",6.02661176704452e-16,1.22377685055717,0.559712407094698,0.521297727309873,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","nfkb_signaling","CD8-positive, alpha-beta T cell",1.4689580938079e-06,0.669000551113197,0.536688507514218,0.515422324448527,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","nfkb_signaling","B cell",0.721057562353247,0.0320069419893657,0.530047934199094,0.528816570844262,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","scran","nfkb_signaling","natural killer cell",2.67177235478894e-07,0.687955734941834,0.571373116804628,0.548491828603967,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","scran","nfkb_signaling","non-classical monocyte",1.52430249316375e-09,0.875381982542485,0.581178506527121,0.551094732067588,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","scran","nfkb_signaling","conventional dendritic cell",7.27328772368769e-11,1.04631310856777,0.62313423453986,0.589618297148404,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","scran","nfkb_signaling","lymphocyte",0.000225644267880469,1.13023794671654,0.689274691673133,0.659043910313166,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","scran","nfkb_signaling","plasmacytoid dendritic cell",0.205265163506515,0.462447564064075,0.543595323097024,0.528714844766267,"UP","UP",TRUE,11,37
"sle_blood","ssGSEA","scran","toll_like_receptor","CD4-positive, alpha-beta T cell",0.000259445410717946,0.534045615193215,0.130491567075415,0.115614023258024,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","toll_like_receptor","classical monocyte",0.913202870657463,0.100101028925835,0.38427954862036,0.381002805756367,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","toll_like_receptor","CD8-positive, alpha-beta T cell",0.0145068316054234,0.377166830382439,0.122936614000518,0.112340933153381,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","scran","toll_like_receptor","B cell",0.363765464148809,0.0093144857495248,0.217844478043015,0.217521340567061,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","scran","toll_like_receptor","natural killer cell",0.000487600599134558,0.500319858633654,0.15068465119363,0.136029104045549,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","scran","toll_like_receptor","non-classical monocyte",0.259088741474053,0.232561193195367,0.302352136456679,0.29463461463145,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","scran","toll_like_receptor","conventional dendritic cell",0.208128204236295,-0.0146326682645362,0.274716362225839,0.27522024267825,"UP","DOWN",FALSE,125,88
"sle_blood","ssGSEA","scran","toll_like_receptor","lymphocyte",0.127266035165185,0.475823030043819,0.0940310847417277,0.0778972766279078,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","scran","toll_like_receptor","plasmacytoid dendritic cell",0.129650394344314,-0.55823446446512,0.212439654493541,0.227139829763302,"UP","DOWN",FALSE,11,37
"sle_blood","ssGSEA","sctransform","interferon_signaling","CD4-positive, alpha-beta T cell",2.51204435908309e-15,1.18192972710792,0.0791626696379988,-0.0671051599529345,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","interferon_signaling","classical monocyte",2.00300213711131e-13,1.0223353071981,0.316723336822023,0.245391397365979,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","interferon_signaling","CD8-positive, alpha-beta T cell",5.68817025193896e-12,0.974722882363071,0.172957098438678,0.0550718376836785,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","interferon_signaling","B cell",5.24022633267214e-06,0.678213133261988,0.1717279381285,0.101178003489886,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","sctransform","interferon_signaling","natural killer cell",1.90311311829575e-09,0.899480551790969,0.318968185960325,0.246431034269562,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","sctransform","interferon_signaling","non-classical monocyte",7.64141422114537e-12,1.00776737915342,0.323286733989875,0.252419621431957,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","sctransform","interferon_signaling","conventional dendritic cell",1.82168361354932e-07,0.824011648543709,0.27774143306679,0.21120234546467,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","sctransform","interferon_signaling","lymphocyte",0.000937959552071542,0.93933691875438,0.36663248709333,0.318539582130612,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","sctransform","interferon_signaling","plasmacytoid dendritic cell",0.544977851997245,-0.0540933385512138,0.196944681637308,0.200473896191566,"UP","DOWN",FALSE,11,37
"sle_blood","ssGSEA","sctransform","jak_stat","CD4-positive, alpha-beta T cell",2.13779666810049e-11,0.958320885017899,0.0125389396788087,-0.0714518839239132,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","jak_stat","classical monocyte",0.00301067513726853,0.469746163584026,0.301875323165073,0.281388043968143,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","jak_stat","CD8-positive, alpha-beta T cell",4.00865338668811e-06,0.599890525960289,0.0889627103302361,0.0305526222009122,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","jak_stat","B cell",0.189501091856207,0.215223355203962,-0.00563925282118018,-0.0230097763228804,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","sctransform","jak_stat","natural killer cell",0.000693227061702536,0.500467611748219,0.236980659080517,0.211529433056856,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","sctransform","jak_stat","non-classical monocyte",0.00719306263912908,0.404247817332142,0.247341328454919,0.228182360719929,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","sctransform","jak_stat","conventional dendritic cell",0.418270791401417,0.239259746371881,0.243046739660643,0.229783924844775,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","sctransform","jak_stat","lymphocyte",0.812305829692555,0.132778593188425,0.258262530410038,0.253368985162126,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","sctransform","jak_stat","plasmacytoid dendritic cell",0.942196731751505,-0.119829981347,0.0962178035849638,0.100958987221819,"UP","DOWN",FALSE,11,37
"sle_blood","ssGSEA","sctransform","nfkb_signaling","CD4-positive, alpha-beta T cell",4.22340633071859e-12,0.95617948342098,-0.014344378704873,-0.173002594404095,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","nfkb_signaling","classical monocyte",7.19376754126338e-20,1.3701176076358,0.392481111103663,0.256003474521057,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","nfkb_signaling","CD8-positive, alpha-beta T cell",4.30435766607985e-11,0.954656727000525,0.128556920632872,-0.0494992635117079,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","nfkb_signaling","B cell",0.00093138551481913,0.542040594411649,0.02496316046754,-0.0287737250096461,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","sctransform","nfkb_signaling","natural killer cell",8.4317178492618e-06,0.596117809003808,0.38699569127973,0.322960068600961,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","sctransform","nfkb_signaling","non-classical monocyte",7.67685990385833e-13,1.04331306094126,0.372364070310837,0.257437638743995,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","sctransform","nfkb_signaling","conventional dendritic cell",1.05769949158972e-10,1.00933602451893,0.371239625062967,0.269600056129516,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","sctransform","nfkb_signaling","lymphocyte",0.00657749710316643,0.787797712638519,0.515147437634651,0.479454378599068,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","sctransform","nfkb_signaling","plasmacytoid dendritic cell",0.513162236543881,0.324930258351393,0.167183877627264,0.144219088132406,"UP","UP",TRUE,11,37
"sle_blood","ssGSEA","sctransform","toll_like_receptor","CD4-positive, alpha-beta T cell",9.50682488797192e-08,0.713578720437404,-0.0064684739850559,-0.0979807036094735,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","toll_like_receptor","classical monocyte",0.936021750483473,0.0742442681849383,0.39217285161774,0.387436478831665,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","toll_like_receptor","CD8-positive, alpha-beta T cell",0.00030164484246282,0.442232782162441,0.0711393889485283,0.0154007424863691,"UP","UP",TRUE,162,99
"sle_blood","ssGSEA","sctransform","toll_like_receptor","B cell",0.410345893440563,0.203290338547512,0.130706370166489,0.110246662390651,"UP","UP",TRUE,157,99
"sle_blood","ssGSEA","sctransform","toll_like_receptor","natural killer cell",0.010003540800357,0.395463861284271,0.260209072792793,0.233590125073867,"UP","UP",TRUE,155,98
"sle_blood","ssGSEA","sctransform","toll_like_receptor","non-classical monocyte",0.692459897939501,0.227027543845321,0.341864835893188,0.324845951817292,"UP","UP",TRUE,157,97
"sle_blood","ssGSEA","sctransform","toll_like_receptor","conventional dendritic cell",0.27005313998664,0.0297539985975505,0.318531106070504,0.316269841239438,"UP","UP",TRUE,125,88
"sle_blood","ssGSEA","sctransform","toll_like_receptor","lymphocyte",0.616168143304464,0.0750748891247467,0.217699274155848,0.212504349789439,"UP","UP",TRUE,74,16
"sle_blood","ssGSEA","sctransform","toll_like_receptor","plasmacytoid dendritic cell",0.00858868303176624,-0.770668221907949,0.187243449047671,0.23512411167465,"UP","DOWN",FALSE,11,37
"sle_blood","GSVA","log2CPM","interferon_signaling","CD4-positive, alpha-beta T cell",1.04115635985681e-27,1.77618403023603,-0.211342173764027,-0.439940857462632,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","interferon_signaling","classical monocyte",1.26915940188809e-21,1.53385706469351,0.137884415758463,-0.0340675955260287,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","interferon_signaling","CD8-positive, alpha-beta T cell",2.02830460182426e-24,1.68494506346534,-0.104341849018141,-0.341345646123375,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","interferon_signaling","B cell",3.25779978104278e-23,1.62809512534944,-0.0160109455217979,-0.20664340466065,"UP","UP",TRUE,157,99
"sle_blood","GSVA","log2CPM","interferon_signaling","natural killer cell",1.51822923671424e-23,1.67218128045902,0.126243379066991,-0.0567203139052345,"UP","UP",TRUE,155,98
"sle_blood","GSVA","log2CPM","interferon_signaling","non-classical monocyte",2.44017392343452e-20,1.45445289059736,0.261160149777424,0.13620957054227,"UP","UP",TRUE,157,97
"sle_blood","GSVA","log2CPM","interferon_signaling","conventional dendritic cell",2.16986444175018e-20,1.67736727926919,0.173246983811043,-0.00433825944990081,"UP","UP",TRUE,125,88
"sle_blood","GSVA","log2CPM","interferon_signaling","lymphocyte",1.10513959613775e-05,1.51335777192643,0.27978540611136,0.170130199782737,"UP","UP",TRUE,74,16
"sle_blood","GSVA","log2CPM","interferon_signaling","plasmacytoid dendritic cell",0.00571147871663786,0.949320771942421,0.00986165360557613,-0.066079495896819,"UP","UP",TRUE,11,37
"sle_blood","GSVA","log2CPM","jak_stat","CD4-positive, alpha-beta T cell",1.35479085100907e-20,1.40523992930802,-0.228954296510567,-0.346088813075757,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","jak_stat","classical monocyte",2.23470291973568e-08,0.749741914502593,0.208581421208652,0.168175516000388,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","jak_stat","CD8-positive, alpha-beta T cell",7.3853559354471e-08,0.755992388237373,-0.168966211744376,-0.251727529156147,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","jak_stat","B cell",0.00144414250662362,0.471896034753999,-0.253685471399643,-0.293251126846746,"UP","UP",TRUE,157,99
"sle_blood","GSVA","log2CPM","jak_stat","natural killer cell",2.12464404653762e-11,0.937670928819676,0.0761915425436024,0.0107586073975972,"UP","UP",TRUE,155,98
"sle_blood","GSVA","log2CPM","jak_stat","non-classical monocyte",1.43544749916379e-08,0.745810872622936,0.228523736606265,0.189727819484135,"UP","UP",TRUE,157,97
