"dataset","method","pathway","norm1","norm2","spearman_cor","n_samples"
"ckd_kidney","GSVA","nfkb_signaling","scran","sctransform",0.91904519782612,651
"ckd_kidney","GSVA","toll_like_receptor","scran","sctransform",0.689680203034646,651
"ckd_kidney","GSVA","tgfb_signaling","scran","sctransform",0.81418267463785,651
"ckd_kidney","GSVA","oxidative_stress","scran","sctransform",0.930120633374146,651
"ckd_kidney","GSVA","ecm_remodeling","scran","sctransform",0.913048194631413,651
"ckd_kidney","GSVA","raas","scran","sctransform",0.766293813054153,651
"ckd_kidney","zscore","interferon_signaling","log2CPM","voom",0.7836288745887,651
"ckd_kidney","zscore","jak_stat","log2CPM","voom",0.750336803509176,651
"ckd_kidney","zscore","insulin_signaling","log2CPM","voom",0.6289790636832,651
"ckd_kidney","zscore","glucose_metabolism","log2CPM","voom",0.703387172890438,651
"ckd_kidney","zscore","nfkb_signaling","log2CPM","voom",0.830952823151517,651
"ckd_kidney","zscore","toll_like_receptor","log2CPM","voom",0.684145725637909,651
"ckd_kidney","zscore","tgfb_signaling","log2CPM","voom",0.743141034702483,651
"ckd_kidney","zscore","oxidative_stress","log2CPM","voom",0.867067893515548,651
"ckd_kidney","zscore","ecm_remodeling","log2CPM","voom",0.868799559830631,651
"ckd_kidney","zscore","raas","log2CPM","voom",0.718605506901569,651
"ckd_kidney","zscore","interferon_signaling","log2CPM","scran",0.847415766501458,651
"ckd_kidney","zscore","jak_stat","log2CPM","scran",0.757812332136496,651
"ckd_kidney","zscore","insulin_signaling","log2CPM","scran",0.69714555383267,651
"ckd_kidney","zscore","glucose_metabolism","log2CPM","scran",0.778256546540734,651
"ckd_kidney","zscore","nfkb_signaling","log2CPM","scran",0.85989978752694,651
"ckd_kidney","zscore","toll_like_receptor","log2CPM","scran",0.69583191793364,651
"ckd_kidney","zscore","tgfb_signaling","log2CPM","scran",0.756502480302203,651
"ckd_kidney","zscore","oxidative_stress","log2CPM","scran",0.883819774130481,651
"ckd_kidney","zscore","ecm_remodeling","log2CPM","scran",0.926725370414268,651
"ckd_kidney","zscore","raas","log2CPM","scran",0.775156005680447,651
"ckd_kidney","zscore","interferon_signaling","log2CPM","sctransform",0.985460448911864,651
"ckd_kidney","zscore","jak_stat","log2CPM","sctransform",0.995288317461284,651
"ckd_kidney","zscore","insulin_signaling","log2CPM","sctransform",0.876656148126562,651
"ckd_kidney","zscore","glucose_metabolism","log2CPM","sctransform",0.796493911787797,651
"ckd_kidney","zscore","nfkb_signaling","log2CPM","sctransform",0.966137013590012,651
"ckd_kidney","zscore","toll_like_receptor","log2CPM","sctransform",0.987439471274817,651
"ckd_kidney","zscore","tgfb_signaling","log2CPM","sctransform",0.971956600692005,651
"ckd_kidney","zscore","oxidative_stress","log2CPM","sctransform",0.971465585671008,651
"ckd_kidney","zscore","ecm_remodeling","log2CPM","sctransform",0.98841645589716,651
"ckd_kidney","zscore","raas","log2CPM","sctransform",0.978157725907578,651
"ckd_kidney","zscore","interferon_signaling","voom","scran",0.84208736840045,651
"ckd_kidney","zscore","jak_stat","voom","scran",0.809435282706607,651
"ckd_kidney","zscore","insulin_signaling","voom","scran",0.88613818795493,651
"ckd_kidney","zscore","glucose_metabolism","voom","scran",0.82363017943861,651
"ckd_kidney","zscore","nfkb_signaling","voom","scran",0.881708048531718,651
"ckd_kidney","zscore","toll_like_receptor","voom","scran",0.776193883298574,651
"ckd_kidney","zscore","tgfb_signaling","voom","scran",0.869994497882881,651
"ckd_kidney","zscore","oxidative_stress","voom","scran",0.900633591621124,651
"ckd_kidney","zscore","ecm_remodeling","voom","scran",0.879552262501006,651
"ckd_kidney","zscore","raas","voom","scran",0.955448987980158,651
"ckd_kidney","zscore","interferon_signaling","voom","sctransform",0.824407087074809,651
"ckd_kidney","zscore","jak_stat","voom","sctransform",0.767155883894455,651
"ckd_kidney","zscore","insulin_signaling","voom","sctransform",0.57595061578042,651
"ckd_kidney","zscore","glucose_metabolism","voom","sctransform",0.61629531363155,651
"ckd_kidney","zscore","nfkb_signaling","voom","sctransform",0.854669079189166,651
"ckd_kidney","zscore","toll_like_receptor","voom","sctransform",0.703069572422432,651
"ckd_kidney","zscore","tgfb_signaling","voom","sctransform",0.761174495403666,651
"ckd_kidney","zscore","oxidative_stress","voom","sctransform",0.882384047774905,651
"ckd_kidney","zscore","ecm_remodeling","voom","sctransform",0.902186406508591,651
"ckd_kidney","zscore","raas","voom","sctransform",0.743984359199083,651
"ckd_kidney","zscore","interferon_signaling","scran","sctransform",0.819630379515596,651
"ckd_kidney","zscore","jak_stat","scran","sctransform",0.732787181154488,651
"ckd_kidney","zscore","insulin_signaling","scran","sctransform",0.50073863203885,651
"ckd_kidney","zscore","glucose_metabolism","scran","sctransform",0.455832483368601,651
"ckd_kidney","zscore","nfkb_signaling","scran","sctransform",0.797009501482092,651
"ckd_kidney","zscore","toll_like_receptor","scran","sctransform",0.647901040182853,651
"ckd_kidney","zscore","tgfb_signaling","scran","sctransform",0.688702044047383,651
"ckd_kidney","zscore","oxidative_stress","scran","sctransform",0.825622032825674,651
"ckd_kidney","zscore","ecm_remodeling","scran","sctransform",0.900603884538181,651
"ckd_kidney","zscore","raas","scran","sctransform",0.767167497058651,651
"ckd_kidney","AUCell","interferon_signaling","log2CPM","voom",0.729886626795332,651
"ckd_kidney","AUCell","jak_stat","log2CPM","voom",0.745698551171035,651
"ckd_kidney","AUCell","insulin_signaling","log2CPM","voom",0.468333120623405,651
"ckd_kidney","AUCell","glucose_metabolism","log2CPM","voom",0.611525795093665,651
"ckd_kidney","AUCell","nfkb_signaling","log2CPM","voom",0.62044096668956,651
"ckd_kidney","AUCell","toll_like_receptor","log2CPM","voom",0.488274435971196,651
"ckd_kidney","AUCell","tgfb_signaling","log2CPM","voom",0.400845503150365,651
"ckd_kidney","AUCell","oxidative_stress","log2CPM","voom",0.563413721014736,651
"ckd_kidney","AUCell","ecm_remodeling","log2CPM","voom",0.878290361934307,651
"ckd_kidney","AUCell","raas","log2CPM","voom",0.620093623825692,651
"ckd_kidney","AUCell","interferon_signaling","log2CPM","scran",0.729755633703229,651
"ckd_kidney","AUCell","jak_stat","log2CPM","scran",0.74607015386444,651
"ckd_kidney","AUCell","insulin_signaling","log2CPM","scran",0.466695099726593,651
"ckd_kidney","AUCell","glucose_metabolism","log2CPM","scran",0.607564387538835,651
"ckd_kidney","AUCell","nfkb_signaling","log2CPM","scran",0.618228835721455,651
"ckd_kidney","AUCell","toll_like_receptor","log2CPM","scran",0.488499182309597,651
"ckd_kidney","AUCell","tgfb_signaling","log2CPM","scran",0.400964188264721,651
"ckd_kidney","AUCell","oxidative_stress","log2CPM","scran",0.563285510406175,651
"ckd_kidney","AUCell","ecm_remodeling","log2CPM","scran",0.878409394299398,651
"ckd_kidney","AUCell","raas","log2CPM","scran",0.6220080656479,651
"ckd_kidney","AUCell","interferon_signaling","log2CPM","sctransform",0.719128531554842,651
"ckd_kidney","AUCell","jak_stat","log2CPM","sctransform",0.736989452582498,651
"ckd_kidney","AUCell","insulin_signaling","log2CPM","sctransform",0.560660392454539,651
"ckd_kidney","AUCell","glucose_metabolism","log2CPM","sctransform",0.63364520856591,651
"ckd_kidney","AUCell","nfkb_signaling","log2CPM","sctransform",0.664167489983413,651
"ckd_kidney","AUCell","toll_like_receptor","log2CPM","sctransform",0.642326950430888,651
"ckd_kidney","AUCell","tgfb_signaling","log2CPM","sctransform",0.609795664489666,651
"ckd_kidney","AUCell","oxidative_stress","log2CPM","sctransform",0.676859422012669,651
"ckd_kidney","AUCell","ecm_remodeling","log2CPM","sctransform",0.834184487003433,651
"ckd_kidney","AUCell","raas","log2CPM","sctransform",0.682128655888176,651
"ckd_kidney","AUCell","interferon_signaling","voom","scran",0.999813470942793,651
"ckd_kidney","AUCell","jak_stat","voom","scran",0.999891294988118,651
"ckd_kidney","AUCell","insulin_signaling","voom","scran",0.999843359745235,651
"ckd_kidney","AUCell","glucose_metabolism","voom","scran",0.995642008518707,651
"ckd_kidney","AUCell","nfkb_signaling","voom","scran",0.997167441830709,651
"ckd_kidney","AUCell","toll_like_receptor","voom","scran",0.999760755038062,651
"ckd_kidney","AUCell","tgfb_signaling","voom","scran",0.999701601369379,651
"ckd_kidney","AUCell","oxidative_stress","voom","scran",0.999969294025272,651
"ckd_kidney","AUCell","ecm_remodeling","voom","scran",0.999955558932705,651
"ckd_kidney","AUCell","raas","voom","scran",0.996384919160301,651
"ckd_kidney","AUCell","interferon_signaling","voom","sctransform",0.529084336273013,651
"ckd_kidney","AUCell","jak_stat","voom","sctransform",0.616792531851757,651
"ckd_kidney","AUCell","insulin_signaling","voom","sctransform",0.420143656934224,651
"ckd_kidney","AUCell","glucose_metabolism","voom","sctransform",0.555057556795744,651
"ckd_kidney","AUCell","nfkb_signaling","voom","sctransform",0.563470449561014,651
"ckd_kidney","AUCell","toll_like_receptor","voom","sctransform",0.454918855762277,651
"ckd_kidney","AUCell","tgfb_signaling","voom","sctransform",0.367100121681406,651
"ckd_kidney","AUCell","oxidative_stress","voom","sctransform",0.336907179078522,651
"ckd_kidney","AUCell","ecm_remodeling","voom","sctransform",0.789854363542261,651
"ckd_kidney","AUCell","raas","voom","sctransform",0.554561210339745,651
"ckd_kidney","AUCell","interferon_signaling","scran","sctransform",0.528738107655542,651
"ckd_kidney","AUCell","jak_stat","scran","sctransform",0.617214813261669,651
"ckd_kidney","AUCell","insulin_signaling","scran","sctransform",0.420705736473951,651
"ckd_kidney","AUCell","glucose_metabolism","scran","sctransform",0.547488165628261,651
"ckd_kidney","AUCell","nfkb_signaling","scran","sctransform",0.563047156324846,651
"ckd_kidney","AUCell","toll_like_receptor","scran","sctransform",0.455488653867627,651
"ckd_kidney","AUCell","tgfb_signaling","scran","sctransform",0.368199803402876,651
"ckd_kidney","AUCell","oxidative_stress","scran","sctransform",0.336770079775145,651
"ckd_kidney","AUCell","ecm_remodeling","scran","sctransform",0.790166022579769,651
"ckd_kidney","AUCell","raas","scran","sctransform",0.553000828766606,651
"ckd_kidney","UCell","interferon_signaling","log2CPM","voom",0.99661004283997,651
"ckd_kidney","UCell","jak_stat","log2CPM","voom",0.995770339201771,651
"ckd_kidney","UCell","insulin_signaling","log2CPM","voom",0.994722065075349,651
"ckd_kidney","UCell","glucose_metabolism","log2CPM","voom",0.997484232013816,651
"ckd_kidney","UCell","nfkb_signaling","log2CPM","voom",0.995268882264452,651
"ckd_kidney","UCell","toll_like_receptor","log2CPM","voom",0.996034614070439,651
"ckd_kidney","UCell","tgfb_signaling","log2CPM","voom",0.994601291062277,651
"ckd_kidney","UCell","oxidative_stress","log2CPM","voom",0.980706040502077,651
"ckd_kidney","UCell","ecm_remodeling","log2CPM","voom",0.993636126756656,651
"ckd_kidney","UCell","raas","log2CPM","voom",0.907848748349057,651
"ckd_kidney","UCell","interferon_signaling","log2CPM","scran",0.99661004283997,651
"ckd_kidney","UCell","jak_stat","log2CPM","scran",0.995770339201771,651
"ckd_kidney","UCell","insulin_signaling","log2CPM","scran",0.994722065075349,651
"ckd_kidney","UCell","glucose_metabolism","log2CPM","scran",0.997484232013816,651
"ckd_kidney","UCell","nfkb_signaling","log2CPM","scran",0.995268882264452,651
"ckd_kidney","UCell","toll_like_receptor","log2CPM","scran",0.996034614070439,651
"ckd_kidney","UCell","tgfb_signaling","log2CPM","scran",0.994601291062277,651
"ckd_kidney","UCell","oxidative_stress","log2CPM","scran",0.980706040502077,651
"ckd_kidney","UCell","ecm_remodeling","log2CPM","scran",0.993636126756656,651
"ckd_kidney","UCell","raas","log2CPM","scran",0.907848748349057,651
"ckd_kidney","UCell","interferon_signaling","log2CPM","sctransform",0.564862441340871,651
"ckd_kidney","UCell","jak_stat","log2CPM","sctransform",0.719427677966654,651
"ckd_kidney","UCell","insulin_signaling","log2CPM","sctransform",0.556614323958728,651
"ckd_kidney","UCell","glucose_metabolism","log2CPM","sctransform",0.606869477275446,651
"ckd_kidney","UCell","nfkb_signaling","log2CPM","sctransform",0.537502631632572,651
"ckd_kidney","UCell","toll_like_receptor","log2CPM","sctransform",0.601176222040051,651
"ckd_kidney","UCell","tgfb_signaling","log2CPM","sctransform",0.53902821454439,651
"ckd_kidney","UCell","oxidative_stress","log2CPM","sctransform",0.523940772692675,651
"ckd_kidney","UCell","ecm_remodeling","log2CPM","sctransform",0.797657698493978,651
"ckd_kidney","UCell","raas","log2CPM","sctransform",0.585235125998063,651
"ckd_kidney","UCell","interferon_signaling","voom","scran",1,651
"ckd_kidney","UCell","jak_stat","voom","scran",1,651
"ckd_kidney","UCell","insulin_signaling","voom","scran",1,651
"ckd_kidney","UCell","glucose_metabolism","voom","scran",1,651
"ckd_kidney","UCell","nfkb_signaling","voom","scran",1,651
"ckd_kidney","UCell","toll_like_receptor","voom","scran",1,651
"ckd_kidney","UCell","tgfb_signaling","voom","scran",1,651
"ckd_kidney","UCell","oxidative_stress","voom","scran",1,651
"ckd_kidney","UCell","ecm_remodeling","voom","scran",1,651
"ckd_kidney","UCell","raas","voom","scran",1,651
"ckd_kidney","UCell","interferon_signaling","voom","sctransform",0.556440624539123,651
"ckd_kidney","UCell","jak_stat","voom","sctransform",0.715614183777684,651
"ckd_kidney","UCell","insulin_signaling","voom","sctransform",0.538595834095063,651
"ckd_kidney","UCell","glucose_metabolism","voom","sctransform",0.597974935418015,651
"ckd_kidney","UCell","nfkb_signaling","voom","sctransform",0.530009108073637,651
"ckd_kidney","UCell","toll_like_receptor","voom","sctransform",0.610834959687184,651
"ckd_kidney","UCell","tgfb_signaling","voom","sctransform",0.519361224133614,651
"ckd_kidney","UCell","oxidative_stress","voom","sctransform",0.47250557119423,651
"ckd_kidney","UCell","ecm_remodeling","voom","sctransform",0.790175268332633,651
"ckd_kidney","UCell","raas","voom","sctransform",0.435835217344881,651
"ckd_kidney","UCell","interferon_signaling","scran","sctransform",0.556440624539123,651
"ckd_kidney","UCell","jak_stat","scran","sctransform",0.715614183777684,651
"ckd_kidney","UCell","insulin_signaling","scran","sctransform",0.538595834095063,651
"ckd_kidney","UCell","glucose_metabolism","scran","sctransform",0.597974935418015,651
"ckd_kidney","UCell","nfkb_signaling","scran","sctransform",0.530009108073637,651
"ckd_kidney","UCell","toll_like_receptor","scran","sctransform",0.610834959687184,651
"ckd_kidney","UCell","tgfb_signaling","scran","sctransform",0.519361224133614,651
"ckd_kidney","UCell","oxidative_stress","scran","sctransform",0.47250557119423,651
"ckd_kidney","UCell","ecm_remodeling","scran","sctransform",0.790175268332633,651
"ckd_kidney","UCell","raas","scran","sctransform",0.435835217344881,651
