"dataset","method","normalization","pathway","threshold_pct","n_genes_total","n_genes_remaining","pct_genes_remaining"
"ckd_kidney","ssGSEA","scran","tgfb_signaling",10,96,96,100
"ckd_kidney","ssGSEA","scran","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","ssGSEA","scran","ecm_remodeling",10,300,300,100
"ckd_kidney","ssGSEA","scran","raas",10,16,16,100
"ckd_kidney","ssGSEA","sctransform","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","ssGSEA","sctransform","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","ssGSEA","sctransform","insulin_signaling",10,82,82,100
"ckd_kidney","ssGSEA","sctransform","glucose_metabolism",10,85,85,100
"ckd_kidney","ssGSEA","sctransform","nfkb_signaling",10,54,54,100
"ckd_kidney","ssGSEA","sctransform","toll_like_receptor",10,170,170,100
"ckd_kidney","ssGSEA","sctransform","tgfb_signaling",10,96,96,100
"ckd_kidney","ssGSEA","sctransform","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","ssGSEA","sctransform","ecm_remodeling",10,300,300,100
"ckd_kidney","ssGSEA","sctransform","raas",10,16,16,100
"ckd_kidney","GSVA","log2CPM","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","GSVA","log2CPM","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","GSVA","log2CPM","insulin_signaling",10,82,82,100
"ckd_kidney","GSVA","log2CPM","glucose_metabolism",10,85,85,100
"ckd_kidney","GSVA","log2CPM","nfkb_signaling",10,54,54,100
"ckd_kidney","GSVA","log2CPM","toll_like_receptor",10,170,170,100
"ckd_kidney","GSVA","log2CPM","tgfb_signaling",10,96,96,100
"ckd_kidney","GSVA","log2CPM","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","GSVA","log2CPM","ecm_remodeling",10,300,300,100
"ckd_kidney","GSVA","log2CPM","raas",10,16,16,100
"ckd_kidney","GSVA","voom","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","GSVA","voom","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","GSVA","voom","insulin_signaling",10,82,82,100
"ckd_kidney","GSVA","voom","glucose_metabolism",10,85,85,100
"ckd_kidney","GSVA","voom","nfkb_signaling",10,54,54,100
"ckd_kidney","GSVA","voom","toll_like_receptor",10,170,170,100
"ckd_kidney","GSVA","voom","tgfb_signaling",10,96,96,100
"ckd_kidney","GSVA","voom","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","GSVA","voom","ecm_remodeling",10,300,300,100
"ckd_kidney","GSVA","voom","raas",10,16,16,100
"ckd_kidney","GSVA","scran","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","GSVA","scran","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","GSVA","scran","insulin_signaling",10,82,82,100
"ckd_kidney","GSVA","scran","glucose_metabolism",10,85,85,100
"ckd_kidney","GSVA","scran","nfkb_signaling",10,54,54,100
"ckd_kidney","GSVA","scran","toll_like_receptor",10,170,170,100
"ckd_kidney","GSVA","scran","tgfb_signaling",10,96,96,100
"ckd_kidney","GSVA","scran","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","GSVA","scran","ecm_remodeling",10,300,300,100
"ckd_kidney","GSVA","scran","raas",10,16,16,100
"ckd_kidney","GSVA","sctransform","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","GSVA","sctransform","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","GSVA","sctransform","insulin_signaling",10,82,82,100
"ckd_kidney","GSVA","sctransform","glucose_metabolism",10,85,85,100
"ckd_kidney","GSVA","sctransform","nfkb_signaling",10,54,54,100
"ckd_kidney","GSVA","sctransform","toll_like_receptor",10,170,170,100
"ckd_kidney","GSVA","sctransform","tgfb_signaling",10,96,96,100
"ckd_kidney","GSVA","sctransform","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","GSVA","sctransform","ecm_remodeling",10,300,300,100
"ckd_kidney","GSVA","sctransform","raas",10,16,16,100
"ckd_kidney","zscore","log2CPM","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","zscore","log2CPM","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","zscore","log2CPM","insulin_signaling",10,82,82,100
"ckd_kidney","zscore","log2CPM","glucose_metabolism",10,85,85,100
"ckd_kidney","zscore","log2CPM","nfkb_signaling",10,54,54,100
"ckd_kidney","zscore","log2CPM","toll_like_receptor",10,170,170,100
"ckd_kidney","zscore","log2CPM","tgfb_signaling",10,96,96,100
"ckd_kidney","zscore","log2CPM","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","zscore","log2CPM","ecm_remodeling",10,300,300,100
"ckd_kidney","zscore","log2CPM","raas",10,16,16,100
"ckd_kidney","zscore","voom","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","zscore","voom","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","zscore","voom","insulin_signaling",10,82,82,100
"ckd_kidney","zscore","voom","glucose_metabolism",10,85,85,100
"ckd_kidney","zscore","voom","nfkb_signaling",10,54,54,100
"ckd_kidney","zscore","voom","toll_like_receptor",10,170,170,100
"ckd_kidney","zscore","voom","tgfb_signaling",10,96,96,100
"ckd_kidney","zscore","voom","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","zscore","voom","ecm_remodeling",10,300,300,100
"ckd_kidney","zscore","voom","raas",10,16,16,100
"ckd_kidney","zscore","scran","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","zscore","scran","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","zscore","scran","insulin_signaling",10,82,82,100
"ckd_kidney","zscore","scran","glucose_metabolism",10,85,85,100
"ckd_kidney","zscore","scran","nfkb_signaling",10,54,54,100
"ckd_kidney","zscore","scran","toll_like_receptor",10,170,170,100
"ckd_kidney","zscore","scran","tgfb_signaling",10,96,96,100
"ckd_kidney","zscore","scran","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","zscore","scran","ecm_remodeling",10,300,300,100
"ckd_kidney","zscore","scran","raas",10,16,16,100
"ckd_kidney","zscore","sctransform","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","zscore","sctransform","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","zscore","sctransform","insulin_signaling",10,82,82,100
"ckd_kidney","zscore","sctransform","glucose_metabolism",10,85,85,100
"ckd_kidney","zscore","sctransform","nfkb_signaling",10,54,54,100
"ckd_kidney","zscore","sctransform","toll_like_receptor",10,170,170,100
"ckd_kidney","zscore","sctransform","tgfb_signaling",10,96,96,100
"ckd_kidney","zscore","sctransform","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","zscore","sctransform","ecm_remodeling",10,300,300,100
"ckd_kidney","zscore","sctransform","raas",10,16,16,100
"ckd_kidney","AUCell","log2CPM","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","AUCell","log2CPM","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","AUCell","log2CPM","insulin_signaling",10,82,82,100
"ckd_kidney","AUCell","log2CPM","glucose_metabolism",10,85,85,100
"ckd_kidney","AUCell","log2CPM","nfkb_signaling",10,54,54,100
"ckd_kidney","AUCell","log2CPM","toll_like_receptor",10,170,170,100
"ckd_kidney","AUCell","log2CPM","tgfb_signaling",10,96,96,100
"ckd_kidney","AUCell","log2CPM","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","AUCell","log2CPM","ecm_remodeling",10,300,300,100
"ckd_kidney","AUCell","log2CPM","raas",10,16,16,100
"ckd_kidney","AUCell","voom","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","AUCell","voom","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","AUCell","voom","insulin_signaling",10,82,82,100
"ckd_kidney","AUCell","voom","glucose_metabolism",10,85,85,100
"ckd_kidney","AUCell","voom","nfkb_signaling",10,54,54,100
"ckd_kidney","AUCell","voom","toll_like_receptor",10,170,170,100
"ckd_kidney","AUCell","voom","tgfb_signaling",10,96,96,100
"ckd_kidney","AUCell","voom","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","AUCell","voom","ecm_remodeling",10,300,300,100
"ckd_kidney","AUCell","voom","raas",10,16,16,100
"ckd_kidney","AUCell","scran","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","AUCell","scran","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","AUCell","scran","insulin_signaling",10,82,82,100
"ckd_kidney","AUCell","scran","glucose_metabolism",10,85,85,100
"ckd_kidney","AUCell","scran","nfkb_signaling",10,54,54,100
"ckd_kidney","AUCell","scran","toll_like_receptor",10,170,170,100
"ckd_kidney","AUCell","scran","tgfb_signaling",10,96,96,100
"ckd_kidney","AUCell","scran","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","AUCell","scran","ecm_remodeling",10,300,300,100
"ckd_kidney","AUCell","scran","raas",10,16,16,100
"ckd_kidney","AUCell","sctransform","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","AUCell","sctransform","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","AUCell","sctransform","insulin_signaling",10,82,82,100
"ckd_kidney","AUCell","sctransform","glucose_metabolism",10,85,85,100
"ckd_kidney","AUCell","sctransform","nfkb_signaling",10,54,54,100
"ckd_kidney","AUCell","sctransform","toll_like_receptor",10,170,170,100
"ckd_kidney","AUCell","sctransform","tgfb_signaling",10,96,96,100
"ckd_kidney","AUCell","sctransform","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","AUCell","sctransform","ecm_remodeling",10,300,300,100
"ckd_kidney","AUCell","sctransform","raas",10,16,16,100
"ckd_kidney","UCell","log2CPM","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","UCell","log2CPM","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","UCell","log2CPM","insulin_signaling",10,82,82,100
"ckd_kidney","UCell","log2CPM","glucose_metabolism",10,85,85,100
"ckd_kidney","UCell","log2CPM","nfkb_signaling",10,54,54,100
"ckd_kidney","UCell","log2CPM","toll_like_receptor",10,170,170,100
"ckd_kidney","UCell","log2CPM","tgfb_signaling",10,96,96,100
"ckd_kidney","UCell","log2CPM","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","UCell","log2CPM","ecm_remodeling",10,300,300,100
"ckd_kidney","UCell","log2CPM","raas",10,16,16,100
"ckd_kidney","UCell","voom","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","UCell","voom","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","UCell","voom","insulin_signaling",10,82,82,100
"ckd_kidney","UCell","voom","glucose_metabolism",10,85,85,100
"ckd_kidney","UCell","voom","nfkb_signaling",10,54,54,100
"ckd_kidney","UCell","voom","toll_like_receptor",10,170,170,100
"ckd_kidney","UCell","voom","tgfb_signaling",10,96,96,100
"ckd_kidney","UCell","voom","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","UCell","voom","ecm_remodeling",10,300,300,100
"ckd_kidney","UCell","voom","raas",10,16,16,100
"ckd_kidney","UCell","scran","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","UCell","scran","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","UCell","scran","insulin_signaling",10,82,82,100
"ckd_kidney","UCell","scran","glucose_metabolism",10,85,85,100
"ckd_kidney","UCell","scran","nfkb_signaling",10,54,54,100
"ckd_kidney","UCell","scran","toll_like_receptor",10,170,170,100
"ckd_kidney","UCell","scran","tgfb_signaling",10,96,96,100
"ckd_kidney","UCell","scran","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","UCell","scran","ecm_remodeling",10,300,300,100
"ckd_kidney","UCell","scran","raas",10,16,16,100
"ckd_kidney","UCell","sctransform","interferon_signaling",10,271,266,98.1549815498155
"ckd_kidney","UCell","sctransform","jak_stat",10,473,467,98.7315010570825
"ckd_kidney","UCell","sctransform","insulin_signaling",10,82,82,100
"ckd_kidney","UCell","sctransform","glucose_metabolism",10,85,85,100
"ckd_kidney","UCell","sctransform","nfkb_signaling",10,54,54,100
"ckd_kidney","UCell","sctransform","toll_like_receptor",10,170,170,100
"ckd_kidney","UCell","sctransform","tgfb_signaling",10,96,96,100
"ckd_kidney","UCell","sctransform","oxidative_stress",10,37,35,94.5945945945946
"ckd_kidney","UCell","sctransform","ecm_remodeling",10,300,300,100
"ckd_kidney","UCell","sctransform","raas",10,16,16,100
"ckd_kidney","ssGSEA","log2CPM","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","ssGSEA","log2CPM","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","ssGSEA","log2CPM","insulin_signaling",25,82,82,100
"ckd_kidney","ssGSEA","log2CPM","glucose_metabolism",25,85,85,100
"ckd_kidney","ssGSEA","log2CPM","nfkb_signaling",25,54,54,100
"ckd_kidney","ssGSEA","log2CPM","toll_like_receptor",25,170,170,100
"ckd_kidney","ssGSEA","log2CPM","tgfb_signaling",25,96,96,100
"ckd_kidney","ssGSEA","log2CPM","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","ssGSEA","log2CPM","ecm_remodeling",25,300,300,100
"ckd_kidney","ssGSEA","log2CPM","raas",25,16,16,100
"ckd_kidney","ssGSEA","voom","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","ssGSEA","voom","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","ssGSEA","voom","insulin_signaling",25,82,82,100
"ckd_kidney","ssGSEA","voom","glucose_metabolism",25,85,85,100
"ckd_kidney","ssGSEA","voom","nfkb_signaling",25,54,54,100
"ckd_kidney","ssGSEA","voom","toll_like_receptor",25,170,170,100
"ckd_kidney","ssGSEA","voom","tgfb_signaling",25,96,96,100
"ckd_kidney","ssGSEA","voom","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","ssGSEA","voom","ecm_remodeling",25,300,300,100
"ckd_kidney","ssGSEA","voom","raas",25,16,16,100
"ckd_kidney","ssGSEA","scran","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","ssGSEA","scran","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","ssGSEA","scran","insulin_signaling",25,82,82,100
"ckd_kidney","ssGSEA","scran","glucose_metabolism",25,85,85,100
"ckd_kidney","ssGSEA","scran","nfkb_signaling",25,54,54,100
"ckd_kidney","ssGSEA","scran","toll_like_receptor",25,170,170,100
"ckd_kidney","ssGSEA","scran","tgfb_signaling",25,96,96,100
"ckd_kidney","ssGSEA","scran","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","ssGSEA","scran","ecm_remodeling",25,300,300,100
"ckd_kidney","ssGSEA","scran","raas",25,16,16,100
"ckd_kidney","ssGSEA","sctransform","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","ssGSEA","sctransform","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","ssGSEA","sctransform","insulin_signaling",25,82,82,100
"ckd_kidney","ssGSEA","sctransform","glucose_metabolism",25,85,85,100
"ckd_kidney","ssGSEA","sctransform","nfkb_signaling",25,54,54,100
"ckd_kidney","ssGSEA","sctransform","toll_like_receptor",25,170,170,100
"ckd_kidney","ssGSEA","sctransform","tgfb_signaling",25,96,96,100
"ckd_kidney","ssGSEA","sctransform","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","ssGSEA","sctransform","ecm_remodeling",25,300,300,100
"ckd_kidney","ssGSEA","sctransform","raas",25,16,16,100
"ckd_kidney","GSVA","log2CPM","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","GSVA","log2CPM","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","GSVA","log2CPM","insulin_signaling",25,82,82,100
"ckd_kidney","GSVA","log2CPM","glucose_metabolism",25,85,85,100
"ckd_kidney","GSVA","log2CPM","nfkb_signaling",25,54,54,100
"ckd_kidney","GSVA","log2CPM","toll_like_receptor",25,170,170,100
"ckd_kidney","GSVA","log2CPM","tgfb_signaling",25,96,96,100
"ckd_kidney","GSVA","log2CPM","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","GSVA","log2CPM","ecm_remodeling",25,300,300,100
"ckd_kidney","GSVA","log2CPM","raas",25,16,16,100
"ckd_kidney","GSVA","voom","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","GSVA","voom","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","GSVA","voom","insulin_signaling",25,82,82,100
"ckd_kidney","GSVA","voom","glucose_metabolism",25,85,85,100
"ckd_kidney","GSVA","voom","nfkb_signaling",25,54,54,100
"ckd_kidney","GSVA","voom","toll_like_receptor",25,170,170,100
"ckd_kidney","GSVA","voom","tgfb_signaling",25,96,96,100
"ckd_kidney","GSVA","voom","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","GSVA","voom","ecm_remodeling",25,300,300,100
"ckd_kidney","GSVA","voom","raas",25,16,16,100
"ckd_kidney","GSVA","scran","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","GSVA","scran","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","GSVA","scran","insulin_signaling",25,82,82,100
"ckd_kidney","GSVA","scran","glucose_metabolism",25,85,85,100
"ckd_kidney","GSVA","scran","nfkb_signaling",25,54,54,100
"ckd_kidney","GSVA","scran","toll_like_receptor",25,170,170,100
"ckd_kidney","GSVA","scran","tgfb_signaling",25,96,96,100
"ckd_kidney","GSVA","scran","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","GSVA","scran","ecm_remodeling",25,300,300,100
"ckd_kidney","GSVA","scran","raas",25,16,16,100
"ckd_kidney","GSVA","sctransform","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","GSVA","sctransform","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","GSVA","sctransform","insulin_signaling",25,82,82,100
"ckd_kidney","GSVA","sctransform","glucose_metabolism",25,85,85,100
"ckd_kidney","GSVA","sctransform","nfkb_signaling",25,54,54,100
"ckd_kidney","GSVA","sctransform","toll_like_receptor",25,170,170,100
"ckd_kidney","GSVA","sctransform","tgfb_signaling",25,96,96,100
"ckd_kidney","GSVA","sctransform","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","GSVA","sctransform","ecm_remodeling",25,300,300,100
"ckd_kidney","GSVA","sctransform","raas",25,16,16,100
"ckd_kidney","zscore","log2CPM","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","zscore","log2CPM","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","zscore","log2CPM","insulin_signaling",25,82,82,100
"ckd_kidney","zscore","log2CPM","glucose_metabolism",25,85,85,100
"ckd_kidney","zscore","log2CPM","nfkb_signaling",25,54,54,100
"ckd_kidney","zscore","log2CPM","toll_like_receptor",25,170,170,100
"ckd_kidney","zscore","log2CPM","tgfb_signaling",25,96,96,100
"ckd_kidney","zscore","log2CPM","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","zscore","log2CPM","ecm_remodeling",25,300,300,100
"ckd_kidney","zscore","log2CPM","raas",25,16,16,100
"ckd_kidney","zscore","voom","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","zscore","voom","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","zscore","voom","insulin_signaling",25,82,82,100
"ckd_kidney","zscore","voom","glucose_metabolism",25,85,85,100
"ckd_kidney","zscore","voom","nfkb_signaling",25,54,54,100
"ckd_kidney","zscore","voom","toll_like_receptor",25,170,170,100
"ckd_kidney","zscore","voom","tgfb_signaling",25,96,96,100
"ckd_kidney","zscore","voom","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","zscore","voom","ecm_remodeling",25,300,300,100
"ckd_kidney","zscore","voom","raas",25,16,16,100
"ckd_kidney","zscore","scran","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","zscore","scran","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","zscore","scran","insulin_signaling",25,82,82,100
"ckd_kidney","zscore","scran","glucose_metabolism",25,85,85,100
"ckd_kidney","zscore","scran","nfkb_signaling",25,54,54,100
"ckd_kidney","zscore","scran","toll_like_receptor",25,170,170,100
"ckd_kidney","zscore","scran","tgfb_signaling",25,96,96,100
"ckd_kidney","zscore","scran","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","zscore","scran","ecm_remodeling",25,300,300,100
"ckd_kidney","zscore","scran","raas",25,16,16,100
"ckd_kidney","zscore","sctransform","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","zscore","sctransform","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","zscore","sctransform","insulin_signaling",25,82,82,100
"ckd_kidney","zscore","sctransform","glucose_metabolism",25,85,85,100
"ckd_kidney","zscore","sctransform","nfkb_signaling",25,54,54,100
"ckd_kidney","zscore","sctransform","toll_like_receptor",25,170,170,100
"ckd_kidney","zscore","sctransform","tgfb_signaling",25,96,96,100
"ckd_kidney","zscore","sctransform","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","zscore","sctransform","ecm_remodeling",25,300,300,100
"ckd_kidney","zscore","sctransform","raas",25,16,16,100
"ckd_kidney","AUCell","log2CPM","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","AUCell","log2CPM","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","AUCell","log2CPM","insulin_signaling",25,82,82,100
"ckd_kidney","AUCell","log2CPM","glucose_metabolism",25,85,85,100
"ckd_kidney","AUCell","log2CPM","nfkb_signaling",25,54,54,100
"ckd_kidney","AUCell","log2CPM","toll_like_receptor",25,170,170,100
"ckd_kidney","AUCell","log2CPM","tgfb_signaling",25,96,96,100
"ckd_kidney","AUCell","log2CPM","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","AUCell","log2CPM","ecm_remodeling",25,300,300,100
"ckd_kidney","AUCell","log2CPM","raas",25,16,16,100
"ckd_kidney","AUCell","voom","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","AUCell","voom","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","AUCell","voom","insulin_signaling",25,82,82,100
"ckd_kidney","AUCell","voom","glucose_metabolism",25,85,85,100
"ckd_kidney","AUCell","voom","nfkb_signaling",25,54,54,100
"ckd_kidney","AUCell","voom","toll_like_receptor",25,170,170,100
"ckd_kidney","AUCell","voom","tgfb_signaling",25,96,96,100
"ckd_kidney","AUCell","voom","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","AUCell","voom","ecm_remodeling",25,300,300,100
"ckd_kidney","AUCell","voom","raas",25,16,16,100
"ckd_kidney","AUCell","scran","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","AUCell","scran","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","AUCell","scran","insulin_signaling",25,82,82,100
"ckd_kidney","AUCell","scran","glucose_metabolism",25,85,85,100
"ckd_kidney","AUCell","scran","nfkb_signaling",25,54,54,100
"ckd_kidney","AUCell","scran","toll_like_receptor",25,170,170,100
"ckd_kidney","AUCell","scran","tgfb_signaling",25,96,96,100
"ckd_kidney","AUCell","scran","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","AUCell","scran","ecm_remodeling",25,300,300,100
"ckd_kidney","AUCell","scran","raas",25,16,16,100
"ckd_kidney","AUCell","sctransform","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","AUCell","sctransform","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","AUCell","sctransform","insulin_signaling",25,82,82,100
"ckd_kidney","AUCell","sctransform","glucose_metabolism",25,85,85,100
"ckd_kidney","AUCell","sctransform","nfkb_signaling",25,54,54,100
"ckd_kidney","AUCell","sctransform","toll_like_receptor",25,170,170,100
"ckd_kidney","AUCell","sctransform","tgfb_signaling",25,96,96,100
"ckd_kidney","AUCell","sctransform","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","AUCell","sctransform","ecm_remodeling",25,300,300,100
"ckd_kidney","AUCell","sctransform","raas",25,16,16,100
"ckd_kidney","UCell","log2CPM","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","UCell","log2CPM","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","UCell","log2CPM","insulin_signaling",25,82,82,100
"ckd_kidney","UCell","log2CPM","glucose_metabolism",25,85,85,100
"ckd_kidney","UCell","log2CPM","nfkb_signaling",25,54,54,100
"ckd_kidney","UCell","log2CPM","toll_like_receptor",25,170,170,100
"ckd_kidney","UCell","log2CPM","tgfb_signaling",25,96,96,100
"ckd_kidney","UCell","log2CPM","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","UCell","log2CPM","ecm_remodeling",25,300,300,100
"ckd_kidney","UCell","log2CPM","raas",25,16,16,100
"ckd_kidney","UCell","voom","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","UCell","voom","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","UCell","voom","insulin_signaling",25,82,82,100
"ckd_kidney","UCell","voom","glucose_metabolism",25,85,85,100
"ckd_kidney","UCell","voom","nfkb_signaling",25,54,54,100
"ckd_kidney","UCell","voom","toll_like_receptor",25,170,170,100
"ckd_kidney","UCell","voom","tgfb_signaling",25,96,96,100
"ckd_kidney","UCell","voom","oxidative_stress",25,37,35,94.5945945945946
"ckd_kidney","UCell","voom","ecm_remodeling",25,300,300,100
"ckd_kidney","UCell","voom","raas",25,16,16,100
"ckd_kidney","UCell","scran","interferon_signaling",25,271,266,98.1549815498155
"ckd_kidney","UCell","scran","jak_stat",25,473,467,98.7315010570825
"ckd_kidney","UCell","scran","insulin_signaling",25,82,82,100
"ckd_kidney","UCell","scran","glucose_metabolism",25,85,85,100
"ckd_kidney","UCell","scran","nfkb_signaling",25,54,54,100
"ckd_kidney","UCell","scran","toll_like_receptor",25,170,170,100
"ckd_kidney","UCell","scran","tgfb_signaling",25,96,96,100
