"dataset","method","pathway","norm1","norm2","spearman_cor","n_samples"
"ad_brain","ssGSEA","interferon_signaling","voom","scran",1,32
"ad_brain","ssGSEA","jak_stat","voom","scran",1,32
"ad_brain","ssGSEA","insulin_signaling","voom","scran",1,32
"ad_brain","ssGSEA","glucose_metabolism","voom","scran",1,32
"ad_brain","ssGSEA","nfkb_signaling","voom","scran",1,32
"ad_brain","ssGSEA","toll_like_receptor","voom","scran",1,32
"ad_brain","ssGSEA","tgfb_signaling","voom","scran",1,32
"ad_brain","ssGSEA","oxidative_stress","voom","scran",1,32
"ad_brain","ssGSEA","ecm_remodeling","voom","scran",1,32
"ad_brain","ssGSEA","raas","voom","scran",1,32
"ad_brain","ssGSEA","interferon_signaling","voom","sctransform",0.743035190615836,32
"ad_brain","ssGSEA","jak_stat","voom","sctransform",0.793621700879765,32
"ad_brain","ssGSEA","insulin_signaling","voom","sctransform",0.695014662756598,32
"ad_brain","ssGSEA","glucose_metabolism","voom","sctransform",0.787756598240469,32
"ad_brain","ssGSEA","nfkb_signaling","voom","sctransform",0.946114369501466,32
"ad_brain","ssGSEA","toll_like_receptor","voom","sctransform",0.657624633431085,32
"ad_brain","ssGSEA","tgfb_signaling","voom","sctransform",0.328812316715543,32
"ad_brain","ssGSEA","oxidative_stress","voom","sctransform",0.879032258064516,32
"ad_brain","ssGSEA","ecm_remodeling","voom","sctransform",0.218108504398827,32
"ad_brain","ssGSEA","raas","voom","sctransform",0.654692082111437,32
"ad_brain","ssGSEA","interferon_signaling","scran","sctransform",0.743035190615836,32
"ad_brain","ssGSEA","jak_stat","scran","sctransform",0.793621700879765,32
"ad_brain","ssGSEA","insulin_signaling","scran","sctransform",0.695014662756598,32
"ad_brain","ssGSEA","glucose_metabolism","scran","sctransform",0.787756598240469,32
"ad_brain","ssGSEA","nfkb_signaling","scran","sctransform",0.946114369501466,32
"ad_brain","ssGSEA","toll_like_receptor","scran","sctransform",0.657624633431085,32
"ad_brain","ssGSEA","tgfb_signaling","scran","sctransform",0.328812316715543,32
"ad_brain","ssGSEA","oxidative_stress","scran","sctransform",0.879032258064516,32
"ad_brain","ssGSEA","ecm_remodeling","scran","sctransform",0.218108504398827,32
"ad_brain","ssGSEA","raas","scran","sctransform",0.654692082111437,32
"ad_brain","GSVA","interferon_signaling","log2CPM","voom",0.904692082111437,32
"ad_brain","GSVA","jak_stat","log2CPM","voom",0.953079178885631,32
"ad_brain","GSVA","insulin_signaling","log2CPM","voom",0.617302052785924,32
"ad_brain","GSVA","glucose_metabolism","log2CPM","voom",0.815982404692082,32
"ad_brain","GSVA","nfkb_signaling","log2CPM","voom",0.956744868035191,32
"ad_brain","GSVA","toll_like_receptor","log2CPM","voom",0.667155425219941,32
"ad_brain","GSVA","tgfb_signaling","log2CPM","voom",0.616202346041056,32
"ad_brain","GSVA","oxidative_stress","log2CPM","voom",0.964809384164223,32
"ad_brain","GSVA","ecm_remodeling","log2CPM","voom",0.886730205278592,32
"ad_brain","GSVA","raas","log2CPM","voom",0.889296187683285,32
"ad_brain","GSVA","interferon_signaling","log2CPM","scran",0.913856304985337,32
"ad_brain","GSVA","jak_stat","log2CPM","scran",0.959310850439883,32
"ad_brain","GSVA","insulin_signaling","log2CPM","scran",0.618401759530792,32
"ad_brain","GSVA","glucose_metabolism","log2CPM","scran",0.877565982404692,32
"ad_brain","GSVA","nfkb_signaling","log2CPM","scran",0.962609970674487,32
"ad_brain","GSVA","toll_like_receptor","log2CPM","scran",0.697214076246334,32
"ad_brain","GSVA","tgfb_signaling","log2CPM","scran",0.682551319648094,32
"ad_brain","GSVA","oxidative_stress","log2CPM","scran",0.965542521994135,32
"ad_brain","GSVA","ecm_remodeling","log2CPM","scran",0.901392961876833,32
"ad_brain","GSVA","raas","log2CPM","scran",0.896994134897361,32
"ad_brain","GSVA","interferon_signaling","log2CPM","sctransform",0.837976539589443,32
"ad_brain","GSVA","jak_stat","log2CPM","sctransform",0.857038123167155,32
"ad_brain","GSVA","insulin_signaling","log2CPM","sctransform",0.928519061583578,32
"ad_brain","GSVA","glucose_metabolism","log2CPM","sctransform",0.784457478005865,32
"ad_brain","GSVA","nfkb_signaling","log2CPM","sctransform",0.950879765395894,32
"ad_brain","GSVA","toll_like_receptor","log2CPM","sctransform",0.962609970674487,32
"ad_brain","GSVA","tgfb_signaling","log2CPM","sctransform",0.691348973607038,32
"ad_brain","GSVA","oxidative_stress","log2CPM","sctransform",0.911656891495601,32
"ad_brain","GSVA","ecm_remodeling","log2CPM","sctransform",0.595307917888563,32
"ad_brain","GSVA","raas","log2CPM","sctransform",0.952712609970675,32
"ad_brain","GSVA","interferon_signaling","voom","scran",0.997434017595308,32
"ad_brain","GSVA","jak_stat","voom","scran",0.997434017595308,32
"ad_brain","GSVA","insulin_signaling","voom","scran",0.98900293255132,32
"ad_brain","GSVA","glucose_metabolism","voom","scran",0.982038123167155,32
"ad_brain","GSVA","nfkb_signaling","voom","scran",0.995967741935484,32
"ad_brain","GSVA","toll_like_receptor","voom","scran",0.990469208211144,32
"ad_brain","GSVA","tgfb_signaling","voom","scran",0.985337243401759,32
"ad_brain","GSVA","oxidative_stress","voom","scran",0.998900293255132,32
"ad_brain","GSVA","ecm_remodeling","voom","scran",0.994868035190616,32
"ad_brain","GSVA","raas","voom","scran",0.994868035190616,32
"ad_brain","GSVA","interferon_signaling","voom","sctransform",0.905791788856305,32
"ad_brain","GSVA","jak_stat","voom","sctransform",0.873900293255132,32
"ad_brain","GSVA","insulin_signaling","voom","sctransform",0.61217008797654,32
"ad_brain","GSVA","glucose_metabolism","voom","sctransform",0.864369501466276,32
"ad_brain","GSVA","nfkb_signaling","voom","sctransform",0.983137829912023,32
"ad_brain","GSVA","toll_like_receptor","voom","sctransform",0.61217008797654,32
"ad_brain","GSVA","tgfb_signaling","voom","sctransform",0.75549853372434,32
"ad_brain","GSVA","oxidative_stress","voom","sctransform",0.93475073313783,32
"ad_brain","GSVA","ecm_remodeling","voom","sctransform",0.712976539589443,32
"ad_brain","GSVA","raas","voom","sctransform",0.817448680351906,32
"ad_brain","GSVA","interferon_signaling","scran","sctransform",0.903225806451613,32
"ad_brain","GSVA","jak_stat","scran","sctransform",0.862903225806452,32
"ad_brain","GSVA","insulin_signaling","scran","sctransform",0.616202346041056,32
"ad_brain","GSVA","glucose_metabolism","scran","sctransform",0.838343108504399,32
"ad_brain","GSVA","nfkb_signaling","scran","sctransform",0.975073313782991,32
"ad_brain","GSVA","toll_like_receptor","scran","sctransform",0.633431085043988,32
"ad_brain","GSVA","tgfb_signaling","scran","sctransform",0.738636363636364,32
"ad_brain","GSVA","oxidative_stress","scran","sctransform",0.928885630498534,32
"ad_brain","GSVA","ecm_remodeling","scran","sctransform",0.707111436950147,32
"ad_brain","GSVA","raas","scran","sctransform",0.823680351906158,32
"ad_brain","zscore","interferon_signaling","log2CPM","voom",0.755131964809384,32
"ad_brain","zscore","jak_stat","log2CPM","voom",0.750366568914956,32
"ad_brain","zscore","insulin_signaling","log2CPM","voom",0.498533724340176,32
"ad_brain","zscore","glucose_metabolism","log2CPM","voom",0.554618768328446,32
"ad_brain","zscore","nfkb_signaling","log2CPM","voom",0.951612903225806,32
"ad_brain","zscore","toll_like_receptor","log2CPM","voom",0.461510263929619,32
"ad_brain","zscore","tgfb_signaling","log2CPM","voom",0.56158357771261,32
"ad_brain","zscore","oxidative_stress","log2CPM","voom",0.929985337243402,32
"ad_brain","zscore","ecm_remodeling","log2CPM","voom",0.676319648093842,32
"ad_brain","zscore","raas","log2CPM","voom",0.753299120234604,32
"ad_brain","zscore","interferon_signaling","log2CPM","scran",0.752565982404692,32
"ad_brain","zscore","jak_stat","log2CPM","scran",0.780791788856305,32
"ad_brain","zscore","insulin_signaling","log2CPM","scran",0.521627565982405,32
"ad_brain","zscore","glucose_metabolism","log2CPM","scran",0.540689149560117,32
"ad_brain","zscore","nfkb_signaling","log2CPM","scran",0.95124633431085,32
"ad_brain","zscore","toll_like_receptor","log2CPM","scran",0.461143695014663,32
"ad_brain","zscore","tgfb_signaling","log2CPM","scran",0.56891495601173,32
"ad_brain","zscore","oxidative_stress","log2CPM","scran",0.935483870967742,32
"ad_brain","zscore","ecm_remodeling","log2CPM","scran",0.653958944281525,32
"ad_brain","zscore","raas","log2CPM","scran",0.787756598240469,32
"ad_brain","zscore","interferon_signaling","log2CPM","sctransform",0.916422287390029,32
"ad_brain","zscore","jak_stat","log2CPM","sctransform",0.981671554252199,32
"ad_brain","zscore","insulin_signaling","log2CPM","sctransform",0.965909090909091,32
"ad_brain","zscore","glucose_metabolism","log2CPM","sctransform",0.909090909090909,32
"ad_brain","zscore","nfkb_signaling","log2CPM","sctransform",0.993035190615836,32
"ad_brain","zscore","toll_like_receptor","log2CPM","sctransform",0.988269794721408,32
"ad_brain","zscore","tgfb_signaling","log2CPM","sctransform",0.938782991202346,32
"ad_brain","zscore","oxidative_stress","log2CPM","sctransform",0.980938416422287,32
"ad_brain","zscore","ecm_remodeling","log2CPM","sctransform",0.908357771260997,32
"ad_brain","zscore","raas","log2CPM","sctransform",0.962609970674487,32
"ad_brain","zscore","interferon_signaling","voom","scran",0.982771260997067,32
"ad_brain","zscore","jak_stat","voom","scran",0.956744868035191,32
"ad_brain","zscore","insulin_signaling","voom","scran",0.997800586510264,32
"ad_brain","zscore","glucose_metabolism","voom","scran",0.986803519061584,32
"ad_brain","zscore","nfkb_signaling","voom","scran",0.999266862170088,32
"ad_brain","zscore","toll_like_receptor","voom","scran",0.99450146627566,32
"ad_brain","zscore","tgfb_signaling","voom","scran",0.991935483870968,32
"ad_brain","zscore","oxidative_stress","voom","scran",0.99633431085044,32
"ad_brain","zscore","ecm_remodeling","voom","scran",0.985703812316715,32
"ad_brain","zscore","raas","voom","scran",0.987903225806452,32
"ad_brain","zscore","interferon_signaling","voom","sctransform",0.628299120234604,32
"ad_brain","zscore","jak_stat","voom","sctransform",0.688049853372434,32
"ad_brain","zscore","insulin_signaling","voom","sctransform",0.393328445747801,32
"ad_brain","zscore","glucose_metabolism","voom","sctransform",0.506598240469208,32
"ad_brain","zscore","nfkb_signaling","voom","sctransform",0.950513196480938,32
"ad_brain","zscore","toll_like_receptor","voom","sctransform",0.440615835777126,32
"ad_brain","zscore","tgfb_signaling","voom","sctransform",0.594941348973607,32
"ad_brain","zscore","oxidative_stress","voom","sctransform",0.933284457478006,32
"ad_brain","zscore","ecm_remodeling","voom","sctransform",0.521627565982405,32
"ad_brain","zscore","raas","voom","sctransform",0.763196480938416,32
"ad_brain","zscore","interferon_signaling","scran","sctransform",0.684384164222874,32
"ad_brain","zscore","jak_stat","scran","sctransform",0.754032258064516,32
"ad_brain","zscore","insulin_signaling","scran","sctransform",0.412756598240469,32
"ad_brain","zscore","glucose_metabolism","scran","sctransform",0.541422287390029,32
"ad_brain","zscore","nfkb_signaling","scran","sctransform",0.95124633431085,32
"ad_brain","zscore","toll_like_receptor","scran","sctransform",0.43291788856305,32
"ad_brain","zscore","tgfb_signaling","scran","sctransform",0.62683284457478,32
"ad_brain","zscore","oxidative_stress","scran","sctransform",0.946847507331378,32
"ad_brain","zscore","ecm_remodeling","scran","sctransform",0.540689149560117,32
"ad_brain","zscore","raas","scran","sctransform",0.773460410557185,32
"ad_brain","AUCell","interferon_signaling","log2CPM","voom",0.903958944281525,32
"ad_brain","AUCell","jak_stat","log2CPM","voom",0.924486803519062,32
"ad_brain","AUCell","insulin_signaling","log2CPM","voom",0.76638255293921,32
"ad_brain","AUCell","glucose_metabolism","log2CPM","voom",0.967375366568915,32
"ad_brain","AUCell","nfkb_signaling","log2CPM","voom",0.486436950146628,32
"ad_brain","AUCell","toll_like_receptor","log2CPM","voom",0.541422287390029,32
"ad_brain","AUCell","tgfb_signaling","log2CPM","voom",-0.0769794721407625,32
"ad_brain","AUCell","oxidative_stress","log2CPM","voom",0.680779019179407,32
"ad_brain","AUCell","ecm_remodeling","log2CPM","voom",-0.287390029325513,32
"ad_brain","AUCell","raas","log2CPM","voom",NA,32
"ad_brain","AUCell","interferon_signaling","log2CPM","scran",0.903958944281525,32
"ad_brain","AUCell","jak_stat","log2CPM","scran",0.924486803519062,32
"ad_brain","AUCell","insulin_signaling","log2CPM","scran",0.770161290322581,32
"ad_brain","AUCell","glucose_metabolism","log2CPM","scran",0.967375366568915,32
"ad_brain","AUCell","nfkb_signaling","log2CPM","scran",0.486436950146628,32
"ad_brain","AUCell","toll_like_receptor","log2CPM","scran",0.541422287390029,32
"ad_brain","AUCell","tgfb_signaling","log2CPM","scran",-0.0769794721407625,32
"ad_brain","AUCell","oxidative_stress","log2CPM","scran",0.680779019179407,32
"ad_brain","AUCell","ecm_remodeling","log2CPM","scran",-0.287390029325513,32
"ad_brain","AUCell","raas","log2CPM","scran",NA,32
"ad_brain","AUCell","interferon_signaling","log2CPM","sctransform",0.878299120234604,32
"ad_brain","AUCell","jak_stat","log2CPM","sctransform",0.806818181818182,32
"ad_brain","AUCell","insulin_signaling","log2CPM","sctransform",0.717741935483871,32
"ad_brain","AUCell","glucose_metabolism","log2CPM","sctransform",0.555351906158358,32
"ad_brain","AUCell","nfkb_signaling","log2CPM","sctransform",0.690982404692082,32
"ad_brain","AUCell","toll_like_receptor","log2CPM","sctransform",0.574046920821114,32
"ad_brain","AUCell","tgfb_signaling","log2CPM","sctransform",0.150659824046921,32
"ad_brain","AUCell","oxidative_stress","log2CPM","sctransform",0.753990410753791,32
"ad_brain","AUCell","ecm_remodeling","log2CPM","sctransform",0.401392961876833,32
"ad_brain","AUCell","raas","log2CPM","sctransform",0.536821906986466,32
"ad_brain","AUCell","interferon_signaling","voom","scran",1,32
"ad_brain","AUCell","jak_stat","voom","scran",1,32
"ad_brain","AUCell","insulin_signaling","voom","scran",0.999908353571727,32
"ad_brain","AUCell","glucose_metabolism","voom","scran",1,32
"ad_brain","AUCell","nfkb_signaling","voom","scran",1,32
"ad_brain","AUCell","toll_like_receptor","voom","scran",1,32
"ad_brain","AUCell","tgfb_signaling","voom","scran",1,32
"ad_brain","AUCell","oxidative_stress","voom","scran",1,32
"ad_brain","AUCell","ecm_remodeling","voom","scran",1,32
"ad_brain","AUCell","raas","voom","scran",NA,32
"ad_brain","AUCell","interferon_signaling","voom","sctransform",0.798387096774194,32
"ad_brain","AUCell","jak_stat","voom","sctransform",0.666055718475073,32
"ad_brain","AUCell","insulin_signaling","voom","sctransform",0.600494915912187,32
"ad_brain","AUCell","glucose_metabolism","voom","sctransform",0.550953079178886,32
"ad_brain","AUCell","nfkb_signaling","voom","sctransform",0.804985337243402,32
"ad_brain","AUCell","toll_like_receptor","voom","sctransform",0.437683284457478,32
"ad_brain","AUCell","tgfb_signaling","voom","sctransform",0.556818181818182,32
"ad_brain","AUCell","oxidative_stress","voom","sctransform",0.59537100616699,32
"ad_brain","AUCell","ecm_remodeling","voom","sctransform",0.199780058651026,32
"ad_brain","AUCell","raas","voom","sctransform",NA,32
"ad_brain","AUCell","interferon_signaling","scran","sctransform",0.798387096774194,32
"ad_brain","AUCell","jak_stat","scran","sctransform",0.666055718475073,32
"ad_brain","AUCell","insulin_signaling","scran","sctransform",0.601539589442815,32
"ad_brain","AUCell","glucose_metabolism","scran","sctransform",0.550953079178886,32
"ad_brain","AUCell","nfkb_signaling","scran","sctransform",0.804985337243402,32
"ad_brain","AUCell","toll_like_receptor","scran","sctransform",0.437683284457478,32
"ad_brain","AUCell","tgfb_signaling","scran","sctransform",0.556818181818182,32
"ad_brain","AUCell","oxidative_stress","scran","sctransform",0.59537100616699,32
"ad_brain","AUCell","ecm_remodeling","scran","sctransform",0.199780058651026,32
"ad_brain","AUCell","raas","scran","sctransform",NA,32
"ad_brain","UCell","interferon_signaling","log2CPM","voom",1,32
"ad_brain","UCell","jak_stat","log2CPM","voom",1,32
"ad_brain","UCell","insulin_signaling","log2CPM","voom",1,32
"ad_brain","UCell","glucose_metabolism","log2CPM","voom",1,32
"ad_brain","UCell","nfkb_signaling","log2CPM","voom",1,32
"ad_brain","UCell","toll_like_receptor","log2CPM","voom",1,32
"ad_brain","UCell","tgfb_signaling","log2CPM","voom",1,32
"ad_brain","UCell","oxidative_stress","log2CPM","voom",1,32
"ad_brain","UCell","ecm_remodeling","log2CPM","voom",1,32
"ad_brain","UCell","raas","log2CPM","voom",1,32
"ad_brain","UCell","interferon_signaling","log2CPM","scran",1,32
"ad_brain","UCell","jak_stat","log2CPM","scran",1,32
"ad_brain","UCell","insulin_signaling","log2CPM","scran",1,32
"ad_brain","UCell","glucose_metabolism","log2CPM","scran",1,32
"ad_brain","UCell","nfkb_signaling","log2CPM","scran",1,32
"ad_brain","UCell","toll_like_receptor","log2CPM","scran",1,32
"ad_brain","UCell","tgfb_signaling","log2CPM","scran",1,32
"ad_brain","UCell","oxidative_stress","log2CPM","scran",1,32
"ad_brain","UCell","ecm_remodeling","log2CPM","scran",1,32
"ad_brain","UCell","raas","log2CPM","scran",1,32
"ad_brain","UCell","interferon_signaling","log2CPM","sctransform",0.831011730205279,32
"ad_brain","UCell","jak_stat","log2CPM","sctransform",0.735337243401759,32
"ad_brain","UCell","insulin_signaling","log2CPM","sctransform",0.651759530791789,32
"ad_brain","UCell","glucose_metabolism","log2CPM","sctransform",0.521085476913053,32
"ad_brain","UCell","nfkb_signaling","log2CPM","sctransform",0.75062655526146,32
"ad_brain","UCell","toll_like_receptor","log2CPM","sctransform",0.475806451612903,32
"ad_brain","UCell","tgfb_signaling","log2CPM","sctransform",0.108504398826979,32
"ad_brain","UCell","oxidative_stress","log2CPM","sctransform",0.748041837054282,32
"ad_brain","UCell","ecm_remodeling","log2CPM","sctransform",0.37316715542522,32
"ad_brain","UCell","raas","log2CPM","sctransform",0.335014278961993,32
"ad_brain","UCell","interferon_signaling","voom","scran",1,32
"ad_brain","UCell","jak_stat","voom","scran",1,32
"ad_brain","UCell","insulin_signaling","voom","scran",1,32
"ad_brain","UCell","glucose_metabolism","voom","scran",1,32
"ad_brain","UCell","nfkb_signaling","voom","scran",1,32
"ad_brain","UCell","toll_like_receptor","voom","scran",1,32
"ad_brain","UCell","tgfb_signaling","voom","scran",1,32
"ad_brain","UCell","oxidative_stress","voom","scran",1,32
"ad_brain","UCell","ecm_remodeling","voom","scran",1,32
"ad_brain","UCell","raas","voom","scran",1,32
"ad_brain","UCell","interferon_signaling","voom","sctransform",0.831011730205279,32
"ad_brain","UCell","jak_stat","voom","sctransform",0.735337243401759,32
"ad_brain","UCell","insulin_signaling","voom","sctransform",0.651759530791789,32
"ad_brain","UCell","glucose_metabolism","voom","sctransform",0.521085476913053,32
"ad_brain","UCell","nfkb_signaling","voom","sctransform",0.75062655526146,32
"ad_brain","UCell","toll_like_receptor","voom","sctransform",0.475806451612903,32
"ad_brain","UCell","tgfb_signaling","voom","sctransform",0.108504398826979,32
"ad_brain","UCell","oxidative_stress","voom","sctransform",0.748041837054282,32
"ad_brain","UCell","ecm_remodeling","voom","sctransform",0.37316715542522,32
"ad_brain","UCell","raas","voom","sctransform",0.335014278961993,32
"ad_brain","UCell","interferon_signaling","scran","sctransform",0.831011730205279,32
"ad_brain","UCell","jak_stat","scran","sctransform",0.735337243401759,32
"ad_brain","UCell","insulin_signaling","scran","sctransform",0.651759530791789,32
"ad_brain","UCell","glucose_metabolism","scran","sctransform",0.521085476913053,32
"ad_brain","UCell","nfkb_signaling","scran","sctransform",0.75062655526146,32
"ad_brain","UCell","toll_like_receptor","scran","sctransform",0.475806451612903,32
"ad_brain","UCell","tgfb_signaling","scran","sctransform",0.108504398826979,32
"ad_brain","UCell","oxidative_stress","scran","sctransform",0.748041837054282,32
"ad_brain","UCell","ecm_remodeling","scran","sctransform",0.37316715542522,32
"ad_brain","UCell","raas","scran","sctransform",0.335014278961993,32
