"dataset","method","normalization","pathway","spearman_cor","rank_correlation","n_samples"
"ad_brain","GSVA","scran","interferon_signaling",0.357404692082111,0.357404692082111,32
"ad_brain","GSVA","scran","jak_stat",0.200513196480938,0.200513196480938,32
"ad_brain","GSVA","scran","insulin_signaling",0.630865102639296,0.630865102639296,32
"ad_brain","GSVA","scran","glucose_metabolism",0.335777126099707,0.335777126099707,32
"ad_brain","GSVA","scran","nfkb_signaling",0.466642228739003,0.466642228739003,32
"ad_brain","GSVA","scran","toll_like_receptor",0.655058651026393,0.655058651026393,32
"ad_brain","GSVA","scran","tgfb_signaling",0.129765395894428,0.129765395894428,32
"ad_brain","GSVA","scran","oxidative_stress",0.734604105571847,0.734604105571847,32
"ad_brain","GSVA","scran","ecm_remodeling",-0.403958944281525,-0.403958944281525,32
"ad_brain","GSVA","scran","raas",0.592375366568915,0.592375366568915,32
"ad_brain","GSVA","sctransform","interferon_signaling",0.885630498533724,0.885630498533724,32
"ad_brain","GSVA","sctransform","jak_stat",0.760263929618768,0.760263929618768,32
"ad_brain","GSVA","sctransform","insulin_signaling",0.945014662756598,0.945014662756598,32
"ad_brain","GSVA","sctransform","glucose_metabolism",0.901392961876833,0.901392961876833,32
"ad_brain","GSVA","sctransform","nfkb_signaling",0.939882697947214,0.939882697947214,32
"ad_brain","GSVA","sctransform","toll_like_receptor",0.94758064516129,0.94758064516129,32
"ad_brain","GSVA","sctransform","tgfb_signaling",0.86217008797654,0.86217008797654,32
"ad_brain","GSVA","sctransform","oxidative_stress",0.928885630498534,0.928885630498534,32
"ad_brain","GSVA","sctransform","ecm_remodeling",0.561950146627566,0.561950146627566,32
"ad_brain","GSVA","sctransform","raas",0.836510263929619,0.836510263929619,32
"ad_brain","zscore","log2CPM","interferon_signaling",1,1,32
"ad_brain","zscore","log2CPM","jak_stat",1,1,32
"ad_brain","zscore","log2CPM","insulin_signaling",1,1,32
"ad_brain","zscore","log2CPM","glucose_metabolism",1,1,32
"ad_brain","zscore","log2CPM","nfkb_signaling",1,1,32
"ad_brain","zscore","log2CPM","toll_like_receptor",1,1,32
"ad_brain","zscore","log2CPM","tgfb_signaling",1,1,32
"ad_brain","zscore","log2CPM","oxidative_stress",1,1,32
"ad_brain","zscore","log2CPM","ecm_remodeling",1,1,32
"ad_brain","zscore","log2CPM","raas",1,1,32
"ad_brain","zscore","scran","interferon_signaling",0.410923753665689,0.410923753665689,32
"ad_brain","zscore","scran","jak_stat",0.252565982404692,0.252565982404692,32
"ad_brain","zscore","scran","insulin_signaling",0.0285923753665689,0.0285923753665689,32
"ad_brain","zscore","scran","glucose_metabolism",0.734237536656892,0.734237536656892,32
"ad_brain","zscore","scran","nfkb_signaling",0.860703812316715,0.860703812316715,32
"ad_brain","zscore","scran","toll_like_receptor",0.254398826979472,0.254398826979472,32
"ad_brain","zscore","scran","tgfb_signaling",0.699780058651026,0.699780058651026,32
"ad_brain","zscore","scran","oxidative_stress",0.594208211143695,0.594208211143695,32
"ad_brain","zscore","scran","ecm_remodeling",0.87683284457478,0.87683284457478,32
"ad_brain","zscore","scran","raas",0.568548387096774,0.568548387096774,32
"ad_brain","zscore","sctransform","interferon_signaling",0.897727272727273,0.897727272727273,32
"ad_brain","zscore","sctransform","jak_stat",0.896994134897361,0.896994134897361,32
"ad_brain","zscore","sctransform","insulin_signaling",0.909457478005865,0.909457478005865,32
"ad_brain","zscore","sctransform","glucose_metabolism",0.946480938416422,0.946480938416422,32
"ad_brain","zscore","sctransform","nfkb_signaling",0.938782991202346,0.938782991202346,32
"ad_brain","zscore","sctransform","toll_like_receptor",0.970307917888563,0.970307917888563,32
"ad_brain","zscore","sctransform","tgfb_signaling",0.973973607038123,0.973973607038123,32
"ad_brain","zscore","sctransform","oxidative_stress",0.937683284457478,0.937683284457478,32
"ad_brain","zscore","sctransform","ecm_remodeling",0.791422287390029,0.791422287390029,32
"ad_brain","zscore","sctransform","raas",0.823680351906158,0.823680351906158,32
"ad_brain","AUCell","log2CPM","interferon_signaling",1,1,32
"ad_brain","AUCell","log2CPM","jak_stat",0.999633431085044,0.999633431085044,32
"ad_brain","AUCell","log2CPM","insulin_signaling",1,1,32
"ad_brain","AUCell","log2CPM","glucose_metabolism",1,1,32
"ad_brain","AUCell","log2CPM","nfkb_signaling",1,1,32
"ad_brain","AUCell","log2CPM","toll_like_receptor",1,1,32
"ad_brain","AUCell","log2CPM","tgfb_signaling",0.999266862170088,0.999266862170088,32
"ad_brain","AUCell","log2CPM","oxidative_stress",1,1,32
"ad_brain","AUCell","log2CPM","ecm_remodeling",1,1,32
"ad_brain","AUCell","log2CPM","raas",0.999908353571727,0.999908353571727,32
"ad_brain","AUCell","scran","interferon_signaling",0.903958944281525,0.903958944281525,32
"ad_brain","AUCell","scran","jak_stat",0.924853372434018,0.924853372434018,32
"ad_brain","AUCell","scran","insulin_signaling",0.770161290322581,0.770161290322581,32
"ad_brain","AUCell","scran","glucose_metabolism",0.967375366568915,0.967375366568915,32
"ad_brain","AUCell","scran","nfkb_signaling",0.486436950146628,0.486436950146628,32
"ad_brain","AUCell","scran","toll_like_receptor",0.541422287390029,0.541422287390029,32
"ad_brain","AUCell","scran","tgfb_signaling",-0.0758797653958944,-0.0758797653958944,32
"ad_brain","AUCell","scran","oxidative_stress",0.680779019179407,0.680779019179407,32
"ad_brain","AUCell","scran","ecm_remodeling",-0.287390029325513,-0.287390029325513,32
"ad_brain","AUCell","scran","raas",NA,NA,32
"ad_brain","AUCell","sctransform","interferon_signaling",0.88782991202346,0.88782991202346,32
"ad_brain","AUCell","sctransform","jak_stat",0.81708211143695,0.81708211143695,32
"ad_brain","AUCell","sctransform","insulin_signaling",0.821847507331378,0.821847507331378,32
"ad_brain","AUCell","sctransform","glucose_metabolism",0.809384164222874,0.809384164222874,32
"ad_brain","AUCell","sctransform","nfkb_signaling",0.835476986882614,0.835476986882614,32
"ad_brain","AUCell","sctransform","toll_like_receptor",0.910923753665689,0.910923753665689,32
"ad_brain","AUCell","sctransform","tgfb_signaling",0.634897360703812,0.634897360703812,32
"ad_brain","AUCell","sctransform","oxidative_stress",0.946847507331378,0.946847507331378,32
"ad_brain","AUCell","sctransform","ecm_remodeling",0.832844574780059,0.832844574780059,32
"ad_brain","AUCell","sctransform","raas",0.795709117648832,0.795709117648832,32
"ad_brain","UCell","log2CPM","interferon_signaling",1,1,32
"ad_brain","UCell","log2CPM","jak_stat",1,1,32
"ad_brain","UCell","log2CPM","insulin_signaling",0.999633431085044,0.999633431085044,32
"ad_brain","UCell","log2CPM","glucose_metabolism",1,1,32
"ad_brain","UCell","log2CPM","nfkb_signaling",1,1,32
"ad_brain","UCell","log2CPM","toll_like_receptor",1,1,32
"ad_brain","UCell","log2CPM","tgfb_signaling",1,1,32
"ad_brain","UCell","log2CPM","oxidative_stress",1,1,32
"ad_brain","UCell","log2CPM","ecm_remodeling",1,1,32
"ad_brain","UCell","log2CPM","raas",1,1,32
"ad_brain","UCell","scran","interferon_signaling",1,1,32
"ad_brain","UCell","scran","jak_stat",1,1,32
"ad_brain","UCell","scran","insulin_signaling",0.999633431085044,0.999633431085044,32
"ad_brain","UCell","scran","glucose_metabolism",1,1,32
"ad_brain","UCell","scran","nfkb_signaling",1,1,32
"ad_brain","UCell","scran","toll_like_receptor",1,1,32
"ad_brain","UCell","scran","tgfb_signaling",1,1,32
"ad_brain","UCell","scran","oxidative_stress",1,1,32
"ad_brain","UCell","scran","ecm_remodeling",1,1,32
"ad_brain","UCell","scran","raas",1,1,32
"ad_brain","UCell","sctransform","interferon_signaling",0.925953079178886,0.925953079178886,32
"ad_brain","UCell","sctransform","jak_stat",0.884897360703812,0.884897360703812,32
"ad_brain","UCell","sctransform","insulin_signaling",0.752932551319648,0.752932551319648,32
"ad_brain","UCell","sctransform","glucose_metabolism",0.848862802641233,0.848862802641233,32
"ad_brain","UCell","sctransform","nfkb_signaling",0.898013750954927,0.898013750954927,32
"ad_brain","UCell","sctransform","toll_like_receptor",0.897360703812317,0.897360703812317,32
"ad_brain","UCell","sctransform","tgfb_signaling",0.628299120234604,0.628299120234604,32
"ad_brain","UCell","sctransform","oxidative_stress",0.933345593204261,0.933345593204261,32
"ad_brain","UCell","sctransform","ecm_remodeling",0.828079178885631,0.828079178885631,32
"ad_brain","UCell","sctransform","raas",0.63632147845361,0.63632147845361,32
