"dataset","method","normalization","pathway","sample_fraction","n_subsampled","n_total","mean_rank_cor","sd_rank_cor","full_effect","mean_sub_effect","sd_sub_effect"
"ad_brain","ssGSEA","voom","glucose_metabolism",0.7,22,32,0.786424242424242,0.0986523764227188,0.25883765148209,0.257370846314818,0.300727864207647
"ad_brain","ssGSEA","voom","nfkb_signaling",0.7,22,32,0.786424242424242,0.0986523764227188,0.932023635524758,0.930921186486823,0.251220627095943
"ad_brain","ssGSEA","voom","toll_like_receptor",0.7,22,32,0.786424242424242,0.0986523764227188,0.30826997754571,0.29303625534629,0.273676003132992
"ad_brain","ssGSEA","voom","tgfb_signaling",0.7,22,32,0.786424242424242,0.0986523764227188,1.03838276463433,1.03107863595982,0.243066096450339
"ad_brain","ssGSEA","voom","oxidative_stress",0.7,22,32,0.786424242424242,0.0986523764227188,0.887656518847594,0.872831011406974,0.301544811237923
"ad_brain","ssGSEA","voom","ecm_remodeling",0.7,22,32,0.786424242424242,0.0986523764227188,-0.400801790000919,-0.380463997389613,0.230748992396189
"ad_brain","ssGSEA","voom","raas",0.7,22,32,0.786424242424242,0.0986523764227188,1.05568247712378,1.05845168876399,0.319726055624863
"ad_brain","ssGSEA","voom","interferon_signaling",0.9,28,32,0.872727272727273,0.0781813867184021,1.05422852309561,1.0744364862498,0.156280007771177
"ad_brain","ssGSEA","voom","jak_stat",0.9,28,32,0.872727272727273,0.0781813867184021,0.978393544920586,0.986857665032853,0.178229113442963
"ad_brain","ssGSEA","voom","insulin_signaling",0.9,28,32,0.872727272727273,0.0781813867184021,1.09508517980166,1.09239133122056,0.138025741621442
"ad_brain","ssGSEA","voom","glucose_metabolism",0.9,28,32,0.872727272727273,0.0781813867184021,0.25883765148209,0.276803517447012,0.130128783427276
"ad_brain","ssGSEA","voom","nfkb_signaling",0.9,28,32,0.872727272727273,0.0781813867184021,0.932023635524758,0.935790759555233,0.154754447069678
"ad_brain","ssGSEA","voom","toll_like_receptor",0.9,28,32,0.872727272727273,0.0781813867184021,0.30826997754571,0.284114370700149,0.151516772533536
"ad_brain","ssGSEA","voom","tgfb_signaling",0.9,28,32,0.872727272727273,0.0781813867184021,1.03838276463433,1.03267536946183,0.137874532177909
"ad_brain","ssGSEA","voom","oxidative_stress",0.9,28,32,0.872727272727273,0.0781813867184021,0.887656518847594,0.83919948142404,0.147970724979323
"ad_brain","ssGSEA","voom","ecm_remodeling",0.9,28,32,0.872727272727273,0.0781813867184021,-0.400801790000919,-0.35654080517086,0.142759074026079
"ad_brain","ssGSEA","voom","raas",0.9,28,32,0.872727272727273,0.0781813867184021,1.05568247712378,1.02875754661738,0.144377367188014
"ad_brain","ssGSEA","scran","interferon_signaling",0.3,10,32,0.544,0.225373004452282,1.05422852309561,1.22119506559478,0.705872180632179
"ad_brain","ssGSEA","scran","jak_stat",0.3,10,32,0.544,0.225373004452282,0.978393544920586,1.18889374725645,0.862069288015983
"ad_brain","ssGSEA","scran","insulin_signaling",0.3,10,32,0.544,0.225373004452282,1.09508517980166,1.12981663886637,0.50262198291122
"ad_brain","ssGSEA","scran","glucose_metabolism",0.3,10,32,0.544,0.225373004452282,0.25883765148209,0.227025998523602,0.542037246826026
"ad_brain","ssGSEA","scran","nfkb_signaling",0.3,10,32,0.544,0.225373004452282,0.932023635524758,1.1242200236702,0.983272075129357
"ad_brain","ssGSEA","scran","toll_like_receptor",0.3,10,32,0.544,0.225373004452282,0.30826997754571,0.467225807394159,0.693704745666442
"ad_brain","ssGSEA","scran","tgfb_signaling",0.3,10,32,0.544,0.225373004452282,1.03838276463433,1.15804007031815,0.622144765863611
"ad_brain","ssGSEA","scran","oxidative_stress",0.3,10,32,0.544,0.225373004452282,0.887656518847594,0.906468346630144,0.718699436187243
"ad_brain","ssGSEA","scran","ecm_remodeling",0.3,10,32,0.544,0.225373004452282,-0.400801790000919,-0.554695641388246,0.61581850729016
"ad_brain","ssGSEA","scran","raas",0.3,10,32,0.544,0.225373004452282,1.05568247712378,1.20144711497296,0.904051458190721
"ad_brain","ssGSEA","scran","interferon_signaling",0.5,16,32,0.720484848484848,0.140215053540916,1.05422852309561,0.998488717699985,0.31522358593436
"ad_brain","ssGSEA","scran","jak_stat",0.5,16,32,0.720484848484848,0.140215053540916,0.978393544920586,0.90401421497456,0.469073003302931
"ad_brain","ssGSEA","scran","insulin_signaling",0.5,16,32,0.720484848484848,0.140215053540916,1.09508517980166,1.05448717912213,0.320624122880326
"ad_brain","ssGSEA","scran","glucose_metabolism",0.5,16,32,0.720484848484848,0.140215053540916,0.25883765148209,0.252662150486069,0.351484594819554
"ad_brain","ssGSEA","scran","nfkb_signaling",0.5,16,32,0.720484848484848,0.140215053540916,0.932023635524758,0.900211752121682,0.38550787839913
"ad_brain","ssGSEA","scran","toll_like_receptor",0.5,16,32,0.720484848484848,0.140215053540916,0.30826997754571,0.304304456767283,0.474851694212889
"ad_brain","ssGSEA","scran","tgfb_signaling",0.5,16,32,0.720484848484848,0.140215053540916,1.03838276463433,1.05873204631008,0.382418992651997
"ad_brain","ssGSEA","scran","oxidative_stress",0.5,16,32,0.720484848484848,0.140215053540916,0.887656518847594,0.91945218685955,0.429613162014916
"ad_brain","ssGSEA","scran","ecm_remodeling",0.5,16,32,0.720484848484848,0.140215053540916,-0.400801790000919,-0.464671382890493,0.384560403096766
"ad_brain","ssGSEA","scran","raas",0.5,16,32,0.720484848484848,0.140215053540916,1.05568247712378,1.10505011538435,0.464292649225481
"ad_brain","ssGSEA","scran","interferon_signaling",0.7,22,32,0.813333333333333,0.12474745388279,1.05422852309561,1.05666040586677,0.282839551330769
"ad_brain","ssGSEA","scran","jak_stat",0.7,22,32,0.813333333333333,0.12474745388279,0.978393544920586,1.03722916254577,0.303831157015762
"ad_brain","ssGSEA","scran","insulin_signaling",0.7,22,32,0.813333333333333,0.12474745388279,1.09508517980166,1.07530737132231,0.26344468490478
"ad_brain","ssGSEA","scran","glucose_metabolism",0.7,22,32,0.813333333333333,0.12474745388279,0.25883765148209,0.284604514010051,0.316486372768282
"ad_brain","ssGSEA","scran","nfkb_signaling",0.7,22,32,0.813333333333333,0.12474745388279,0.932023635524758,0.923813701938397,0.203952503639882
"ad_brain","ssGSEA","scran","toll_like_receptor",0.7,22,32,0.813333333333333,0.12474745388279,0.30826997754571,0.383628272109118,0.342413127969068
"ad_brain","ssGSEA","scran","tgfb_signaling",0.7,22,32,0.813333333333333,0.12474745388279,1.03838276463433,1.03850972321626,0.278221566581776
"ad_brain","ssGSEA","scran","oxidative_stress",0.7,22,32,0.813333333333333,0.12474745388279,0.887656518847594,0.853340245060768,0.303011597773208
"ad_brain","ssGSEA","scran","ecm_remodeling",0.7,22,32,0.813333333333333,0.12474745388279,-0.400801790000919,-0.432219728737953,0.252957955754262
"ad_brain","ssGSEA","scran","raas",0.7,22,32,0.813333333333333,0.12474745388279,1.05568247712378,1.07762721886303,0.246346304135155
"ad_brain","ssGSEA","scran","interferon_signaling",0.9,28,32,0.85260606060606,0.089621389207164,1.05422852309561,1.00017644049264,0.124173769468636
"ad_brain","ssGSEA","scran","jak_stat",0.9,28,32,0.85260606060606,0.089621389207164,0.978393544920586,0.956358693456888,0.160126256320887
"ad_brain","ssGSEA","scran","insulin_signaling",0.9,28,32,0.85260606060606,0.089621389207164,1.09508517980166,1.11740289491864,0.13797278363318
"ad_brain","ssGSEA","scran","glucose_metabolism",0.9,28,32,0.85260606060606,0.089621389207164,0.25883765148209,0.273917328118138,0.158849981069276
"ad_brain","ssGSEA","scran","nfkb_signaling",0.9,28,32,0.85260606060606,0.089621389207164,0.932023635524758,0.96163392406614,0.133571856893607
"ad_brain","ssGSEA","scran","toll_like_receptor",0.9,28,32,0.85260606060606,0.089621389207164,0.30826997754571,0.291399789390425,0.124214122125105
"ad_brain","ssGSEA","scran","tgfb_signaling",0.9,28,32,0.85260606060606,0.089621389207164,1.03838276463433,1.04872315081231,0.151200804053315
"ad_brain","ssGSEA","scran","oxidative_stress",0.9,28,32,0.85260606060606,0.089621389207164,0.887656518847594,0.916289997346335,0.200804810824814
"ad_brain","ssGSEA","scran","ecm_remodeling",0.9,28,32,0.85260606060606,0.089621389207164,-0.400801790000919,-0.384499836316631,0.116482532055171
"ad_brain","ssGSEA","scran","raas",0.9,28,32,0.85260606060606,0.089621389207164,1.05568247712378,1.04826925813954,0.127577164797036
"ad_brain","ssGSEA","sctransform","interferon_signaling",0.3,10,32,0.654060606060606,0.221309404994211,0.752813316592539,0.774887304723563,0.475111969248601
"ad_brain","ssGSEA","sctransform","jak_stat",0.3,10,32,0.654060606060606,0.221309404994211,1.03763102072077,1.09498671499348,0.659828629501854
"ad_brain","ssGSEA","sctransform","insulin_signaling",0.3,10,32,0.654060606060606,0.221309404994211,0.462011207323533,0.384322269038667,0.542353417273875
"ad_brain","ssGSEA","sctransform","glucose_metabolism",0.3,10,32,0.654060606060606,0.221309404994211,0.298328366194595,0.235854866584359,0.566378169394571
"ad_brain","ssGSEA","sctransform","nfkb_signaling",0.3,10,32,0.654060606060606,0.221309404994211,0.724553165737992,0.880083453101491,0.874930995994185
"ad_brain","ssGSEA","sctransform","toll_like_receptor",0.3,10,32,0.654060606060606,0.221309404994211,0.52688926883875,0.602683473858042,0.833208537022879
"ad_brain","ssGSEA","sctransform","tgfb_signaling",0.3,10,32,0.654060606060606,0.221309404994211,0.318191316846991,0.321818403242983,0.450230880805427
"ad_brain","ssGSEA","sctransform","oxidative_stress",0.3,10,32,0.654060606060606,0.221309404994211,0.520287968452582,0.461630933938247,0.629733210306842
"ad_brain","ssGSEA","sctransform","ecm_remodeling",0.3,10,32,0.654060606060606,0.221309404994211,0.565139189802433,0.417359808508362,0.509141578520779
"ad_brain","ssGSEA","sctransform","raas",0.3,10,32,0.654060606060606,0.221309404994211,1.3559875092766,1.30021140100407,0.455892341132759
"ad_brain","ssGSEA","sctransform","interferon_signaling",0.5,16,32,0.760484848484848,0.12579010986574,0.752813316592539,0.69055325023788,0.389724486216767
"ad_brain","ssGSEA","sctransform","jak_stat",0.5,16,32,0.760484848484848,0.12579010986574,1.03763102072077,1.07868080420312,0.416149830474026
"ad_brain","ssGSEA","sctransform","insulin_signaling",0.5,16,32,0.760484848484848,0.12579010986574,0.462011207323533,0.609678204182965,0.493538692610892
"ad_brain","ssGSEA","sctransform","glucose_metabolism",0.5,16,32,0.760484848484848,0.12579010986574,0.298328366194595,0.347205303660201,0.412464857673067
"ad_brain","ssGSEA","sctransform","nfkb_signaling",0.5,16,32,0.760484848484848,0.12579010986574,0.724553165737992,0.697055790896241,0.415555874889692
"ad_brain","ssGSEA","sctransform","toll_like_receptor",0.5,16,32,0.760484848484848,0.12579010986574,0.52688926883875,0.575152704311702,0.515157566964602
"ad_brain","ssGSEA","sctransform","tgfb_signaling",0.5,16,32,0.760484848484848,0.12579010986574,0.318191316846991,0.280932879504386,0.33372521095516
"ad_brain","ssGSEA","sctransform","oxidative_stress",0.5,16,32,0.760484848484848,0.12579010986574,0.520287968452582,0.531717561673651,0.347639149967704
"ad_brain","ssGSEA","sctransform","ecm_remodeling",0.5,16,32,0.760484848484848,0.12579010986574,0.565139189802433,0.593624055039859,0.329068362202587
"ad_brain","ssGSEA","sctransform","raas",0.5,16,32,0.760484848484848,0.12579010986574,1.3559875092766,1.38316407155689,0.405897426943905
"ad_brain","ssGSEA","sctransform","interferon_signaling",0.7,22,32,0.836848484848485,0.117320585844178,0.752813316592539,0.777541602793161,0.228369151940611
"ad_brain","ssGSEA","sctransform","jak_stat",0.7,22,32,0.836848484848485,0.117320585844178,1.03763102072077,1.09920798851669,0.290539883334443
"ad_brain","ssGSEA","sctransform","insulin_signaling",0.7,22,32,0.836848484848485,0.117320585844178,0.462011207323533,0.518258057951631,0.268648874410847
"ad_brain","ssGSEA","sctransform","glucose_metabolism",0.7,22,32,0.836848484848485,0.117320585844178,0.298328366194595,0.309903347047356,0.301689396267715
"ad_brain","ssGSEA","sctransform","nfkb_signaling",0.7,22,32,0.836848484848485,0.117320585844178,0.724553165737992,0.690645556223618,0.296196291626164
"ad_brain","ssGSEA","sctransform","toll_like_receptor",0.7,22,32,0.836848484848485,0.117320585844178,0.52688926883875,0.520084992992362,0.270935847842803
"ad_brain","ssGSEA","sctransform","tgfb_signaling",0.7,22,32,0.836848484848485,0.117320585844178,0.318191316846991,0.328382999370189,0.238766126567437
"ad_brain","ssGSEA","sctransform","oxidative_stress",0.7,22,32,0.836848484848485,0.117320585844178,0.520287968452582,0.538341266833128,0.314579370991924
"ad_brain","ssGSEA","sctransform","ecm_remodeling",0.7,22,32,0.836848484848485,0.117320585844178,0.565139189802433,0.571530307959223,0.279919719714904
"ad_brain","ssGSEA","sctransform","raas",0.7,22,32,0.836848484848485,0.117320585844178,1.3559875092766,1.33118780839791,0.237795723885402
"ad_brain","ssGSEA","sctransform","interferon_signaling",0.9,28,32,0.922424242424242,0.0553571164091628,0.752813316592539,0.759224747112322,0.116392826725348
"ad_brain","ssGSEA","sctransform","jak_stat",0.9,28,32,0.922424242424242,0.0553571164091628,1.03763102072077,1.07634568168414,0.160518664640979
"ad_brain","ssGSEA","sctransform","insulin_signaling",0.9,28,32,0.922424242424242,0.0553571164091628,0.462011207323533,0.458123155422777,0.14512878321875
"ad_brain","ssGSEA","sctransform","glucose_metabolism",0.9,28,32,0.922424242424242,0.0553571164091628,0.298328366194595,0.277579466829111,0.138579031835418
"ad_brain","ssGSEA","sctransform","nfkb_signaling",0.9,28,32,0.922424242424242,0.0553571164091628,0.724553165737992,0.707085198199333,0.125761121132583
"ad_brain","ssGSEA","sctransform","toll_like_receptor",0.9,28,32,0.922424242424242,0.0553571164091628,0.52688926883875,0.513148569926729,0.158808284370058
"ad_brain","ssGSEA","sctransform","tgfb_signaling",0.9,28,32,0.922424242424242,0.0553571164091628,0.318191316846991,0.286422959121276,0.146635261142665
"ad_brain","ssGSEA","sctransform","oxidative_stress",0.9,28,32,0.922424242424242,0.0553571164091628,0.520287968452582,0.535939599930101,0.156514868303886
"ad_brain","ssGSEA","sctransform","ecm_remodeling",0.9,28,32,0.922424242424242,0.0553571164091628,0.565139189802433,0.56368148889191,0.13928947620004
"ad_brain","ssGSEA","sctransform","raas",0.9,28,32,0.922424242424242,0.0553571164091628,1.3559875092766,1.34104160199702,0.13614768468279
"ad_brain","GSVA","log2CPM","interferon_signaling",0.3,10,32,0.663272727272727,0.169312932352122,0.736973230961539,0.793533090743635,0.725109068807321
"ad_brain","GSVA","log2CPM","jak_stat",0.3,10,32,0.663272727272727,0.169312932352122,0.894017849229001,1.02652770123772,0.909690657281703
"ad_brain","GSVA","log2CPM","insulin_signaling",0.3,10,32,0.663272727272727,0.169312932352122,0.143643670325031,-0.0874006287784022,0.529775632131853
"ad_brain","GSVA","log2CPM","glucose_metabolism",0.3,10,32,0.663272727272727,0.169312932352122,0.235708499179232,0.20705535507549,0.731765408332968
"ad_brain","GSVA","log2CPM","nfkb_signaling",0.3,10,32,0.663272727272727,0.169312932352122,0.656675572387784,0.609303907757987,0.693664519993518
"ad_brain","GSVA","log2CPM","toll_like_receptor",0.3,10,32,0.663272727272727,0.169312932352122,0.0685148301260472,0.19690720637257,0.626249364591226
"ad_brain","GSVA","log2CPM","tgfb_signaling",0.3,10,32,0.663272727272727,0.169312932352122,0.38174380160199,0.51667297503514,0.498647928479031
"ad_brain","GSVA","log2CPM","oxidative_stress",0.3,10,32,0.663272727272727,0.169312932352122,0.60458654432095,0.951499119086829,1.27397811947076
"ad_brain","GSVA","log2CPM","ecm_remodeling",0.3,10,32,0.663272727272727,0.169312932352122,0.161799688432598,0.149640411319292,0.587544901586691
"ad_brain","GSVA","log2CPM","raas",0.3,10,32,0.663272727272727,0.169312932352122,1.30558558603244,1.3801269637751,0.566881773668735
"ad_brain","GSVA","log2CPM","interferon_signaling",0.5,16,32,0.78230303030303,0.116287338416492,0.736973230961539,0.769473412493697,0.43986005653089
"ad_brain","GSVA","log2CPM","jak_stat",0.5,16,32,0.78230303030303,0.116287338416492,0.894017849229001,0.873256351407344,0.539207946307825
"ad_brain","GSVA","log2CPM","insulin_signaling",0.5,16,32,0.78230303030303,0.116287338416492,0.143643670325031,0.180788164357612,0.39821268069889
"ad_brain","GSVA","log2CPM","glucose_metabolism",0.5,16,32,0.78230303030303,0.116287338416492,0.235708499179232,0.17801716125768,0.411049128210531
"ad_brain","GSVA","log2CPM","nfkb_signaling",0.5,16,32,0.78230303030303,0.116287338416492,0.656675572387784,0.598732761156912,0.349565243790767
"ad_brain","GSVA","log2CPM","toll_like_receptor",0.5,16,32,0.78230303030303,0.116287338416492,0.0685148301260472,0.19583089541909,0.515412961085127
"ad_brain","GSVA","log2CPM","tgfb_signaling",0.5,16,32,0.78230303030303,0.116287338416492,0.38174380160199,0.367840179944746,0.344605147889883
"ad_brain","GSVA","log2CPM","oxidative_stress",0.5,16,32,0.78230303030303,0.116287338416492,0.60458654432095,0.641818335443005,0.387512289381855
"ad_brain","GSVA","log2CPM","ecm_remodeling",0.5,16,32,0.78230303030303,0.116287338416492,0.161799688432598,0.245154158856544,0.410766819523364
"ad_brain","GSVA","log2CPM","raas",0.5,16,32,0.78230303030303,0.116287338416492,1.30558558603244,1.3980233451648,0.420619609072773
"ad_brain","GSVA","log2CPM","interferon_signaling",0.7,22,32,0.866181818181818,0.0828625256657353,0.736973230961539,0.715233482920385,0.283079015151919
"ad_brain","GSVA","log2CPM","jak_stat",0.7,22,32,0.866181818181818,0.0828625256657353,0.894017849229001,1.02025096768604,0.399619632523069
"ad_brain","GSVA","log2CPM","insulin_signaling",0.7,22,32,0.866181818181818,0.0828625256657353,0.143643670325031,0.116239478865351,0.270016983504132
"ad_brain","GSVA","log2CPM","glucose_metabolism",0.7,22,32,0.866181818181818,0.0828625256657353,0.235708499179232,0.28248365417724,0.262753083937304
"ad_brain","GSVA","log2CPM","nfkb_signaling",0.7,22,32,0.866181818181818,0.0828625256657353,0.656675572387784,0.718250094310892,0.293489408879533
"ad_brain","GSVA","log2CPM","toll_like_receptor",0.7,22,32,0.866181818181818,0.0828625256657353,0.0685148301260472,0.0918157813514578,0.296528162679558
