"dataset","method","normalization","pathway","cor_with_cell_count","variance_ratio","n_outlier_samples","median_cell_count"
"covid_lung","AUCell","sctransform","nfkb_signaling",0.0946526910613125,0.604417560135063,102,169.5
"covid_lung","AUCell","sctransform","toll_like_receptor",0.0649287692720293,0.720145750824699,102,169.5
"covid_lung","AUCell","sctransform","tgfb_signaling",0.160019944980981,0.76848105280775,102,169.5
"covid_lung","AUCell","sctransform","oxidative_stress",0.0202115370546607,0.948259317887027,102,169.5
"covid_lung","AUCell","sctransform","ecm_remodeling",0.119661143823614,1.01915032781547,102,169.5
"covid_lung","AUCell","sctransform","raas",0.0847837031416525,0.603081921244496,102,169.5
"covid_lung","UCell","log2CPM","interferon_signaling",-0.00438416738299401,1.41183220867009,102,169.5
"covid_lung","UCell","log2CPM","jak_stat",0.0183947688811004,0.977466516670549,102,169.5
"covid_lung","UCell","log2CPM","insulin_signaling",0.0785914829957274,0.797089199744978,102,169.5
"covid_lung","UCell","log2CPM","glucose_metabolism",0.0135350987103677,0.995971408274183,102,169.5
"covid_lung","UCell","log2CPM","nfkb_signaling",-0.018234813064787,1.11847988592094,102,169.5
"covid_lung","UCell","log2CPM","toll_like_receptor",0.0230115866187396,1.12380939584395,102,169.5
"covid_lung","UCell","log2CPM","tgfb_signaling",0.00261833223629772,1.20534483223417,102,169.5
"covid_lung","UCell","log2CPM","oxidative_stress",0.071914761610668,0.901682888443087,102,169.5
"covid_lung","UCell","log2CPM","ecm_remodeling",0.096143935838243,1.43224378525143,102,169.5
"covid_lung","UCell","log2CPM","raas",0.0670188485239078,0.93131405357099,102,169.5
"covid_lung","UCell","voom","interferon_signaling",-0.0126817578484335,1.43935426901936,102,169.5
"covid_lung","UCell","voom","jak_stat",0.0126984585652688,0.985388594461507,102,169.5
"covid_lung","UCell","voom","insulin_signaling",0.0746827913694968,0.784005083755848,102,169.5
"covid_lung","UCell","voom","glucose_metabolism",0.00657251862094763,0.987527892754667,102,169.5
"covid_lung","UCell","voom","nfkb_signaling",-0.0291298248884034,1.14147501884,102,169.5
"covid_lung","UCell","voom","toll_like_receptor",0.0124550990669092,1.10917087348021,102,169.5
"covid_lung","UCell","voom","tgfb_signaling",-0.00471315862946457,1.27794897171924,102,169.5
"covid_lung","UCell","voom","oxidative_stress",0.0690104655876727,0.919521987039735,102,169.5
"covid_lung","UCell","voom","ecm_remodeling",0.0957355982715605,1.40729242878598,102,169.5
"covid_lung","UCell","voom","raas",0.0648805831321702,0.900421071102285,102,169.5
"covid_lung","UCell","scran","interferon_signaling",-0.0126817578484335,1.43935426901936,102,169.5
"covid_lung","UCell","scran","jak_stat",0.0126984585652688,0.985388594461507,102,169.5
"covid_lung","UCell","scran","insulin_signaling",0.0746827913694968,0.784005083755848,102,169.5
"covid_lung","UCell","scran","glucose_metabolism",0.00657251862094763,0.987527892754667,102,169.5
"covid_lung","UCell","scran","nfkb_signaling",-0.0291298248884034,1.14147501884,102,169.5
"covid_lung","UCell","scran","toll_like_receptor",0.0124550990669092,1.10917087348021,102,169.5
"covid_lung","UCell","scran","tgfb_signaling",-0.00471315862946457,1.27794897171924,102,169.5
"covid_lung","UCell","scran","oxidative_stress",0.0690104655876727,0.919521987039735,102,169.5
"covid_lung","UCell","scran","ecm_remodeling",0.0957355982715605,1.40729242878598,102,169.5
"covid_lung","UCell","scran","raas",0.0648805831321702,0.900421071102285,102,169.5
"covid_lung","UCell","sctransform","interferon_signaling",0.0686536947402343,0.98493059130702,102,169.5
"covid_lung","UCell","sctransform","jak_stat",0.110751767777374,0.541626834708908,102,169.5
"covid_lung","UCell","sctransform","insulin_signaling",0.133159755208607,0.995479442892693,102,169.5
"covid_lung","UCell","sctransform","glucose_metabolism",-0.00660421383280752,0.866871814390719,102,169.5
"covid_lung","UCell","sctransform","nfkb_signaling",0.0899487641642843,0.568751961494265,102,169.5
"covid_lung","UCell","sctransform","toll_like_receptor",0.0506170907856782,0.676601168089788,102,169.5
"covid_lung","UCell","sctransform","tgfb_signaling",0.130479351679151,0.87998377392043,102,169.5
"covid_lung","UCell","sctransform","oxidative_stress",0.0234186993100999,0.921027092788399,102,169.5
"covid_lung","UCell","sctransform","ecm_remodeling",0.121453118013215,1.01383734485528,102,169.5
"covid_lung","UCell","sctransform","raas",0.0852853288210208,0.598832118686654,102,169.5
